node	degree
2726956381513407	4
2729637095577277	39
2730307274093289	104
2729637095577416	24
2732987988157180	1
2728966917061236	10
2732987988157178	18
2732987988157153	215
2732317809641271	29
2730307274093350	17
2732987988157184	7
2729637095577330	3
2730307274093203	12
2731647631125293	11
2726956381513360	36
2732317809641201	45
2730307274093148	36
2731647631125218	36
2728296738545297	32
2732317809641282	53
2731647631125170	34
2732987988157187	3
2732317809641226	13
2726956381513435	3
2728296738545247	68
2732317809641148	19
2732987988157186	208
2730977452609178	5
2731647631125124	87
2729637095577414	55
2730307274093356	41
2728966917061330	6
2728966917061239	8
2726956381513427	51
2726956381513445	129
2730977452609260	6
2732987988157191	38
2730977452609335	24
2732317809641327	20
2732317809641269	92
2728296738545299	13
2727626560029412	34
2730977452609262	28
2726956381513499	118
2731647631125121	3
2731647631125328	17
2731647631125126	2
2732987988157190	37
2729637095577318	5
2728966917061381	150
2730977452609264	100
2729637095577406	28
2729637095577354	28
2729637095577262	103
2573485501354635	59
2727626560029310	101
2727626560029415	4
2729637095577395	173
2730307274093234	23
2727626560029360	16
2729637095577396	77
2728296738545362	122
2729637095577401	38
2729637095577256	13
2731647631125100	45
2573485501354592	48
2730307274093191	71
2732987988157188	227
2573485501354569	5
2729637095577405	50
2728966917061366	336
2729637095577343	147
2732317809641149	75
2729637095577295	76
2729637095577236	14
2573485501354596	7
2728296738545336	10
2732987988157193	99
2732317809641322	2
2730977452609359	32
2728966917061210	47
2729637095577352	37
2728966917061259	143
2726956381513340	24
2732317809641313	69
2732987988157194	63
2731647631125110	45
2728966917061206	30
2731647631125292	80
2730977452609310	82
2730977452609249	12
2730977452609164	18
2730307274093252	27
2728966917061234	33
2732317809641321	42
2732987988157196	24
2726956381513479	2
2727626560029400	131
2731647631125296	220
2732987988157197	1
2729637095577275	41
2728296738545380	15
2731647631125119	9
2727626560029413	88
2731647631125198	14
2731647631125130	26
2731647631125308	74
2728296738545379	45
2573485501354573	15
2729637095577325	103
2727626560029410	42
2732987988157203	42
2732987988157204	54
2732987988157211	30
2726956381513491	31
2732317809641085	1
2732317809641123	49
2732987988157212	39
2731647631125157	150
2730307274093179	2
2732987988157214	12
2732987988157217	67
2732987988157216	30
2732987988157215	63
2732987988157218	66
2726956381513282	17
2727626560029297	28
2732987988157219	84
2573485501354538	16
2732987988157222	30
2732987988157221	75
2732987988157220	32
2732987988157224	101
2732987988157226	91
2732317809641140	4
2732987988157223	505
2728966917061390	4
2730977452609374	45
2730307274093326	9
2732987988157228	79
2732987988157230	159
2729637095577224	28
2732987988157227	53
2732987988157231	17
2732317809641185	50
2732987988157233	218
2732987988157235	75
2728966917061266	57
2730977452609141	24
2732987988157236	76
2732987988157241	34
2732987988157238	137
2732987988157246	76
2732987988157243	29
2732987988157245	195
2732987988157242	27
2732987988157205	1
2732987988157239	101
2732987988157244	46
2732987988157237	55
2732987988157240	90
2732317809641154	8
2727626560029480	28
2728966917061193	78
2732987988157249	35
2732987988157234	68
2732987988157248	152
2732987988157254	24
2732987988157252	78
2732987988157255	81
2732987988157253	14
2732317809641087	162
2732987988157250	49
2732987988157256	18
2730977452609365	49
2732987988157251	64
2732317809641268	16
2732987988157259	11
2732987988157260	42
2732987988157261	87
2727626560029477	15
2732987988157263	50
2732987988157277	50
2732987988157268	146
2727626560029299	59
2732987988157271	79
2732987988157266	29
2732987988157272	48
2732987988157264	45
2732987988157273	222
2729637095577282	15
2732987988157267	48
2732987988157279	25
2732987988157280	12
2732987988157275	16
2732317809641319	142
2732987988157282	78
2732987988157283	103
2732987988157284	35
2732987988157285	44
2732987988157247	26
2732987988157274	159
2732987988157210	7
2732987988157257	5
2732987988157286	50
2727626560029257	19
2732987988157287	180
2732987988157289	33
2732987988157290	34
2732987988157288	87
2732987988157291	31
2732987988157292	5
2732987988157294	21
2732987988157295	117
2732987988157297	62
2732987988157298	46
2732987988157276	61
2732987988157299	96
2727626560029456	13
2730977452609321	5
2730307274093155	65
2732987988157301	19
2731647631125339	4
2732987988157300	31
2730977452609215	19
2732987988157293	13
2732987988157296	2
2733658166673029	15
2732987988157269	2
2732987988157303	18
2733658166673027	39
2733658166673028	85
2733658166673030	3
2729637095577357	122
2733658166673032	57
2732987988157302	67
2733658166673033	27
2732317809641230	31
2733658166673036	8
2733658166673037	4
2732987988157305	105
2733658166673039	35
2733658166673041	8
2733658166673038	67
2733658166673043	30
2733658166673042	135
2733658166673040	115
2733658166673044	44
2730977452609248	15
2733658166673046	24
2733658166673045	35
2732987988157063	16
2733658166673048	124
2733658166673047	62
2727626560029280	37
2733658166673050	71
2729637095577298	13
2731647631125169	16
2733658166673049	61
2733658166673052	37
2726956381513269	122
2731647631125245	112
2732987988157090	50
2728296738545211	9
2733658166673051	39
2730977452609266	3
2733658166673056	4
2732987988157278	51
2732987988157281	9
2730977452609226	9
2733658166673053	65
2733658166673058	139
2732987988157207	42
2733658166673057	48
2733658166673060	63
2733658166673062	3
2733658166673066	24
2726956381513286	3
2733658166673059	73
2733658166673065	43
2732987988157199	15
2733658166673061	1
2726956381513342	7
2726956381513447	9
2732317809641171	202
2733658166673068	55
2732987988157208	7
2726956381513488	35
2732987988157195	91
2727626560029326	42
2733658166673072	10
2733658166673074	2
2730977452609320	30
2732317809641178	32
2733658166673079	10
2727626560029402	1
2733658166673077	21
2732987988157270	14
2733658166673083	18
2733658166673031	114
2733658166673081	45
2732987988157265	45
2733658166673067	114
2733658166673071	49
2732317809641111	47
2733658166673084	15
2733658166673085	214
2733658166673078	32
2729637095577384	4
2730307274093313	80
2733658166673089	24
2730977452609294	24
2733658166673091	31
2733658166673080	4
2728296738545300	6
2733658166673092	49
2731647631125321	4
2733658166673088	29
2733658166673086	23
2733658166673094	78
2733658166673093	43
2733658166673095	8
2727626560029418	67
2732987988157200	84
2732987988157201	10
2729637095577234	2
2732987988157258	35
2733658166673100	61
2733658166673101	11
2733658166673099	17
2733658166673102	18
2733658166673076	44
2728966917061394	199
2729637095577345	4
2733658166673104	88
2733658166673110	47
2726956381513423	30
2733658166673103	63
2733658166673090	40
2733658166673108	51
2728296738545418	37
2726956381513422	61
2733658166673107	71
2733658166673105	25
2729637095577264	31
2733658166673114	135
2728966917061359	4
2727626560029356	45
2733658166673112	174
2733658166673096	110
2726956381513309	28
2733658166673116	61
2733658166673113	51
2732987988157262	58
2728966917061303	27
2733658166673111	36
2733658166673119	61
2733658166673097	39
2733658166673120	36
2727626560029437	7
2731647631125172	61
2730977452609172	6
2733658166673125	1
2730977452609326	10
2733658166673075	47
2733658166673124	54
2728296738545453	116
2733658166673129	70
2732317809641074	23
2733658166673123	31
2733658166673126	149
2726956381513507	9
2733658166673127	1
2733658166673131	15
2730307274093178	3
2730977452609328	7
2728296738545284	102
2733658166673130	28
2733658166673133	17
2733658166673106	65
2733658166673135	10
2733658166673138	18
2733658166673118	173
2726956381513278	13
2732317809641080	4
2733658166673082	48
2733658166673140	37
2733658166673141	32
2733658166673132	147
2733658166673139	152
2733658166673137	107
2726956381513359	29
2733658166673064	63
2729637095577258	33
2733658166673143	31
2732987988157304	9
2733658166673055	116
2728296738545407	31
2730977452609370	106
2727626560029342	69
2733658166673142	32
2733658166673035	141
2726956381513284	25
2727626560029472	25
2728296738545356	41
2733658166673146	33
2729637095577203	15
2733658166673121	52
2728296738545293	17
2733658166673147	115
2733658166673150	70
2729637095577189	66
2733658166673151	36
2728966917061306	73
2733658166673152	5
2733658166673149	66
2728296738545405	4
2730307274093285	68
2733658166673145	8
2733658166673070	13
2730977452609162	113
2726956381513453	40
2727626560029378	22
2729637095577364	94
2733658166673153	10
2730977452609332	36
2728296738545363	36
2733658166673154	22
2730307274093382	24
2732317809641079	112
2727626560029253	28
2733658166673155	5
2731647631125243	81
2732317809641259	40
2733658166673158	24
2733658166673156	15
2730307274093277	26
2733658166673144	204
2733658166673166	46
2733658166673163	84
2733658166673162	80
2729637095577306	82
2731647631125284	41
2733658166673165	38
2732317809641248	3
2733658166673164	90
2733658166673171	64
2733658166673159	43
2733658166673176	37
2728296738545313	11
2730977452609350	74
2733658166673168	45
2727626560029275	5
2733658166673174	114
2728966917061281	8
2730977452609168	53
2729637095577373	43
2731647631125154	5
2733658166673157	44
2733658166673161	49
2730307274093227	115
2729637095577307	14
2733658166673178	7
2733658166673181	52
2726956381513348	56
2733658166673179	2
2733658166673169	30
2731647631125347	61
2728296738545263	118
2728296738545335	81
2731647631125144	54
2733658166673184	44
2729637095577397	38
2727626560029382	1
2728966917061305	26
2733658166673183	57
2729637095577309	29
2730977452609217	9
2733658166673173	2
2733658166673167	65
2728966917061354	5
2733658166673073	85
2729637095577363	2
2733658166673182	14
2730307274093332	53
2733658166673189	121
2731647631125289	23
2728966917061217	4
2730307274093246	12
2727626560029254	3
2733658166673187	29
2733658166673136	98
2727626560029482	18
2733658166673191	112
2728966917061345	53
2728966917061320	4
2534615147427913	4
2733658166673190	35
2733658166673175	13
2733658166673192	42
2729637095577181	11
2730307274093380	34
2728296738545307	30
2729637095577263	109
2729637095577314	34
2733658166673196	18
2732317809641096	3
2733658166673197	49
2732317809641189	157
2729637095577196	37
2729637095577365	33
2733658166673195	72
2730977452609142	37
2733658166673198	91
2733658166673199	15
2731647631125134	2
2733658166673204	3
2728966917061204	49
2733658166673206	125
2728966917061342	30
2726956381513322	27
2726956381513353	67
2728966917061424	9
2728966917061335	24
2732317809641265	20
2733658166673201	11
2733658166673193	115
2726956381513466	2
2733658166673203	76
2732317809641243	129
2733658166673205	10
2728296738545450	2
2733658166673207	3
2733658166673212	152
2728296738545261	2
2733658166673211	21
2732317809641224	34
2733658166673213	76
2729637095577169	16
2731647631125264	4
2733658166673215	24
2726956381513398	10
2733658166673202	31
2733658166673218	4
2727626560029420	7
2731647631125313	3
2730977452609284	18
2728296738545343	53
2733658166673219	13
2726956381513371	102
2733658166673216	55
2729637095577289	95
2730977452609298	3
2733658166673217	30
2727626560029396	3
2733658166673220	5
2730307274093233	25
2729637095577202	6
2730307274093318	13
2730307274093324	6
2729637095577218	92
2730307274093156	1
2733658166673200	38
2733658166673224	3
2733658166673222	2
2728966917061309	39
2728966917061257	11
2731647631125192	17
2728966917061243	23
2733658166673225	11
2730307274093273	4
