node	kcore
2727626560029298	9
2726956381513483	9
2727626560029258	9
2730977452609237	8
2727626560029434	7
2732317809641161	9
2728296738545279	9
2732987988157089	8
2732317809641158	9
2730977452609322	9
2730977452609231	9
2730307274093165	9
2726956381513449	9
2729637095577402	9
2728296738545383	9
2727626560029425	3
2731647631125132	9
2729637095577390	9
2728966917061211	9
2729637095577376	8
2728966917061318	9
2726956381513484	9
2732317809641129	9
2732987988157091	7
2726956381513281	9
2729637095577197	9
2728966917061418	8
2728296738545319	9
2727626560029489	9
2730977452609227	6
2731647631125191	9
2730307274093262	9
2731647631125350	9
2727626560029289	3
2728966917061437	9
2730977452609287	5
2730307274093370	8
2732317809641276	9
2728296738545456	9
2730307274093235	9
2730307274093299	8
2731647631125295	9
2730307274093149	3
2726956381513402	7
2732317809641110	9
2731647631125274	5
2730977452609179	5
2728966917061323	9
2726956381513444	9
2732987988157096	3
2732317809641136	7
2732987988157093	9
2732987988157097	8
2728966917061430	5
2728296738545311	6
2731647631125135	7
2730307274093146	9
2728296738545389	9
2732317809641287	9
2727626560029290	9
2729637095577251	9
2732987988157092	8
2732987988157080	9
2730307274093232	9
2728296738545282	9
2731647631125276	9
2732317809641197	9
2729637095577417	9
2728966917061428	7
2732987988157099	5
2726956381513473	9
2732317809641105	7
2728296738545354	9
2732317809641152	7
2730977452609358	5
2730307274093292	8
2730307274093154	9
2729637095577273	9
2728966917061386	9
2727626560029350	9
2732987988157098	3
2728966917061399	9
2732317809641130	7
2728296738545262	9
2728966917061360	9
2534615147427906	9
2730307274093293	7
2732987988157103	9
2731647631125304	8
2728296738545296	1
2573485501354559	9
2731647631125209	9
2732317809641138	6
2730307274093170	9
2730307274093169	9
2732987988157095	5
2732987988157102	7
2728966917061392	8
2728296738545428	9
2732987988157101	7
2731647631125283	8
2573485501354612	9
2730977452609286	8
2728966917061223	9
2727626560029465	9
2729637095577217	5
2730307274093209	9
2728296738545259	8
2732317809641284	3
2731647631125196	9
2730977452609299	9
2731647631125105	5
2732317809641184	8
2731647631125151	9
2732317809641126	7
2728966917061348	5
2730307274093198	9
2728966917061329	9
2728296738545269	9
2728966917061294	9
2730307274093192	9
2729637095577411	9
2728296738545415	9
2730977452609220	8
2732987988157104	7
2730307274093271	9
2728966917061322	7
2728296738545240	2
2732317809641143	9
2727626560029377	2
2728966917061232	9
2731647631125108	9
2728966917061355	9
2729637095577312	1
2730977452609345	9
2732987988157105	2
2732317809641301	1
2732317809641277	8
2732317809641274	9
2730307274093397	7
2728296738545348	9
2728966917061441	9
2730307274093226	5
2727626560029466	4
2732317809641264	7
2732987988157108	9
2732987988157109	8
2730977452609360	9
2730307274093278	8
2730307274093265	8
2732987988157106	9
2730977452609291	9
2728296738545291	3
2732987988157067	5
2732317809641133	9
2731647631125242	9
2728966917061422	9
2726956381513363	9
2727626560029344	2
2732317809641106	4
2732317809641192	9
2730977452609330	5
2732987988157107	8
2728296738545252	9
2728966917061261	8
2730977452609349	9
2727626560029457	6
2732317809641204	5
2731647631125322	5
2534615147427909	9
2730977452609123	9
2728296738545440	3
2728296738545308	6
2731647631125237	6
2729637095577333	9
2732987988157113	9
2732317809641317	8
2732987988157111	5
2727626560029431	8
2728966917061420	9
2728966917061313	9
2728296738545243	9
2728966917061442	7
2730307274093214	9
2729637095577304	9
2728966917061287	5
2729637095577173	9
2729637095577259	9
2730307274093150	9
2729637095577207	9
2727626560029467	8
2730977452609342	6
2728296738545462	9
2730307274093369	9
2728296738545273	7
2732987988157110	3
2732317809641144	4
2728966917061439	9
2728966917061365	9
2732317809641157	9
2732987988157114	8
2731647631125297	9
2728296738545416	3
2730307274093337	9
2732317809641156	8
2729637095577403	8
2729637095577311	9
2573485501354589	6
2730977452609307	9
2730977452609343	8
2730307274093323	9
2730307274093291	4
2728296738545304	9
2730307274093184	9
2731647631125302	9
2732317809641128	9
2732317809641120	9
2732317809641237	7
2732317809641137	3
2732987988157116	8
2728966917061421	9
2727626560029389	3
2731647631125244	9
2728296738545359	9
2573485501354588	9
2726956381513347	9
2727626560029278	9
2727626560029345	9
2732317809641295	9
2726956381513328	9
2730977452609290	9
2730977452609214	9
2732987988157119	3
2728296738545338	9
2732987988157117	9
2732317809641249	9
2728296738545303	3
2732317809641203	1
2732987988157121	8
2732987988157118	9
2728296738545421	9
2728296738545231	9
2731647631125149	9
2730977452609301	9
2727626560029347	8
2732987988157120	8
2731647631125258	3
2728966917061346	9
2728966917061302	9
2731647631125272	8
2728966917061341	9
2730977452609272	5
2727626560029423	9
2730307274093229	9
2732987988157123	2
2731647631125158	9
2728296738545321	9
2729637095577291	8
2732317809641229	2
2732987988157125	7
2731647631125127	9
2732987988157124	4
2728296738545228	9
2728296738545256	9
2728966917061289	9
2729637095577274	9
2732987988157122	5
2728966917061252	9
2727626560029313	9
2728296738545392	9
2732987988157112	5
2732987988157129	9
2730307274093306	9
2729637095577410	9
2730307274093290	9
2728966917061414	6
2726956381513310	8
2727626560029474	9
2732987988157128	9
2727626560029308	9
2730307274093199	9
2732317809641220	2
2732987988157094	9
2730977452609173	9
2729637095577238	9
2728296738545398	9
2730977452609126	9
2732987988157130	7
2731647631125282	8
2726956381513397	4
2728966917061340	5
2732317809641181	9
2730307274093373	6
2731647631125164	9
2727626560029445	9
2727626560029314	9
2726956381513440	9
2732987988157127	3
2732987988157132	1
2729637095577167	9
2728296738545447	9
2731647631125340	9
2732987988157115	8
2732987988157131	8
2729637095577208	9
2732317809641286	9
2727626560029409	9
2573485501354563	9
2732987988157126	3
2729637095577313	3
2730977452609347	3
2729637095577222	9
2728966917061212	9
2730307274093152	8
2730307274093264	9
2731647631125201	9
2730977452609329	7
2727626560029329	9
2732987988157133	9
2726956381513469	8
2732317809641098	4
2732317809641207	9
2728966917061349	9
2727626560029333	9
2729637095577178	9
2573485501354629	9
2729637095577281	9
2728966917061382	7
2732317809641182	8
2729637095577187	9
2728296738545437	9
2728296738545461	9
2730307274093210	9
2727626560029328	9
2731647631125270	7
2732317809641307	9
2731647631125174	9
2730307274093230	4
2732987988157137	5
2732317809641168	9
2728296738545302	9
2726956381513306	9
2730977452609336	7
2730977452609316	9
2732317809641250	9
2730977452609222	9
2732317809641202	9
2727626560029391	3
2726956381513389	9
2732987988157138	8
2732987988157136	9
2732317809641246	9
2728296738545464	9
2730977452609223	9
2727626560029462	9
2727626560029432	9
2731647631125224	9
2732317809641174	8
2732317809641258	3
2732987988157140	3
2729637095577242	8
2726956381513329	9
2732987988157134	6
2728296738545315	9
2727626560029271	9
2727626560029392	9
2727626560029359	9
2731647631125298	9
2732987988157141	9
2728296738545384	9
2730977452609341	9
2729637095577407	9
2732987988157142	9
2732987988157146	5
2732987988157143	9
2728296738545434	3
2728296738545232	7
2726956381513320	9
2728296738545224	9
2727626560029323	2
2728296738545364	9
2732987988157147	8
2732987988157145	9
2730977452609368	9
2730307274093311	9
2730307274093248	9
2728966917061299	9
2732317809641097	9
2730977452609120	1
2728296738545413	8
2573485501354583	9
2573485501354591	8
2728296738545242	9
2727626560029295	9
2728966917061311	9
2731647631125286	9
2534615147427917	9
2732317809641183	9
2730307274093365	7
2728966917061262	4
2728296738545403	8
2727626560029414	9
2726956381513369	9
2728296738545411	3
2729637095577198	9
2729637095577209	9
2729637095577247	9
2732317809641159	9
2732987988157144	8
2732317809641267	9
2728966917061363	9
2732987988157149	1
2732317809641254	9
2731647631125311	9
2728296738545235	9
2732987988157151	8
2726956381513482	8
2732317809641082	8
2728296738545258	9
2732317809641089	8
2726956381513331	9
2726956381513349	9
2730307274093200	8
2727626560029478	7
2727626560029369	9
2730977452609196	9
2732317809641239	9
2732317809641139	3
2732317809641121	6
2731647631125236	6
2728966917061411	9
2731647631125247	9
2728296738545372	9
2732317809641263	8
2728296738545465	6
2729637095577337	9
2730977452609354	9
2729637095577175	8
2573485501354558	8
2732987988157152	9
2728296738545328	8
2729637095577246	7
2728966917061429	3
2730977452609175	9
2730307274093287	9
2726956381513470	9
2732317809641273	9
2728296738545219	9
2729637095577186	9
2730977452609160	9
2732317809641245	8
2729637095577188	9
2727626560029438	9
2728966917061352	9
2729637095577359	9
2732987988157158	9
2732987988157154	8
2731647631125152	6
2726956381513361	3
2732987988157150	3
2730307274093396	5
2731647631125137	9
2728966917061415	4
2729637095577404	3
2729637095577385	9
2728296738545430	7
2730307274093153	9
2728966917061332	8
2732987988157159	1
2732317809641228	8
2732987988157161	9
2732987988157155	9
2731647631125285	3
2726956381513358	9
2731647631125221	9
2730977452609361	8
2727626560029446	6
2727626560029261	9
2726956381513438	8
2729637095577168	9
2726956381513339	5
2728296738545278	9
2730307274093196	9
2730977452609148	9
2730307274093254	9
2732987988157160	8
2730307274093368	9
2730307274093372	9
2732987988157164	3
2732987988157162	2
2727626560029296	9
2727626560029439	9
2728296738545399	9
2728966917061205	9
2729637095577372	9
2732987988157163	5
2729637095577378	7
2729637095577371	8
2731647631125226	9
2728966917061361	9
2730977452609333	9
2732987988157156	3
2728966917061436	3
2728966917061207	9
2726956381513405	9
2731647631125348	7
2729637095577351	8
2732987988157157	3
2732987988157166	9
2731647631125140	8
2726956381513496	9
2732317809641315	9
2730977452609176	9
2731647631125259	9
2730307274093238	9
2730977452609230	9
2731647631125116	5
2728966917061195	5
2726956381513379	1
2727626560029450	9
2728966917061286	9
2731647631125290	9
2730307274093166	9
2726956381513506	9
2728296738545439	9
2728296738545358	9
2732987988157167	3
2730307274093283	9
2728296738545245	5
2732317809641173	9
2729637095577237	9
2726956381513456	9
2727626560029353	9
2727626560029338	9
2730977452609204	9
2729637095577265	9
2730977452609131	9
2731647631125139	2
2730977452609261	6
2732987988157165	9
2573485501354639	1
2728296738545212	3
2727626560029479	8
2727626560029481	2
2730307274093177	8
2729637095577267	3
2732317809641172	2
2732317809641234	6
2732317809641101	9
2730307274093390	9
2730307274093202	9
2728966917061412	2
2730307274093207	9
2730307274093270	9
2730977452609311	9
2732987988157169	6
2728966917061403	8
2730977452609353	9
2732317809641283	9
2730307274093159	6
2573485501354622	5
2728296738545455	4
2732317809641094	9
2732987988157171	9
2726956381513317	8
2732987988157173	8
2730307274093284	9
2728966917061222	9
2732987988157168	7
2731647631125325	8
2732317809641078	9
2730307274093189	9
2573485501354585	5
2730307274093276	9
2731647631125307	9
2729637095577326	9
2732987988157172	9
2732987988157174	8
2573485501354616	8
2731647631125227	6
2732317809641076	9
2732317809641221	4
2730307274093216	5
2729637095577383	7
2731647631125145	8
2732317809641241	6
2730307274093193	9
2728966917061272	9
2732317809641199	7
2729637095577332	9
2731647631125271	9
2732987988157177	9
2726956381513410	9
2729637095577375	9
2730977452609279	9
2727626560029406	3
2730307274093379	8
2731647631125212	9
2730977452609278	9
2726956381513279	9
2729637095577412	1
2732317809641288	9
2730307274093316	4
2728296738545265	9
2730307274093175	8
2731647631125120	9
2732987988157170	9
2573485501354632	5
2729637095577245	5
2729637095577239	9
2731647631125246	9
2729637095577200	9
2729637095577315	9
2728966917061364	8
2732987988157175	9
2726956381513412	7
2732317809641285	9
2732987988157181	6
2732987988157179	9
2732987988157183	2
2726956381513370	9
2728966917061406	3
2730977452609122	5
2728296738545230	9
2728296738545395	9
2726956381513493	9
2729637095577219	7
2726956381513485	7
2729637095577419	9
2729637095577252	6
2732987988157185	2
2732317809641281	1
2732317809641153	9
2573485501354608	9
2728966917061233	9
2729637095577225	6
2732987988157182	9
2730307274093194	7
2726956381513407	4
2729637095577277	9
2730307274093289	9
2729637095577416	8
2732987988157180	1
2728966917061236	6
2732987988157178	8
2732987988157153	9
2732317809641271	9
2730307274093350	9
2732987988157184	5
2729637095577330	2
2730307274093203	7
2731647631125293	7
2726956381513360	9
2732317809641201	9
2730307274093148	9
2731647631125218	9
2728296738545297	9
2732317809641282	9
2731647631125170	9
2732987988157187	2
2732317809641226	7
2726956381513435	2
2728296738545247	9
2732317809641148	7
2732987988157186	9
2730977452609178	3
2731647631125124	9
2729637095577414	9
2730307274093356	9
2728966917061330	6
2728966917061239	6
2726956381513427	9
2726956381513445	9
2730977452609260	5
2732987988157191	9
2730977452609335	9
2732317809641327	7
2732317809641269	9
2728296738545299	8
2727626560029412	9
2730977452609262	9
2726956381513499	9
2731647631125121	3
2731647631125328	8
2731647631125126	2
2732987988157190	9
2729637095577318	4
2728966917061381	9
2730977452609264	9
2729637095577406	9
2729637095577354	9
2729637095577262	9
2573485501354635	9
2727626560029310	9
2727626560029415	4
2729637095577395	9
2730307274093234	9
2727626560029360	9
2729637095577396	9
2728296738545362	9
2729637095577401	9
2729637095577256	8
2731647631125100	9
2573485501354592	9
2730307274093191	9
2732987988157188	9
2573485501354569	5
2729637095577405	9
2728966917061366	9
2729637095577343	9
2732317809641149	9
2729637095577295	9
2729637095577236	9
2573485501354596	7
2728296738545336	6
2732987988157193	9
2732317809641322	2
2730977452609359	9
2728966917061210	9
2729637095577352	9
2728966917061259	9
2726956381513340	9
2732317809641313	9
2732987988157194	9
2731647631125110	9
2728966917061206	9
2731647631125292	9
2730977452609310	9
2730977452609249	7
2730977452609164	9
2730307274093252	9
2728966917061234	8
2732317809641321	9
2732987988157196	9
2726956381513479	2
2727626560029400	9
2731647631125296	9
2732987988157197	1
2729637095577275	9
2728296738545380	7
2731647631125119	7
2727626560029413	9
2731647631125198	9
2731647631125130	9
2731647631125308	9
2728296738545379	9
2573485501354573	9
2729637095577325	9
2727626560029410	9
2732987988157203	9
2732987988157204	9
2732987988157211	9
2726956381513491	9
2732317809641085	1
2732317809641123	9
2732987988157212	9
2731647631125157	9
2730307274093179	2
2732987988157214	7
2732987988157217	9
2732987988157216	9
2732987988157215	9
2732987988157218	9
2726956381513282	8
2727626560029297	9
2732987988157219	9
2573485501354538	9
2732987988157222	9
2732987988157221	9
2732987988157220	9
2732987988157224	9
2732987988157226	9
2732317809641140	3
2732987988157223	9
2728966917061390	3
2730977452609374	9
2730307274093326	7
2732987988157228	9
2732987988157230	9
2729637095577224	9
2732987988157227	9
2732987988157231	8
2732317809641185	9
2732987988157233	9
2732987988157235	9
2728966917061266	9
2730977452609141	9
2732987988157236	9
2732987988157241	9
2732987988157238	9
2732987988157246	9
2732987988157243	9
2732987988157245	9
2732987988157242	9
2732987988157205	1
2732987988157239	9
2732987988157244	9
2732987988157237	9
2732987988157240	9
2732317809641154	7
2727626560029480	9
2728966917061193	9
2732987988157249	9
2732987988157234	9
2732987988157248	9
2732987988157254	8
2732987988157252	9
2732987988157255	9
2732987988157253	7
2732317809641087	9
2732987988157250	9
2732987988157256	8
2730977452609365	9
2732987988157251	9
2732317809641268	7
2732987988157259	6
2732987988157260	8
2732987988157261	9
2727626560029477	9
2732987988157263	9
2732987988157277	9
2732987988157268	9
2727626560029299	9
2732987988157271	9
2732987988157266	9
2732987988157272	9
2732987988157264	9
2732987988157273	9
2729637095577282	8
2732987988157267	9
2732987988157279	7
2732987988157280	6
2732987988157275	8
2732317809641319	9
2732987988157282	9
2732987988157283	9
2732987988157284	9
2732987988157285	9
2732987988157247	9
2732987988157274	9
2732987988157210	5
2732987988157257	4
2732987988157286	9
2727626560029257	9
2732987988157287	9
2732987988157289	9
2732987988157290	9
2732987988157288	9
2732987988157291	9
2732987988157292	4
2732987988157294	9
2732987988157295	9
2732987988157297	9
2732987988157298	9
2732987988157276	9
2732987988157299	9
2727626560029456	8
2730977452609321	5
2730307274093155	9
2732987988157301	8
2731647631125339	4
2732987988157300	8
2730977452609215	9
2732987988157293	8
2732987988157296	2
2733658166673029	7
2732987988157269	2
2732987988157303	8
2733658166673027	9
2733658166673028	9
2733658166673030	3
2729637095577357	9
2733658166673032	9
2732987988157302	9
2733658166673033	8
2732317809641230	9
2733658166673036	5
2733658166673037	4
2732987988157305	9
2733658166673039	9
2733658166673041	6
2733658166673038	9
2733658166673043	8
2733658166673042	9
2733658166673040	9
2733658166673044	9
2730977452609248	9
2733658166673046	7
2733658166673045	8
2732987988157063	8
2733658166673048	9
2733658166673047	9
2727626560029280	9
2733658166673050	9
2729637095577298	8
2731647631125169	8
2733658166673049	9
2733658166673052	9
2726956381513269	9
2731647631125245	9
2732987988157090	9
2728296738545211	6
2733658166673051	9
2730977452609266	3
2733658166673056	3
2732987988157278	9
2732987988157281	5
2730977452609226	7
2733658166673053	9
2733658166673058	9
2732987988157207	9
2733658166673057	9
2733658166673060	9
2733658166673062	3
2733658166673066	8
2726956381513286	2
2733658166673059	9
2733658166673065	9
2732987988157199	7
2733658166673061	1
2726956381513342	6
2726956381513447	6
2732317809641171	9
2733658166673068	9
2732987988157208	6
2726956381513488	9
2732987988157195	9
2727626560029326	9
2733658166673072	6
2733658166673074	2
2730977452609320	9
2732317809641178	9
2733658166673079	5
2727626560029402	1
2733658166673077	8
2732987988157270	7
2733658166673083	7
2733658166673031	9
2733658166673081	9
2732987988157265	9
2733658166673067	9
2733658166673071	9
2732317809641111	9
2733658166673084	7
2733658166673085	9
2733658166673078	8
2729637095577384	4
2730307274093313	9
2733658166673089	9
2730977452609294	9
2733658166673091	9
2733658166673080	3
2728296738545300	6
2733658166673092	9
2731647631125321	3
2733658166673088	8
2733658166673086	7
2733658166673094	9
2733658166673093	9
2733658166673095	7
2727626560029418	9
2732987988157200	9
2732987988157201	7
2729637095577234	2
2732987988157258	9
2733658166673100	9
2733658166673101	6
2733658166673099	8
2733658166673102	9
2733658166673076	9
2728966917061394	9
2729637095577345	4
2733658166673104	9
2733658166673110	9
2726956381513423	9
2733658166673103	9
2733658166673090	9
2733658166673108	9
2728296738545418	9
2726956381513422	9
2733658166673107	9
2733658166673105	8
2729637095577264	9
2733658166673114	9
2728966917061359	4
2727626560029356	9
2733658166673112	9
2733658166673096	9
2726956381513309	9
2733658166673116	9
2733658166673113	9
2732987988157262	9
2728966917061303	9
2733658166673111	8
2733658166673119	9
2733658166673097	9
2733658166673120	8
2727626560029437	5
2731647631125172	9
2730977452609172	5
2733658166673125	1
2730977452609326	6
2733658166673075	9
2733658166673124	9
2728296738545453	9
2733658166673129	9
2732317809641074	8
2733658166673123	8
2733658166673126	9
2726956381513507	5
2733658166673127	1
2733658166673131	6
2730307274093178	3
2730977452609328	5
2728296738545284	9
2733658166673130	8
2733658166673133	8
2733658166673106	9
2733658166673135	7
2733658166673138	8
2733658166673118	9
2726956381513278	9
2732317809641080	3
2733658166673082	9
2733658166673140	9
2733658166673141	8
2733658166673132	9
2733658166673139	9
2733658166673137	9
2726956381513359	9
2733658166673064	9
2729637095577258	9
2733658166673143	9
2732987988157304	6
2733658166673055	9
2728296738545407	9
2730977452609370	9
2727626560029342	9
2733658166673142	9
2733658166673035	9
2726956381513284	8
2727626560029472	9
2728296738545356	9
2733658166673146	8
2729637095577203	8
2733658166673121	9
2728296738545293	8
2733658166673147	9
2733658166673150	9
2729637095577189	9
2733658166673151	8
2728966917061306	9
2733658166673152	4
2733658166673149	9
2728296738545405	4
2730307274093285	9
2733658166673145	4
2733658166673070	6
2730977452609162	9
2726956381513453	9
2727626560029378	8
2729637095577364	9
2733658166673153	6
2730977452609332	9
2728296738545363	9
2733658166673154	7
2730307274093382	9
2732317809641079	9
2727626560029253	8
2733658166673155	4
2731647631125243	9
2732317809641259	9
2733658166673158	8
2733658166673156	6
2730307274093277	9
2733658166673144	9
2733658166673166	8
2733658166673163	9
2733658166673162	9
2729637095577306	9
2731647631125284	9
2733658166673165	9
2732317809641248	3
2733658166673164	9
2733658166673171	9
2733658166673159	9
2733658166673176	9
2728296738545313	9
2730977452609350	9
2733658166673168	9
2727626560029275	5
2733658166673174	9
2728966917061281	6
2730977452609168	9
2729637095577373	9
2731647631125154	4
2733658166673157	9
2733658166673161	8
2730307274093227	9
2729637095577307	6
2733658166673178	5
2733658166673181	9
2726956381513348	9
2733658166673179	2
2733658166673169	8
2731647631125347	9
2728296738545263	9
2728296738545335	9
2731647631125144	9
2733658166673184	9
2729637095577397	9
2727626560029382	1
2728966917061305	8
2733658166673183	9
2729637095577309	9
2730977452609217	6
2733658166673173	1
2733658166673167	8
2728966917061354	4
2733658166673073	9
2729637095577363	2
2733658166673182	6
2730307274093332	9
2733658166673189	9
2731647631125289	9
2728966917061217	4
2730307274093246	7
2727626560029254	3
2733658166673187	9
2733658166673136	9
2727626560029482	8
2733658166673191	9
2728966917061345	9
2728966917061320	4
2534615147427913	3
2733658166673190	9
2733658166673175	8
2733658166673192	9
2729637095577181	8
2730307274093380	9
2728296738545307	9
2729637095577263	9
2729637095577314	9
2733658166673196	8
2732317809641096	3
2733658166673197	9
2732317809641189	9
2729637095577196	9
2729637095577365	9
2733658166673195	9
2730977452609142	9
2733658166673198	9
2733658166673199	6
2731647631125134	2
2733658166673204	2
2728966917061204	9
2733658166673206	9
2728966917061342	8
2726956381513322	9
2726956381513353	9
2728966917061424	5
2728966917061335	9
2732317809641265	7
2733658166673201	6
2733658166673193	9
2726956381513466	2
2733658166673203	9
2732317809641243	9
2733658166673205	6
2728296738545450	2
2733658166673207	2
2733658166673212	9
2728296738545261	2
2733658166673211	8
2732317809641224	9
2733658166673213	9
2729637095577169	9
2731647631125264	3
2733658166673215	7
2726956381513398	8
2733658166673202	8
2733658166673218	4
2727626560029420	5
2731647631125313	3
2730977452609284	8
2728296738545343	9
2733658166673219	7
2726956381513371	9
2733658166673216	9
2729637095577289	9
2730977452609298	3
2733658166673217	8
2727626560029396	3
2733658166673220	3
2730307274093233	9
2729637095577202	5
2730307274093318	5
2730307274093324	5
2729637095577218	9
2730307274093156	1
2733658166673200	8
2733658166673224	2
2733658166673222	2
2728966917061309	9
2728966917061257	7
2731647631125192	6
2728966917061243	8
2733658166673225	4
2730307274093273	3
