node	kcore
389	23
390	28
391	35
392	10
393	129
394	10
395	10
396	129
397	10
398	38
399	129
400	32
401	11
402	25
403	28
404	25
405	16
406	10
407	20
408	10
409	28
410	18
411	129
412	48
413	38
414	41
415	129
416	10
417	15
418	25
419	38
420	129
421	57
422	13
423	16
424	29
425	22
426	10
427	129
428	10
429	22
430	57
431	17
432	20
433	129
434	10
435	40
436	12
437	28
438	10
439	18
440	16
441	129
442	28
443	10
444	22
445	10
446	10
447	20
448	19
449	57
450	10
451	40
452	23
453	12
454	20
455	28
456	10
457	10
458	28
459	57
460	41
461	41
462	10
463	10
464	57
465	10
466	28
467	13
468	28
469	10
470	11
471	57
472	10
473	10
474	23
475	11
476	10
477	10
478	10
479	16
480	10
481	22
482	10
483	10
484	10
485	23
486	10
487	23
488	28
489	22
490	28
491	57
492	22
493	28
494	16
495	16
496	129
497	28
498	22
499	57
500	23
501	28
502	22
503	129
504	16
505	16
506	28
507	22
508	39
509	23
510	37
511	32
512	26
513	48
514	40
515	29
516	26
517	23
518	32
519	33
520	23
521	35
522	26
523	26
524	52
525	26
526	26
527	23
528	6
529	6
530	39
531	17
532	26
533	5
534	60
535	13
536	20
537	129
538	129
539	160
540	6
541	3
542	3
543	6
544	6
545	6
546	6
547	4
548	4
549	2
550	5
551	7
552	11
553	7
554	8
555	57
556	5
557	8
558	6
559	4
560	8
561	4
562	32
563	6
564	2
565	4
566	7
567	4
568	4
569	4
570	13
571	3
572	13
573	13
574	16
575	5
576	2
577	4
578	48
579	30
580	2
581	7
582	9
583	9
584	2
585	15
586	9
587	9
588	9
589	62
590	46
591	129
592	11
593	11
594	38
595	6
596	23
597	26
598	129
599	16
600	15
601	15
602	8
603	34
604	30
605	40
606	6
607	6
608	6
609	21
610	24
611	24
612	28
613	40
614	40
615	40
616	40
617	40
618	26
619	40
620	40
621	42
622	26
623	26
624	32
625	40
626	42
627	42
628	24
629	40
630	24
631	27
632	24
633	40
634	40
635	24
636	29
637	40
638	40
639	40
640	24
641	24
642	24
643	42
644	129
645	12
646	26
647	42
648	16
649	2
650	42
651	7
652	6
653	4
654	2
655	35
656	38
657	2
658	4
659	9
660	2
661	4
662	4
663	13
664	53
665	6
666	13
667	4
668	4
669	8
670	26
671	129
672	4
673	24
674	30
675	16
676	15
677	65
678	4
679	20
680	6
681	4
682	12
683	4
684	8
685	25
686	57
687	4
688	8
689	4
690	4
691	12
692	23
693	3
694	23
695	14
696	14
697	32
698	4
699	13
700	40
701	129
702	16
703	4
704	41
705	38
706	37
707	19
708	14
709	37
710	28
711	41
712	38
713	129
714	28
715	37
716	37
717	28
718	57
719	40
720	79
721	40
722	28
723	38
724	477
725	25
726	28
727	79
728	35
729	54
730	32
731	32
732	2
733	2
734	28
735	40
736	5
737	3
738	16
739	9
740	21
741	2
742	4
743	8
744	4
745	2
746	6
747	3
748	5
749	6
750	4
751	129
752	12
753	6
754	10
755	17
756	16
757	2
758	2
759	3
760	2
761	9
762	32
763	19
764	9
765	8
766	8
767	28
768	32
769	1
770	6
771	19
772	12
773	26
774	13
775	13
776	13
777	13
778	16
779	13
780	13
781	13
782	16
783	13
784	13
785	13
786	13
787	13
788	13
789	22
790	13
791	19
792	13
793	13
794	13
795	13
796	13
797	13
798	21
799	13
800	13
801	13
802	24
803	26
804	13
805	13
806	13
807	26
808	40
809	13
810	13
811	40
812	129
813	13
814	13
815	26
816	13
817	13
818	13
819	13
820	15
821	24
822	13
823	13
824	13
825	13
826	13
827	13
828	13
829	13
830	13
831	32
832	13
833	13
834	13
835	13
836	129
837	13
838	13
839	13
840	15
841	24
842	13
843	13
844	16
845	16
846	13
847	13
848	13
849	13
850	16
851	40
852	40
853	13
854	13
855	13
856	13
857	13
858	13
859	13
860	13
861	13
862	13
863	13
864	13
865	13
866	13
867	13
868	13
869	13
870	13
871	13
872	13
873	13
874	27
875	13
876	13
877	13
878	17
879	13
880	23
881	13
882	13
883	15
884	26
885	13
886	26
887	16
888	13
889	13
890	13
891	13
892	13
893	13
894	13
895	13
896	13
897	32
898	13
899	40
900	13
901	13
902	13
903	13
904	13
905	13
906	13
907	28
908	13
909	13
910	60
911	13
912	13
913	13
914	16
915	13
916	13
917	13
918	13
919	13
920	13
921	16
922	13
923	13
924	16
925	13
926	13
927	13
928	13
929	23
930	26
931	13
932	18
933	13
934	13
935	13
936	13
937	13
938	13
939	13
940	26
941	16
942	13
943	13
944	13
945	16
946	37
947	13
948	13
949	13
950	13
951	13
952	37
953	13
954	26
955	13
956	13
957	13
958	13
959	26
960	13
961	13
962	13
963	13
964	16
965	42
966	13
967	16
968	13
969	13
970	13
971	13
972	13
973	13
974	24
975	13
976	13
977	13
978	23
979	26
980	13
981	13
982	13
983	13
984	13
985	13
986	28
987	13
988	13
989	42
990	13
991	13
992	42
993	13
994	13
995	13
996	13
997	13
998	13
999	13
1000	13
1001	13
1002	13
1003	13
1004	16
1005	13
1006	26
1007	26
1008	79
1009	13
1010	13
1011	13
1012	13
1013	13
1014	13
1015	13
1016	13
1017	13
1018	13
1019	13
1020	32
1021	13
1022	13
1023	13
1024	16
1025	18
1026	13
1027	32
1028	26
1029	41
1030	16
1031	32
1032	13
1033	13
1034	13
1035	13
1036	13
1037	16
1038	13
1039	13
1040	13
1041	26
1042	13
1043	13
1044	13
1045	13
1046	28
1047	13
1048	13
1049	13
1050	13
1051	13
1052	13
1053	13
1054	13
1055	26
1056	13
1057	13
1058	13
1059	13
1060	42
1061	16
1062	26
1063	13
1064	13
1065	13
1066	13
1067	13
1068	13
1069	13
1070	42
1071	60
1072	13
1073	13
1074	13
1075	13
1076	13
1077	13
1078	13
1079	26
1080	50
1081	13
1082	13
1083	13
1084	26
1085	13
1086	13
1087	13
1088	13
1089	13
1090	13
1091	13
1092	13
1093	13
1094	13
1095	13
1096	21
1097	13
1098	13
1099	25
1100	13
1101	18
1102	13
1103	13
1104	15
1105	13
1106	13
1107	57
1108	53
1109	14
1110	13
1111	13
1112	13
1113	13
1114	40
1115	19
1116	13
1117	13
1118	13
1119	13
1120	13
1121	22
1122	13
1123	13
1124	13
1125	13
1126	13
1127	42
1128	26
1129	13
1130	13
1131	13
1132	13
1133	20
1134	13
1135	13
1136	13
1137	23
1138	13
1139	13
1140	13
1141	13
1142	13
1143	20
1144	13
1145	32
1146	40
1147	13
1148	13
1149	16
1150	13
1151	13
1152	13
1153	13
1154	16
1155	13
1156	13
1157	13
1158	27
1159	13
1160	13
1161	23
1162	13
1163	40
1164	23
1165	13
1166	42
1167	13
1168	13
1169	16
1170	13
1171	13
1172	19
1173	13
1174	13
1175	13
1176	13
1177	13
1178	13
1179	13
1180	13
1181	26
1182	13
1183	13
1184	16
1185	17
1186	13
1187	13
1188	13
1189	28
1190	13
1191	26
1192	13
1193	17
1194	13
1195	13
1196	13
1197	13
1198	14
1199	13
1200	13
1201	13
1202	41
1203	32
1204	13
1205	13
1206	13
1207	13
1208	13
1209	13
1210	32
1211	13
1212	16
1213	37
1214	17
1215	13
1216	13
1217	13
1218	13
1219	13
1220	20
1221	13
1222	13
1223	13
1224	13
1225	13
1226	13
1227	13
1228	13
1229	13
1230	28
1231	13
1232	13
1233	13
1234	13
1235	13
1236	13
1237	13
1238	13
1239	13
1240	13
1241	13
1242	13
1243	13
1244	13
1245	40
1246	13
1247	13
1248	13
1249	13
1250	13
1251	13
1252	20
1253	13
1254	13
1255	17
1256	13
1257	13
1258	13
1259	26
1260	15
1261	13
1262	13
1263	13
1264	32
1265	26
1266	13
1267	13
1268	13
1269	19
1270	13
1271	13
1272	26
1273	24
1274	26
1275	13
1276	13
1277	13
1278	13
1279	16
1280	13
1281	13
1282	13
1283	16
1284	13
1285	13
1286	13
1287	13
1288	32
1289	13
1290	13
1291	26
1292	13
1293	13
1294	13
1295	13
1296	13
1297	15
1298	26
1299	32
1300	32
1301	13
1302	13
1303	19
1304	13
1305	13
1306	13
1307	13
1308	13
1309	16
1310	13
1311	15
1312	13
1313	26
1314	13
1315	13
1316	16
1317	13
1318	28
1319	16
1320	26
1321	13
1322	13
1323	13
1324	13
1325	13
1326	13
1327	13
1328	13
1329	40
1330	13
1331	13
1332	13
1333	26
1334	13
1335	19
1336	15
1337	13
1338	16
1339	13
1340	16
1341	13
1342	13
1343	13
1344	13
1345	13
1346	13
1347	40
1348	16
1349	13
1350	13
1351	13
1352	13
1353	13
1354	13
1355	13
1356	13
1357	57
1358	40
1359	13
1360	13
1361	13
1362	13
1363	13
1364	13
1365	13
1366	13
1367	13
1368	16
1369	32
1370	13
1371	13
1372	15
1373	13
1374	13
1375	16
1376	13
1377	14
1378	13
1379	13
1380	13
1381	13
1382	13
1383	13
1384	13
1385	26
1386	19
1387	32
1388	15
1389	13
1390	32
1391	21
1392	32
1393	13
1394	13
1395	13
1396	13
1397	13
1398	26
1399	13
1400	13
1401	13
1402	13
1403	16
1404	13
1405	13
1406	16
1407	13
1408	13
1409	13
1410	13
1411	37
1412	13
1413	13
1414	32
1415	13
1416	26
1417	18
1418	13
1419	40
1420	13
1421	13
1422	13
1423	13
1424	16
1425	26
1426	28
1427	32
1428	13
1429	13
1430	26
1431	13
1432	13
1433	22
1434	13
1435	13
1436	13
1437	13
1438	13
1439	129
1440	42
1441	18
1442	13
1443	13
1444	13
1445	13
1446	13
1447	13
1448	13
1449	13
1450	13
1451	13
1452	13
1453	13
1454	13
1455	13
1456	13
1457	13
1458	32
1459	13
1460	13
1461	13
1462	32
1463	40
1464	13
1465	20
1466	13
1467	13
1468	16
1469	13
1470	32
1471	13
1472	13
1473	13
1474	13
1475	26
1476	13
1477	13
1478	13
1479	13
1480	13
1481	13
1482	13
1483	13
1484	16
1485	13
1486	13
1487	13
1488	26
1489	13
1490	13
1491	13
1492	26
1493	13
1494	13
1495	13
1496	16
1497	26
1498	13
1499	13
1500	32
1501	13
1502	13
1503	13
1504	26
1505	13
1506	13
1507	13
1508	13
1509	13
1510	13
1511	13
1512	13
1513	13
1514	13
1515	13
1516	13
1517	13
1518	13
1519	13
1520	13
1521	13
1522	13
1523	16
1524	26
1525	13
1526	32
1527	32
1528	32
1529	32
1530	32
1531	15
1532	25
1533	12
1534	16
1535	13
1536	13
1537	16
1538	13
1539	26
1540	30
1541	30
1542	18
1543	7
1544	26
1545	26
1546	26
1547	26
1548	26
1549	32
1550	26
1551	26
1552	26
1553	26
1554	26
1555	26
1556	26
1557	26
1558	32
1559	32
1560	32
1561	28
1562	32
1563	28
1564	26
1565	26
1566	26
1567	26
1568	26
1569	26
1570	26
1571	26
1572	26
1573	26
1574	26
1575	26
1576	26
1577	26
1578	26
1579	26
1580	26
1581	26
1582	26
1583	26
1584	26
1585	26
1586	26
1587	26
1588	26
1589	42
1590	42
1591	42
1592	26
1593	42
1594	34
1595	26
1596	40
1597	26
1598	26
1599	26
1600	26
1601	26
1602	26
1603	26
1604	26
1605	26
1606	26
1607	32
1608	32
1609	26
1610	26
1611	26
1612	26
1613	26
1614	26
1615	40
1616	26
1617	26
1618	129
1619	26
1620	26
1621	26
1622	26
1623	26
1624	26
1625	26
1626	26
1627	26
1628	26
1629	26
1630	26
1631	26
1632	26
1633	26
1634	26
1635	26
1636	26
1637	40
1638	26
1639	26
1640	26
1641	26
1642	26
1643	26
1644	26
1645	26
1646	26
1647	26
1648	26
1649	26
1650	26
1651	26
1652	26
1653	26
1654	26
1655	26
1656	79
1657	26
1658	26
1659	26
1660	26
1661	26
1662	26
1663	26
1664	26
1665	26
1666	26
1667	26
1668	26
1669	26
1670	26
1671	26
1672	26
1673	26
1674	42
1675	37
1676	26
1677	16
1678	26
1679	17
1680	17
1681	10
1682	19
1683	5
1684	5
1685	28
1686	28
1687	1
1688	2
1689	13
1690	129
1691	11
1692	1
1693	1
1694	1
1695	1
1696	1
1697	1
1698	1
1699	26
1700	33
1701	15
1702	9
1703	9
1704	12
1705	12
1706	129
1707	26
1708	26
1709	26
1710	26
1711	5
1712	8
1713	5
1714	16
1715	53
1716	19
1717	9
1718	16
1719	16
1720	12
1721	16
1722	16
1723	17
1724	16
1725	32
1726	23
1727	16
1728	16
1729	32
1730	7
1731	29
1732	15
1733	40
1734	13
1735	14
1736	28
1737	22
1738	14
1739	19
1740	13
1741	13
1742	18
1743	16
1744	13
1745	57
1746	26
1747	13
1748	14
1749	13
1750	13
1751	13
1752	13
1753	13
1754	13
1755	13
1756	13
1757	13
1758	13
1759	13
1760	13
1761	24
1762	13
1763	13
1764	25
1765	13
1766	13
1767	13
1768	13
1769	13
1770	13
1771	13
1772	13
1773	13
1774	13
1775	13
1776	13
1777	25
1778	25
1779	18
1780	13
1781	20
1782	25
1783	25
1784	14
1785	13
1786	14
1787	25
1788	33
1789	57
1790	18
1791	13
1792	57
1793	57
1794	17
1795	57
1796	33
1797	57
1798	57
1799	17
1800	17
1801	41
1802	36
1803	17
1804	15
1805	25
1806	17
1807	13
1808	13
1809	13
1810	13
1811	13
1812	13
1813	13
1814	13
1815	25
1816	24
1817	14
1818	57
1819	25
1820	22
1821	24
1822	25
1823	18
1824	13
1825	13
1826	22
1827	13
1828	48
1829	19
1830	22
1831	14
1832	25
1833	14
1834	19
1835	14
1836	14
1837	25
1838	13
1839	13
1840	14
1841	25
1842	14
1843	13
1844	25
1845	16
1846	13
1847	41
1848	24
1849	19
1850	14
1851	14
1852	13
1853	13
1854	13
1855	13
1856	13
1857	13
1858	16
1859	13
1860	129
1861	32
1862	13
1863	13
1864	16
1865	13
1866	13
1867	13
1868	15
1869	13
1870	57
1871	18
1872	13
1873	23
1874	41
1875	16
1876	13
1877	28
1878	32
1879	23
1880	13
1881	13
1882	13
1883	13
1884	13
1885	13
1886	13
1887	13
1888	13
1889	13
1890	13
1891	32
1892	13
1893	13
1894	15
1895	13
1896	13
1897	41
1898	25
1899	57
1900	30
1901	25
1902	28
1903	25
1904	25
1905	13
1906	14
1907	13
1908	20
1909	13
1910	13
1911	41
1912	13
1913	13
1914	13
1915	13
1916	16
1917	13
1918	13
1919	25
1920	57
1921	25
1922	57
1923	17
1924	29
1925	24
1926	14
1927	8
1928	17
1929	16
1930	3
1931	4
1932	4
1933	6
1934	9
1935	7
1936	28
1937	8
1938	4
1939	3
1940	10
1941	18
1942	16
1943	18
1944	2
1945	11
1946	8
1947	7
1948	7
1949	4
1950	4
1951	4
1952	4
1953	4
1954	4
1955	4
1956	3
1957	7
1958	25
1959	10
1960	4
1961	6
1962	4
1963	4
1964	4
1965	4
1966	8
1967	8
1968	4
1969	4
1970	4
1971	4
1972	11
1973	8
1974	16
1975	4
1976	4
1977	4
1978	4
1979	4
1980	13
1981	26
1982	6
1983	4
1984	8
1985	3
1986	6
1987	3
1988	25
1989	2
1990	11
1991	2
1992	6
1993	6
1994	3
1995	5
1996	6
1997	8
1998	13
1999	32
2000	7
2001	2
2002	16
2003	8
2004	13
2005	51
2006	16
2007	6
2008	9
2009	32
2010	9
2011	16
2012	17
2013	8
2014	15
2015	32
2016	7
2017	18
2018	16
2019	32
2020	16
2021	6
2022	6
2023	32
2024	8
2025	8
2026	6
2027	6
2028	6
2029	6
2030	14
2031	12
2032	11
2033	6
2034	6
2035	18
2036	16
2037	6
2038	8
2039	8
2040	8
2041	16
2042	15
2043	16
2044	16
2045	18
2046	6
2047	6
2048	6
2049	6
2050	18
2051	14
2052	6
2053	6
2054	16
2055	6
2056	16
2057	32
2058	5
2059	21
2060	3
2061	16
2062	41
2063	28
2064	2
2065	1
2066	16
2067	129
2068	34
2069	25
2070	172
2071	5
2072	15
2073	12
2074	2
2075	15
2076	19
2077	26
2078	41
2079	26
2080	13
2081	16
2082	32
2083	32
2084	40
2085	22
2086	12
2087	11
2088	13
2089	17
2090	6
2091	6
2092	1
2093	2
2094	1
2095	3
2096	1
2097	14
2098	1
2099	18
2100	57
2101	18
2102	57
2103	16
2104	57
2105	57
2106	49
2107	6
2108	12
2109	46
2110	15
2111	7
2112	57
2113	32
2114	10
2115	32
2116	19
2117	20
2118	8
2119	13
2120	3106
2121	66
2122	40
2123	13
2124	7
2125	13
2126	9
2127	13
2128	10
2129	10
2130	10
2131	10
2132	41
2133	20
2134	28
2135	26
2136	19
2137	20
2138	23
2139	13
2140	46
2141	24
2142	6
2143	10
2144	10
2145	6
2146	29
2147	6
2148	8
2149	40
2150	23
2151	37
2152	37
2153	9
2154	9
2155	9
2156	9
2157	9
2158	16
2159	20
2160	16
2161	40
2162	40
2163	37
2164	41
2165	9
2166	9
2167	12
2168	9
2169	9
2170	9
2171	9
2172	129
2173	11
2174	25
2175	9
2176	14
2177	10
2178	32
2179	20
2180	13
2181	9
2182	21
2183	16
2184	40
2185	9
2186	37
2187	16
2188	9
2189	12
2190	9
2191	32
2192	16
2193	9
2194	9
2195	10
2196	32
2197	12
2198	40
2199	10
2200	9
2201	9
2202	9
2203	28
2204	12
2205	40
2206	9
2207	13
2208	64
2209	9
2210	42
2211	9
2212	9
2213	9
2214	10
2215	24
2216	9
2217	64
2218	9
2219	28
2220	9
2221	12
2222	9
2223	129
2224	20
2225	57
2226	26
2227	7
2228	41
2229	3
2230	41
2231	14
2232	6
2233	14
2234	6
2235	9
2236	14
2237	6
2238	26
2239	3
2240	1
2241	23
2242	42
2243	40
2244	37
2245	23
2246	23
2247	23
2248	23
2249	34
2250	41
2251	23
2252	23
2253	23
2254	32
2255	23
2256	40
2257	32
2258	40
2259	23
2260	40
2261	37
2262	66
2263	41
2264	38
2265	41
2266	37
2267	23
2268	23
2269	32
2270	57
2271	40
2272	23
2273	23
2274	37
2275	32
2276	37
2277	32
2278	23
2279	23
2280	23
2281	37
2282	29
2283	53
2284	32
2285	41
2286	23
2287	53
2288	32
2289	40
2290	25
2291	40
2292	23
2293	51
2294	40
2295	23
2296	23
2297	40
2298	23
2299	23
2300	23
2301	41
2302	23
2303	23
2304	53
2305	23
2306	40
2307	51
2308	40
2309	23
2310	23
2311	23
2312	28
2313	23
2314	23
2315	28
2316	28
2317	23
2318	40
2319	23
2320	28
2321	57
2322	23
2323	23
2324	23
2325	23
2326	23
2327	41
2328	23
2329	23
2330	28
2331	23
2332	23
2333	57
2334	40
2335	53
2336	53
2337	53
2338	5
2339	41
2340	51
2341	10
2342	42
2343	13
2344	7
2345	40
2346	40
2347	28
2348	23
2349	1
2350	42
2351	16
2352	18
2353	32
2354	16
2355	42
2356	53
2357	4
2358	58
2359	19
2360	51
2361	31
2362	40
2363	25
2364	23
2365	2
2366	154
2367	2
2368	1
2369	1
2370	22
2371	28
2372	8
2373	23
2374	49
2375	3
2376	41
2377	41
2378	5
2379	15
2380	26
2381	29
2382	37
2383	9
2384	4
2385	5
2386	14
2387	26
2388	37
2389	12
2390	1
2391	6
2392	5
2393	18
2394	26
2395	26
2396	4
2397	2
2398	53
2399	62
2400	1
2401	28
2402	13
2403	7
2404	21
2405	10
2406	40
2407	28
2408	28
2409	28
2410	10
2411	28
2412	17
2413	10
2414	40
2415	8
2416	14
2417	40
2418	41
2419	32
2420	32
2421	32
2422	32
2423	32
2424	27
2425	53
2426	40
2427	29
2428	32
2429	14
2430	14
2431	28
2432	9
2433	16
2434	32
2435	42
2436	8
2437	8
2438	8
2439	8
2440	8
2441	19
2442	28
2443	8
2444	8
2445	11
2446	16
2447	16
2448	16
2449	17
2450	14
2451	42
2452	51
2453	4
2454	12
2455	41
2456	37
2457	28
2458	38
2459	32
2460	23
2461	3
2462	10
2463	23
2464	43
2465	8
2466	8
2467	4
2468	26
2469	26
2470	23
2471	28
2472	26
2473	26
2474	25
2475	26
2476	16
2477	20
2478	40
2479	28
2480	19
2481	19
2482	24
2483	20
2484	26
2485	12
2486	28
2487	40
2488	40
2489	9
2490	23
2491	7
2492	25
2493	12
2494	17
2495	28
2496	26
2497	29
2498	19
2499	28
2500	10
2501	43
2502	43
2503	28
2504	23
2505	42
2506	12
2507	28
2508	6
2509	13
2510	23
2511	32
2512	23
2513	26
2514	25
2515	25
2516	9
2517	9
2518	25
2519	15
2520	16
2521	20
2522	10
2523	18
2524	20
2525	12
2526	18
2527	18
2528	20
2529	26
2530	20
2531	12
2532	42
2533	42
2534	9
2535	27
2536	29
2537	19
2538	40
2539	26
2540	26
2541	29
2542	40
2543	13
2544	29
2545	16
2546	40
2547	14
2548	22
2549	21
2550	22
2551	12
2552	3
2553	24
2554	20
2555	29
2556	40
2557	40
2558	22
2559	29
2560	25
2561	22
2562	23
2563	23
2564	16
2565	23
2566	14
2567	14
2568	14
2569	40
2570	14
2571	14
2572	14
2573	40
2574	14
2575	40
2576	40
2577	14
2578	14
2579	17
2580	18
2581	12
2582	14
2583	22
2584	40
2585	40
2586	12
2587	16
2588	20
2589	12
2590	12
2591	12
2592	30
2593	13
2594	12
2595	12
2596	9
2597	16
2598	12
2599	9
2600	14
2601	16
2602	3
2603	3
2604	22
2605	3
2606	14
2607	6
2608	3
2609	12
2610	24
2611	24
2612	14
2613	14
2614	23
2615	6
2616	7
2617	9
2618	10
2619	8
2620	14
2621	16
2622	6
2623	6
2624	6
2625	6
2626	11
2627	32
2628	40
2629	3
2630	10
2631	6
2632	16
2633	5
2634	3
2635	3
2636	32
2637	13
2638	34
2639	40
2640	32
2641	28
2642	15
2643	22
2644	4
2645	4
2646	4
2647	16
2648	16
2649	4
2650	11
2651	8
2652	7
2653	9
2654	16
2655	4
2656	4
2657	4
2658	4
2659	4
2660	16
2661	8
2662	12
2663	4
2664	10
2665	4
2666	4
2667	4
2668	2
2669	53
2670	31
2671	30
2672	30
2673	22
2674	22
2675	129
2676	31
2677	31
2678	31
2679	32
2680	32
2681	32
2682	32
2683	32
2684	37
2685	42
2686	32
2687	32
2688	32
2689	32
2690	32
2691	57
2692	32
2693	32
2694	32
2695	32
2696	32
2697	32
2698	32
2699	32
2700	32
2701	32
2702	32
2703	32
2704	32
2705	32
2706	32
2707	32
2708	3106
2709	3106
2710	32
2711	32
2712	3106
2713	32
2714	477
2715	32
2716	3106
2717	3106
2718	32
2719	32
2720	40
2721	32
2722	32
2723	32
2724	32
2725	32
2726	32
2727	37
2728	32
2729	32
2730	32
2731	13
2732	13
2733	60
2734	23
2735	23
2736	17
2737	26
2738	26
2739	2
2740	16
2741	9
2742	12
2743	12
2744	15
2745	9
2746	20
2747	14
2748	19
2749	19
2750	16
2751	9
2752	9
2753	12
2754	12
2755	12
2756	12
2757	15
2758	12
2759	16
2760	16
2761	15
2762	12
2763	15
2764	19
2765	12
2766	16
2767	3
2768	8
2769	20
2770	11
2771	26
2772	12
2773	16
2774	5
2775	18
2776	13
2777	14
2778	16
2779	15
2780	19
2781	26
2782	30
2783	24
2784	8
2785	10
2786	9
2787	154
2788	19
2789	16
2790	15
2791	9
2792	9
2793	9
2794	40
2795	8
2796	23
2797	26
2798	12
2799	9
2800	14
2801	40
2802	4
2803	12
2804	19
2805	40
2806	3
2807	8
2808	3
2809	18
2810	18
2811	16
2812	31
2813	23
2814	10
2815	16
2816	20
2817	10
2818	13
2819	14
2820	5
2821	16
2822	4
2823	40
2824	4
2825	4
2826	16
2827	23
2828	8
2829	15
2830	6
2831	12
2832	9
2833	4
2834	8
2835	10
2836	5
2837	4
2838	12
2839	4
2840	6
2841	4
2842	22
2843	6
2844	28
2845	28
2846	17
2847	3
2848	8
2849	3
2850	22
2851	4
2852	3
2853	15
2854	5
2855	11
2856	13
2857	6
2858	16
2859	6
2860	6
2861	3
2862	9
2863	3
2864	3106
2865	3
2866	16
2867	16
2868	11
2869	16
2870	13
2871	3
2872	3
2873	3
2874	39
2875	26
2876	1
2877	1
2878	28
2879	23
2880	17
2881	16
2882	30
2883	34
2884	7
2885	8
2886	9
2887	6
2888	6
2889	6
2890	6
2891	6
2892	6
2893	6
2894	6
2895	8
2896	6
2897	6
2898	10
2899	6
2900	2952
2901	8
2902	8
2903	6
2904	6
2905	6
2906	14
2907	6
2908	6
2909	6
2910	6
2911	6
2912	6
2913	6
2914	6
2915	6
2916	16
2917	6
2918	6
2919	8
2920	8
2921	6
2922	6
2923	6
2924	6
2925	6
2926	6
2927	6
2928	16
2929	6
2930	6
2931	6
2932	6
2933	6
2934	7
2935	8
2936	6
2937	8
2938	6
2939	6
2940	6
2941	6
2942	6
2943	6
2944	6
2945	15
2946	6
2947	8
2948	8
2949	6
2950	6
2951	6
2952	6
2953	6
2954	6
2955	6
2956	6
2957	6
2958	6
2959	6
2960	6
2961	6
2962	16
2963	15
2964	6
2965	6
2966	6
2967	6
2968	6
2969	28
2970	6
2971	6
2972	6
2973	6
2974	6
2975	6
2976	6
2977	6
2978	6
2979	12
2980	8
2981	9
2982	16
2983	6
2984	6
2985	6
2986	16
2987	6
2988	10
2989	6
2990	6
2991	6
2992	6
2993	6
2994	6
2995	6
