node	degree
1132	23
1133	102
1134	24
1135	28
1136	39
1137	173
1138	37
1139	23
1140	64
1141	33
1142	35
1143	170
1144	23
1145	160
1146	265
1147	23
1148	23
1149	52
1150	36
1151	23
1152	39
1153	25
1154	97
1155	23
1156	70
1157	56
1158	360
1159	74
1160	23
1161	181
1162	34
1163	598
1164	236
1165	24
1166	166
1167	23
1168	25
1169	39
1170	122
1171	90
1172	250
1173	66
1174	24
1175	103
1176	35
1177	23
1178	28
1179	63
1180	23
1181	222
1182	46
1183	37
1184	66
1185	72
1186	40
1187	23
1188	37
1189	144
1190	52
1191	634
1192	71
1193	253
1194	23
1195	24
1196	23
1197	32
1198	252
1199	38
1200	23
1201	32
1202	625
1203	335
1204	55
1205	23
1206	66
1207	23
1208	106
1209	45
1210	515
1211	78
1212	209
1213	276
1214	322
1215	49
1216	23
1217	28
1218	26
1219	24
1220	170
1221	23
1222	24
1223	51
1224	23
1225	72
1226	24
1227	24
1228	37
1229	53
1230	156
1231	30
1232	23
1233	27
1234	23
1235	41
1236	44
1237	25
1238	28
1239	26
1240	39
1241	35
1242	45
1243	35
1244	26
1245	176
1246	42
1247	26
1248	90
1249	29
1250	39
1251	32
1252	167
1253	26
1254	59
1255	119
1256	46
1257	48
1258	49
1259	83
1260	53
1261	51
1262	30
1263	42
1264	124
1265	275
1266	31
1267	38
1268	55
1269	162
1270	23
1271	23
1272	314
1273	225
1274	159
1275	24
1276	159
1277	87
1278	23
1279	72
1280	25
1281	25
1282	23
1283	95
1284	38
1285	26
1286	28
1287	30
1288	268
1289	25
1290	24
1291	180
1292	23
1293	24
1294	119
1295	69
1296	23
1297	141
1298	151
1299	91
1300	64
1301	26
1302	111
1303	149
1304	41
1305	33
1306	30
1307	95
1308	25
1309	135
1310	70
1311	94
1312	23
1313	106
1314	23
1315	35
1316	63
1317	23
1318	262
1319	127
1320	142
1321	23
1322	24
1323	81
1324	23
1325	32
1326	23
1327	23
1328	46
1329	263
1330	33
1331	23
1332	23
1333	188
1334	23
1335	137
1336	77
1337	23
1338	105
1339	28
1340	152
1341	29
1342	52
1343	64
1344	23
1345	121
1346	32
1347	1229
1348	48
1349	57
1350	23
1351	23
1352	28
1353	23
1354	24
1355	29
1356	29
1357	386
1358	285
1359	24
1360	24
1361	27
1362	30
1363	87
1364	35
1365	23
1366	67
1367	45
1368	143
1369	155
1370	23
1371	46
1372	168
1373	23
1374	23
1375	77
1376	41
1377	79
1378	30
1379	47
1380	25
1381	30
1382	31
1383	23
1384	107
1385	86
1386	128
1387	73
1388	73
1389	23
1390	78
1391	557
1392	96
1393	49
1394	23
1395	23
1396	86
1397	24
1398	203
1399	23
1400	23
1401	23
1402	23
1403	105
1404	42
1405	23
1406	286
1407	23
1408	87
1409	64
1410	23
1411	149
1412	45
1413	29
1414	268
1415	45
1416	158
1417	199
1418	74
1419	400
1420	30
1421	26
1422	23
1423	39
1424	187
1425	131
1426	130
1427	227
1428	23
1429	39
1430	86
1431	29
1432	23
1433	294
1434	31
1435	52
1436	82
1437	57
1438	24
1439	685
1440	431
1441	142
1442	122
1443	53
1444	41
1445	26
1446	58
1447	23
1448	79
1449	77
1450	28
1451	160
1452	23
1453	38
1454	23
1455	24
1456	23
1457	59
1458	152
1459	23
1460	23
1461	37
1462	277
1463	207
1464	23
1465	197
1466	40
1467	23
1468	106
1469	25
1470	110
1471	23
1472	23
1473	23
1474	50
1475	178
1476	36
1477	42
1478	86
1479	41
1480	61
1481	75
1482	23
1483	25
1484	79
1485	23
1486	26
1487	68
1488	69
1489	23
1490	23
1491	23
1492	324
1493	55
1494	25
1495	23
1496	39
1497	224
1498	64
1499	31
1500	826
1501	28
1502	24
1503	35
1504	187
1505	74
1506	90
1507	39
1508	23
1509	23
1510	22
1511	22
1512	26
1513	49
1514	25
1515	22
1516	25
1517	23
1518	31
1519	22
1520	25
1521	22
1522	22
1523	25
1524	66
1525	18
1526	258
1527	309
1528	178
1529	123
1530	84
1531	46
1532	58
1533	39
1534	103
1535	22
1536	41
1537	62
1538	22
1539	127
1540	48
1541	369
1542	24
1543	7
1544	191
1545	187
1546	100
1547	274
1548	385
1549	246
1550	42
1551	532
1552	194
1553	193
1554	398
1555	115
1556	193
1557	198
1558	202
1559	279
1560	191
1561	391
1562	388
1563	301
1564	233
1565	85
1566	280
1567	188
1568	166
1569	144
1570	80
1571	315
1572	65
1573	57
1574	331
1575	93
1576	51
1577	49
1578	87
1579	234
1580	65
1581	101
1582	342
1583	172
1584	137
1585	92
1586	138
1587	129
1588	118
1589	577
1590	411
1591	166
1592	154
1593	236
1594	829
1595	154
1596	559
1597	286
1598	73
1599	85
1600	112
1601	109
1602	112
1603	75
1604	207
1605	286
1606	217
1607	200
1608	214
1609	222
1610	168
1611	137
1612	296
1613	219
1614	138
1615	786
1616	59
1617	161
1618	1119
1619	118
1620	49
1621	43
1622	47
1623	45
1624	74
1625	92
1626	105
1627	44
1628	43
1629	69
1630	66
1631	72
1632	62
1633	262
1634	61
1635	59
1636	58
1637	325
1638	68
1639	54
1640	126
1641	100
1642	46
1643	52
1644	48
1645	75
1646	44
1647	46
1648	43
1649	48
1650	43
1651	43
1652	105
1653	50
1654	67
1655	100
1656	395
1657	50
1658	43
1659	43
1660	43
1661	44
1662	75
1663	72
1664	104
1665	53
1666	63
1667	195
1668	50
1669	43
1670	43
1671	43
1672	43
1673	43
1674	2648
1675	369
1676	110
1677	18
1678	50
1679	112
1680	160
1681	44
1682	100
1683	5
1684	5
1685	300
1686	195
1687	1
1688	4
1689	17
1690	558
1691	38
1692	2
1693	1
1694	5
1695	1
1696	2
1697	1
1698	2
1699	94
1700	79
1701	37
1702	23
1703	27
1704	24
1705	32
1706	1212
1707	41
1708	31
1709	26
1710	26
1711	10
1712	54
1713	23
1714	31
1715	527
1716	34
1717	22
1718	123
1719	96
1720	91
1721	225
1722	81
1723	71
1724	47
1725	320
1726	144
1727	67
1728	45
1729	102
1730	12
1731	461
1732	114
1733	546
1734	30
1735	90
1736	328
1737	182
1738	63
1739	83
1740	34
1741	38
1742	152
1743	88
1744	42
1745	1408
1746	223
1747	58
1748	130
1749	75
1750	24
1751	46
1752	19
1753	54
1754	73
1755	66
1756	16
1757	21
1758	24
1759	124
1760	96
1761	138
1762	49
1763	22
1764	415
1765	45
1766	37
1767	22
1768	25
1769	15
1770	42
1771	18
1772	33
1773	19
1774	48
1775	112
1776	26
1777	214
1778	252
1779	211
1780	19
1781	177
1782	421
1783	204
1784	95
1785	27
1786	83
1787	280
1788	375
1789	1510
1790	129
1791	55
1792	329
1793	1733
1794	149
1795	562
1796	371
1797	364
1798	1678
1799	231
1800	227
1801	471
1802	490
1803	179
1804	171
1805	490
1806	185
1807	27
1808	21
1809	64
1810	14
1811	16
1812	56
1813	21
1814	16
1815	160
1816	129
1817	142
1818	670
1819	414
1820	262
1821	82
1822	361
1823	91
1824	46
1825	36
1826	463
1827	29
1828	440
1829	210
1830	202
1831	135
1832	424
1833	131
1834	178
1835	83
1836	162
1837	118
1838	33
1839	39
1840	84
1841	391
1842	123
1843	42
1844	269
1845	62
1846	40
1847	630
1848	160
1849	135
1850	97
1851	75
1852	34
1853	19
1854	89
1855	27
1856	71
1857	32
1858	126
1859	33
1860	745
1861	149
1862	35
1863	32
1864	112
1865	48
1866	94
1867	42
1868	69
1869	59
1870	294
1871	142
1872	13
1873	291
1874	1061
1875	193
1876	22
1877	250
1878	136
1879	219
1880	30
1881	43
1882	86
1883	22
1884	13
1885	20
1886	15
1887	65
1888	62
1889	13
1890	61
1891	147
1892	34
1893	42
1894	60
1895	34
1896	44
1897	492
1898	267
1899	1368
1900	246
1901	348
1902	312
1903	296
1904	363
1905	85
1906	72
1907	42
1908	202
1909	95
1910	138
1911	351
1912	23
1913	16
1914	13
1915	15
1916	66
1917	66
1918	22
1919	131
1920	261
1921	293
1922	633
1923	38
1924	78
1925	79
1926	16
1927	15
1928	101
1929	116
1930	6
1931	14
1932	15
1933	38
1934	62
1935	27
1936	189
1937	16
1938	8
1939	4
1940	14
1941	55
1942	113
1943	49
1944	2
1945	33
1946	13
1947	7
1948	59
1949	4
1950	7
1951	4
1952	7
1953	6
1954	5
1955	15
1956	3
1957	10
1958	159
1959	28
1960	4
1961	30
1962	7
1963	5
1964	5
1965	7
1966	19
1967	21
1968	5
1969	4
1970	4
1971	7
1972	35
1973	44
1974	31
1975	7
1976	10
1977	4
1978	4
1979	10
1980	116
1981	129
1982	55
1983	4
1984	20
1985	4
1986	21
1987	6
1988	134
1989	2
1990	12
1991	2
1992	11
1993	11
1994	12
1995	16
1996	8
1997	13
1998	58
1999	307
2000	10
2001	2
2002	137
2003	41
2004	17
2005	807
2006	163
2007	26
2008	33
2009	232
2010	80
2011	107
2012	102
2013	76
2014	104
2015	355
2016	39
2017	143
2018	190
2019	271
2020	39
2021	29
2022	13
2023	241
2024	52
2025	25
2026	48
2027	32
2028	44
2029	45
2030	136
2031	122
2032	28
2033	20
2034	27
2035	154
2036	94
2037	27
2038	33
2039	30
2040	65
2041	94
2042	105
2043	166
2044	121
2045	91
2046	13
2047	14
2048	20
2049	32
2050	146
2051	60
2052	40
2053	30
2054	50
2055	51
2056	116
2057	241
2058	10
2059	143
2060	3
2061	50
2062	1774
2063	174
2064	3
2065	1
2066	22
2067	1203
2068	294
2069	108
2070	4078
2071	5
2072	71
2073	16
2074	2
2075	27
2076	35
2077	218
2078	599
2079	327
2080	20
2081	169
2082	229
2083	272
2084	413
2085	212
2086	57
2087	60
2088	98
2089	121
2090	44
2091	17
2092	1
2093	3
2094	1
2095	3
2096	1
2097	41
2098	1
2099	56
2100	1900
2101	21
2102	893
2103	21
2104	781
2105	727
2106	165
2107	12
2108	15
2109	299
2110	31
2111	14
2112	467
2113	211
2114	35
2115	280
2116	49
2117	56
2118	34
2119	26
2120	9221
2121	262
2122	639
2123	86
2124	18
2125	46
2126	19
2127	181
2128	85
2129	88
2130	117
2131	93
2132	437
2133	36
2134	338
2135	82
2136	179
2137	178
2138	237
2139	85
2140	833
2141	116
2142	8
2143	26
2144	81
2145	8
2146	364
2147	7
2148	9
2149	169
2150	127
2151	281
2152	158
2153	15
2154	56
2155	17
2156	23
2157	47
2158	66
2159	115
2160	109
2161	244
2162	205
2163	100
2164	378
2165	39
2166	30
2167	106
2168	41
2169	20
2170	19
2171	39
2172	613
2173	92
2174	113
2175	41
2176	82
2177	56
2178	503
2179	134
2180	50
2181	32
2182	167
2183	213
2184	217
2185	33
2186	77
2187	177
2188	16
2189	98
2190	26
2191	138
2192	78
2193	17
2194	52
2195	31
2196	142
2197	101
2198	248
2199	50
2200	15
2201	26
2202	16
2203	479
2204	95
2205	343
2206	41
2207	78
2208	539
2209	27
2210	842
2211	80
2212	32
2213	15
2214	43
2215	177
2216	21
2217	1125
2218	19
2219	364
2220	37
2221	66
2222	32
2223	539
2224	47
2225	201
2226	133
2227	14
2228	411
2229	3
2230	279
2231	48
2232	45
2233	82
2234	20
2235	39
2236	78
2237	9
2238	49
2239	4
2240	1
2241	213
2242	1024
2243	492
2244	625
2245	348
2246	585
2247	119
2248	354
2249	498
2250	1247
2251	203
2252	175
2253	167
2254	416
2255	315
2256	668
2257	469
2258	545
2259	200
2260	828
2261	468
2262	832
2263	1143
2264	1010
2265	563
2266	549
2267	98
2268	407
2269	959
2270	904
2271	851
2272	343
2273	252
2274	445
2275	453
2276	390
2277	646
2278	223
2279	388
2280	264
2281	637
2282	457
2283	2433
2284	206
2285	1128
2286	321
2287	3404
2288	780
2289	491
2290	477
2291	489
2292	169
2293	1223
2294	422
2295	170
2296	110
2297	665
2298	315
2299	136
2300	290
2301	585
2302	241
2303	221
2304	2894
2305	268
2306	494
2307	1182
2308	443
2309	172
2310	71
2311	50
2312	431
2313	159
2314	231
2315	235
2316	353
2317	119
2318	635
2319	295
2320	262
2321	624
2322	118
2323	136
2324	108
2325	45
2326	72
2327	429
2328	48
2329	104
2330	188
2331	129
2332	88
2333	261
2334	294
2335	484
2336	820
2337	3785
2338	5
2339	431
2340	1095
2341	56
2342	932
2343	54
2344	10
2345	409
2346	414
2347	90
2348	129
2349	1
2350	195
2351	27
2352	118
2353	82
2354	28
2355	240
2356	647
2357	4
2358	1818
2359	113
2360	2643
2361	103
2362	129
2363	69
2364	54
2365	5
2366	3904
2367	3
2368	2
2369	3
2370	80
2371	175
2372	15
2373	233
2374	423
2375	5
2376	810
2377	431
2378	5
2379	129
2380	364
2381	132
2382	68
2383	13
2384	4
2385	5
2386	18
2387	76
2388	80
2389	69
2390	1
2391	7
2392	41
2393	50
2394	231
2395	182
2396	6
2397	2
2398	191
2399	562
2400	1
2401	61
2402	26
2403	17
2404	80
2405	16
2406	259
2407	111
2408	211
2409	113
2410	28
2411	194
2412	136
2413	26
2414	468
2415	18
2416	36
2417	431
2418	566
2419	57
2420	172
2421	237
2422	200
2423	447
2424	54
2425	657
2426	111
2427	76
2428	119
2429	171
2430	29
2431	149
2432	45
2433	83
2434	411
2435	621
2436	27
2437	10
2438	39
2439	17
2440	76
2441	237
2442	150
2443	24
2444	30
2445	82
2446	96
2447	50
2448	28
2449	39
2450	21
2451	146
2452	491
2453	4
2454	84
2455	332
2456	104
2457	64
2458	95
2459	280
2460	77
2461	17
2462	34
2463	56
2464	599
2465	16
2466	31
2467	4
2468	97
2469	335
2470	57
2471	167
2472	381
2473	208
2474	318
2475	87
2476	23
2477	42
2478	362
2479	461
2480	35
2481	19
2482	41
2483	29
2484	175
2485	28
2486	292
2487	279
2488	115
2489	19
2490	67
2491	41
2492	102
2493	12
2494	47
2495	154
2496	169
2497	118
2498	123
2499	309
2500	12
2501	140
2502	246
2503	143
2504	158
2505	480
2506	61
2507	111
2508	58
2509	31
2510	57
2511	147
2512	85
2513	78
2514	64
2515	99
2516	16
2517	9
2518	40
2519	17
2520	28
2521	91
2522	20
2523	177
2524	109
2525	15
2526	27
2527	87
2528	593
2529	61
2530	124
2531	12
2532	682
2533	511
2534	9
2535	148
2536	305
2537	111
2538	230
2539	257
2540	310
2541	810
2542	226
2543	19
2544	1635
2545	172
2546	473
2547	224
2548	95
2549	100
2550	64
2551	75
2552	3
2553	171
2554	163
2555	233
2556	198
2557	519
2558	335
2559	475
2560	255
2561	79
2562	399
2563	142
2564	218
2565	341
2566	103
2567	60
2568	70
2569	351
2570	108
2571	79
2572	110
2573	354
2574	171
2575	239
2576	182
2577	37
2578	36
2579	254
2580	459
2581	29
2582	42
2583	134
2584	185
2585	202
2586	55
2587	118
2588	61
2589	17
2590	40
2591	13
2592	134
2593	96
2594	12
2595	35
2596	33
2597	91
2598	56
2599	15
2600	55
2601	68
2602	3
2603	6
2604	80
2605	4
2606	135
2607	10
2608	3
2609	93
2610	108
2611	181
2612	37
2613	53
2614	107
2615	16
2616	23
2617	38
2618	43
2619	21
2620	39
2621	99
2622	30
2623	15
2624	24
2625	14
2626	30
2627	94
2628	437
2629	12
2630	20
2631	68
2632	93
2633	21
2634	9
2635	3
2636	91
2637	63
2638	564
2639	284
2640	105
2641	171
2642	136
2643	126
2644	4
2645	10
2646	12
2647	120
2648	25
2649	6
2650	88
2651	114
2652	50
2653	54
2654	164
2655	6
2656	16
2657	17
2658	12
2659	7
2660	26
2661	18
2662	94
2663	8
2664	27
2665	8
2666	8
2667	8
2668	2
2669	175
2670	151
2671	34
2672	190
2673	22
2674	28
2675	651
2676	89
2677	41
2678	91
2679	36
2680	76
2681	80
2682	48
2683	74
2684	204
2685	464
2686	41
2687	108
2688	136
2689	156
2690	117
2691	332
2692	163
2693	113
2694	158
2695	248
2696	111
2697	122
2698	133
2699	41
2700	167
2701	126
2702	32
2703	154
2704	209
2705	223
2706	63
2707	48
2708	3215
2709	8374
2710	95
2711	42
2712	3214
2713	261
2714	1515
2715	84
2716	9211
2717	9219
2718	133
2719	99
2720	313
2721	50
2722	134
2723	83
2724	43
2725	74
2726	42
2727	110
2728	81
2729	66
2730	385
2731	58
2732	34
2733	655
2734	66
2735	48
2736	30
2737	53
2738	28
2739	2
2740	48
2741	17
2742	82
2743	108
2744	133
2745	11
2746	110
2747	24
2748	171
2749	62
2750	38
2751	15
2752	9
2753	64
2754	75
2755	85
2756	50
2757	90
2758	38
2759	90
2760	125
2761	73
2762	42
2763	69
2764	83
2765	29
2766	245
2767	3
2768	11
2769	544
2770	16
2771	66
2772	21
2773	157
2774	8
2775	65
2776	27
2777	35
2778	88
2779	26
2780	212
2781	183
2782	230
2783	71
2784	8
2785	31
2786	35
2787	417
2788	74
2789	85
2790	19
2791	13
2792	13
2793	13
2794	312
2795	8
2796	77
2797	217
2798	21
2799	11
2800	24
2801	245
2802	4
2803	61
2804	94
2805	387
2806	3
2807	26
2808	5
2809	33
2810	25
2811	56
2812	164
2813	155
2814	10
2815	113
2816	176
2817	32
2818	62
2819	69
2820	11
2821	26
2822	6
2823	145
2824	4
2825	4
2826	21
2827	236
2828	14
2829	88
2830	72
2831	38
2832	77
2833	6
2834	39
2835	26
2836	29
2837	7
2838	41
2839	6
2840	33
2841	17
2842	58
2843	6
2844	315
2845	290
2846	262
2847	6
2848	76
2849	4
2850	69
2851	38
2852	7
2853	86
2854	11
2855	51
2856	44
2857	23
2858	106
2859	23
2860	33
2861	12
2862	31
2863	9
2864	9096
2865	6
2866	57
2867	133
2868	153
2869	149
2870	42
2871	14
2872	7
2873	26
2874	189
2875	61
2876	1
2877	1
2878	142
2879	49
2880	25
2881	34
2882	233
2883	52
2884	15
2885	38
2886	22
2887	15
2888	15
2889	52
2890	38
2891	16
2892	35
2893	21
2894	28
2895	28
2896	38
2897	19
2898	65
2899	62
2900	5806
2901	38
2902	45
2903	61
2904	50
2905	55
2906	63
2907	17
2908	29
2909	14
2910	89
2911	20
2912	21
2913	33
2914	25
2915	23
2916	108
2917	33
2918	74
2919	32
2920	48
2921	17
2922	17
2923	53
2924	41
2925	33
2926	21
2927	17
2928	75
2929	18
2930	33
2931	30
2932	22
2933	53
2934	70
2935	60
2936	38
2937	41
2938	19
2939	50
2940	18
2941	54
2942	42
2943	13
2944	30
2945	46
2946	31
2947	45
2948	65
2949	23
2950	46
2951	17
2952	8
2953	38
2954	52
2955	48
2956	60
2957	19
2958	23
2959	66
2960	11
2961	16
2962	101
2963	45
2964	33
2965	49
2966	26
2967	17
2968	13
2969	212
2970	14
2971	41
2972	60
2973	18
2974	49
2975	21
2976	18
2977	17
