node	degree
9696	17
15181	1
173	2
174	1
176	2
177	1
627	7
178	6
179	2
180	1
181	12
182	136
183	17
184	3
185	1
14534	1
187	5
297	1318
527	676
464	6
188	2
2118	8
189	4
190	3
12561	5
192	1
193	1
13445	1
1047	34
194	1
13322	1
195	3
13122	10
196	1
13364	2
197	1
198	82
199	26
200	6
693	60
201	1
13903	1
14218	1
202	5
446	17
203	130
204	1
205	1
206	25
13315	2
207	2
208	2
210	1
211	5
13318	1
14184	1
13316	1
212	42
213	1
214	39
215	5
216	1
13404	1
4655	18
11224	78
217	1
312	8
218	1
13446	1
219	1
13959	1
14301	1
15116	2
220	3
221	1
13320	1
222	34
223	2
13337	2
224	2
8123	10
13695	1
15315	1
225	9
13483	1
226	1
13423	4
227	1
228	14
13324	1
13361	1
229	1
230	1
231	2
13325	1
232	1
234	206
13456	6
235	2
236	1
237	7
238	1
239	1
240	1
241	2
242	1
243	1
244	14
13349	3
13377	1
245	1
246	43
13407	1
13526	1
247	4
266	4
248	6
254	22
15443	1
1041	114
13328	3
870	95
249	1
250	5
825	4
251	15
292	3
252	1
253	1
14135	1
13327	1
13638	1
255	1
256	1
257	4
13333	1
258	4
259	2
13542	1
13388	1
325	47
3637	9
261	3
262	1
13329	1
263	1
13331	1
264	1
6783	3
265	1
815	20
302	25
274	70
599	5
1950	5
14898	1
267	1
13341	2
268	2
269	1
13340	1
270	1
271	2
272	3
13355	5
14177	1
9603	7
1209	13
275	9
276	1
277	5
13909	1
278	1
279	10
280	538
14918	1
281	5
2778	11
282	2
283	3
3193	45
284	1
285	2
286	1
1217	2
1205	6
288	1
289	1
340	129
884	14
290	3
293	14
9456	7
14948	3
13136	6
291	2
747	125
423	73
13700	1
14155	1
294	1
295	4
2465	5
296	2
14523	4
13336	1
2919	4
13454	1
14571	1
14827	1
13644	1
13430	1
298	3
299	1
300	1
15192	1
301	2
303	1
304	4
14251	1
305	1
14042	1
14456	1
306	1
1813	44
1464	3
307	3
13393	1
308	1
3931	93
309	145
1230	2
311	8
14319	1
313	1
314	2
514	4
605	4
1598	3
315	1
316	2
9029	2
752	6
840	7
13873	2
317	7
318	1
319	2
320	1
13509	1
322	4
13330	1
6392	7
898	156
323	1
521	3
324	1
14809	1
326	7
13332	1
327	1
328	1
332	17
2625	10
5098	2
329	1
330	1
331	1
1152	6
13886	1
333	1
13637	3
334	2
336	5
13335	1
337	2
13334	1
338	2
13395	3
15020	1
339	82
341	1
342	1
1494	5
343	2
344	1
13378	1
345	6
346	4
350	15
347	1
348	1
349	2
609	3
351	4
359	4
1527	51
14344	1
353	2
354	1
355	1
357	1
358	1
360	6
361	2
1681	133
362	4
363	1
13342	2
712	19
364	12
365	1
366	1
449	11
740	20
2230	55
14158	2
367	4
368	19
369	4
370	5
373	3
9854	5
374	8
13338	1
375	3
397	3
4450	6
376	3
803	32
827	2
377	1
10374	5
378	14
379	1
380	1
6265	17
14286	1
14499	1
382	1
383	1
384	70
385	1
14008	2
386	2
387	1
727	214
13413	2
388	1
13343	2
389	1
390	2
391	3
2777	4
392	2
393	16
394	1
395	2
396	1
406	6
617	5
2463	10
13138	12
13426	1
3715	28
10026	3
13346	1
398	4
2500	7
399	5
400	1
401	2
7004	127
402	1
403	1
404	1
405	3
11076	6
13357	1
14094	3
15343	1
13372	1
407	1
14882	1
408	4
410	1
2568	19
411	3
2132	18
1969	27
2338	8
412	1
413	1
414	1
415	1
416	1
417	4
418	1
4892	8
419	9
1393	147
420	6
14699	1
421	23
13405	1
422	6
424	1
425	1
13427	1
14576	1
14474	2
7073	4
426	1
15206	1
427	4
15361	1
5106	4
533	13
429	17
1819	35
430	2
431	3
14812	1
933	151
432	1
433	66
13386	1
14533	1
434	6
435	709
13669	1
439	40
13670	1
436	1
13347	3
13348	2
14650	1
437	1
438	1
441	1
442	1
443	5
444	1
14418	1
445	39
5865	7
13533	1
447	1
448	7
14072	1
450	1
451	3
452	1
453	9
454	1
455	1
456	1
457	1
2066	23
8489	4
458	2
459	1
460	14
461	6
462	4
496	6
463	4
465	8
466	5
467	1
1269	111
13367	3
470	1
13351	1
13353	1
471	1
1263	82
4180	12
472	2
11882	121
13362	1
14734	1
2763	234
13350	1
473	2
474	1
475	1
13352	1
476	12
477	8
2815	5
478	8
479	1
480	1
481	4
482	4
13354	1
483	1
13424	1
15075	1
484	1
485	11
486	1
13356	2
3366	16
487	5
488	2
489	2
490	1
491	1
13683	1
492	1
493	1
13358	1
494	1
495	1
14449	1
14609	1
14914	1
14982	1
497	1
498	6
4640	25
499	1
500	86
13359	1
502	2
503	1
13360	1
504	1
505	1
506	1
507	2
3470	3
509	5
510	3
14587	4
511	1
512	3
1052	42
861	12
5279	2
513	1
2420	7
515	1
516	31
517	1
518	1
519	1
520	4
1659	10
524	4
525	2
6107	13
13488	1
13891	1
15403	1
526	1
528	1
529	1
530	2
531	1
532	2
534	1
535	1
536	7
538	3
14981	1
539	2
540	1
541	2
542	1
543	58
544	1
1079	17
545	1
546	1
598	23
548	3
14036	4
549	1
550	1
551	3
13888	1
13365	1
643	11
552	2
13428	1
553	2
13568	1
1634	23
554	2
555	33
556	7
557	1
13846	1
14946	1
558	2
559	2
1098	312
560	1
561	1
13366	1
562	7
14879	1
563	3
576	5
13368	1
13531	1
13604	1
13672	1
14652	2
564	2
565	3
965	10
619	4
566	2
1064	3
665	4
567	1
13391	2
568	1
1211	3
569	1
570	3
571	1
573	1
574	2
575	1
577	1
578	2
1727	17
579	10
580	2
810	19
581	6
13373	1
582	1
14669	2
15001	1
583	1
584	1
585	1
14756	1
14955	1
586	1
13724	1
587	1
588	1
589	1
590	1
591	1
641	16
14555	1
592	2
593	2
594	15
595	2
4056	109
596	1
597	1
600	1
601	1
602	1
12357	4
603	1
1258	22
604	1
13397	1
13425	1
13469	1
606	7
4395	35
607	2
608	2
5170	4
13375	1
3557	11
13465	1
1447	30
610	6
766	9
611	3
612	3
1610	27
613	2
13381	2
13439	1
13579	1
14360	1
14970	1
15397	1
12070	18
614	1
615	1
2623	7
13591	1
616	1
3218	2
3856	6
13379	1
628	7
3279	3
618	4
620	1
621	1
622	10
623	1
624	1
13455	1
13470	1
13474	1
625	1
13487	1
977	2
1450	3
14793	1
13380	1
629	1
630	3
13383	1
631	2
1387	6
632	10
13384	1
13927	1
633	1
13382	1
3485	35
13938	1
14597	1
634	1
635	4
636	1
6432	2
637	1
638	2
639	3
4629	73
5439	71
651	15
13819	1
640	1
642	4
644	1
14773	1
645	1
13385	1
13387	1
13403	1
14698	1
646	22
722	15
14237	1
6589	97
15196	1
647	10
877	6
648	2
2333	17
14359	14
13458	2
649	1
650	1
652	1
653	1
654	2
655	2
1246	27
657	1
658	1
659	1
8078	13
660	1
14254	1
14640	1
14843	1
2288	2
661	1
662	1
13390	1
663	67
664	1
13625	3
13772	1
666	4
13389	1
667	3
668	1
669	7
15133	1
670	12
671	1
853	33
3347	9
707	5
672	1
13396	2
2448	12
8377	36
674	2
718	47
13444	1
13495	1
675	1
676	13
677	1
13798	1
678	1
713	2
13392	1
679	5
680	5
681	1
682	1
683	1
13409	1
6840	3
14919	1
13516	1
684	3
685	1
715	3
686	1
2969	6
687	5
688	5
13493	1
13510	1
689	1
690	1
691	1
768	13
692	1
13394	1
5096	3
694	1
695	3
696	2
14830	1
697	1
698	1
699	1
700	2
702	1
703	1
704	4
13410	1
705	1
706	1
708	3
710	1
711	1
1669	12
714	6
716	1
717	1
719	1
720	1
721	1
13124	3
1050	6
14320	2
14358	1
3215	30
723	1
724	1
725	1
726	4
13517	1
728	1
5020	20
9408	4
729	1
13399	1
13400	1
730	1
731	2
732	1
733	1
13821	1
734	1
13398	1
735	11
736	2
737	2
738	1
13401	1
1172	10
13892	1
739	1
3538	20
741	56
13587	1
742	1
743	1
1770	3
4418	10
2105	13
13827	1
744	1
1767	7
745	2
746	1
2553	3
748	1
749	1
750	1
751	1
1082	81
753	1
13654	1
754	1
755	1
1804	40
756	1
757	1
758	7
759	1
13527	1
15158	2
760	3
761	1
762	2
763	1
764	10
765	5
1466	261
767	16
2803	21
13406	1
769	1
777	74
771	1
772	2
773	1
774	8
775	1
776	1
778	1
779	1
780	1
1713	9
781	4
782	6
783	2
784	2
785	1
786	1
787	1
788	1
789	5
790	2
791	1
13408	1
792	2
793	3
794	1
795	4
14925	1
15146	1
796	2
797	1
812	9
13594	1
798	3
799	1
800	1
801	1
14460	1
802	1
804	1
805	1
15360	1
7848	4
13808	1
806	1
892	68
807	1
1290	11
808	1
809	2
811	4
2244	14
13842	1
13544	1
813	1
843	12
13975	1
1895	89
13985	1
814	1
816	1
817	1
818	1
14276	1
819	1
13412	1
820	1
2193	42
821	1
822	1
15453	1
823	1
824	1
13574	1
826	1
13467	1
11154	5
828	1
829	1
13411	2
830	1
831	1
832	2
13734	1
833	1
834	3
835	1
13492	1
836	1
13792	1
837	1
838	2
839	1
841	2
13414	1
842	2
844	5
13441	1
13776	3
845	1
846	1
847	1
1201	4
848	1
849	3
7443	4
850	2
851	3
1942	2
852	2
15398	1
854	7
1177	25
855	1
13630	5
856	1
5873	15
857	1
858	1
13626	1
13417	1
859	1
860	2
13480	3
862	1
2989	13
864	1
865	1
866	9
867	3
868	1
869	2
13443	1
13662	1
871	1
872	2
873	1
13841	1
2935	108
874	1
875	12
876	1
878	1
13761	1
879	3
3963	5
13541	6
9171	8
880	3
881	5
11151	34
882	2
883	1
885	1
886	3
887	1
2083	6
14969	1
888	1
14318	3
2012	4
889	7
4372	2
890	1
13583	1
891	3
3625	5
893	7
894	1
13460	1
895	3
3857	6
896	1
897	1
13498	4
13484	1
13415	1
13504	1
13562	2
13939	1
899	1
1937	2
900	1
901	1
902	5
903	1
904	1
13416	2
905	1
14101	1
908	6
906	2
4707	638
907	2
13432	3
13418	2
2127	70
13449	1
14471	1
909	1
910	21
13419	1
911	1
13429	1
912	1
913	1
914	1
915	10
916	1
10535	97
917	1
918	1
13422	1
919	1
13954	1
920	1
921	8
922	1
923	1
924	3
925	1
926	1
13657	1
927	1
928	5
938	2
14336	1
929	2
13521	1
13451	1
14104	1
13473	1
930	1
931	1
932	1
9313	9
10540	5
934	7
935	2
936	1
937	2
13806	1
15151	1
939	3
940	1
941	14
942	3
13431	1
13616	1
943	8
944	4
945	8
946	3
947	1
1203	4
13500	1
948	1
1028	6
949	1
14435	1
950	17
951	1
952	1
955	4
953	2
954	4
956	1
957	4
958	1
1314	36
959	1
960	2
961	84
2566	2
962	4
963	1
964	1
1146	2
966	1
13433	1
967	4
13435	1
13486	1
968	1
1413	6
969	1
970	1
1303	14
971	2
972	1
973	1
975	1
13437	2
976	1
978	1
979	8
980	1
13436	2
981	1
982	1
983	2
984	2
985	1
986	4
15485	1
987	1
988	1
989	2
990	1
13659	1
991	1
992	1
993	1
2287	12
13681	1
13937	1
995	1
996	1
997	1
998	1
999	1
1000	3
1001	1
15222	1
10779	26
13434	1
1002	1
1531	24
1003	1
1004	1
13603	1
1005	2
1006	1
15305	4
4807	29
1007	1
1008	3
1009	1
1010	4
14021	1
1011	1
1012	12
1013	1
1014	2
5669	51
1015	2
1016	1
13442	1
13438	1
1017	1
1018	1
1019	1
1020	2
1021	88
13448	1
1022	1
1023	7
1035	5
14959	1
1024	1
1025	1
1026	1
13475	1
1027	1
1029	1
1030	1
1031	1
1032	1
1033	7
1034	1
14058	1
1036	5
1037	1
13440	1
1038	1
1039	14
1040	2
1042	1
1043	1
1044	5
1517	4
1665	41
1045	5
1046	1
1048	2
1049	1
1069	14
13709	2
1965	37
1051	1
1053	2
1054	1
13816	1
1055	1
1399	2
1056	2
1141	5
1151	26
1057	21
1136	7
13522	1
1058	1
13450	2
1059	2
1060	1
1061	2
4243	2
13982	1
1062	1
1063	6
1077	2
1065	4
1066	1
1067	14
9509	7
1068	3
13529	3
1430	18
13721	4
1070	1
1071	6
1072	1
13466	1
15406	1
1073	1
14739	1
14815	3
1074	1
1075	1
1076	1
13447	1
14183	1
1371	107
1078	19
1307	43
2274	33
13701	1
2358	2
1526	16
1080	11
1081	2
3282	41
14422	1
14608	1
1083	2
14686	1
1084	1
1654	99
1085	1
13452	1
1086	1
1087	1
1400	2
1088	3
1089	1
1090	1
1091	1
13453	1
1092	1
13485	1
1093	2
1094	6
1095	1
1096	1
1272	2
1097	1
1099	14
13726	4
14582	1
1100	1
1101	1
13633	1
13754	1
1102	2
1103	1
1104	2
14357	1
1105	1
13457	1
1106	1
14796	1
1107	1
1108	10
13482	1
1109	1
15161	1
1111	10
2255	14
1112	1
1113	1
13459	4
14296	1
1114	10
13464	1
13463	1
1115	1
1116	1
1117	2
1463	7
1118	2
1119	3
1120	1
1121	1
2478	4
1122	2
1123	1
1124	1
1125	2
13810	1
13868	1
14063	1
14291	1
14436	1
15071	1
1126	3
4981	56
1127	1
1128	1
1129	1
1130	1
1741	15
1131	1
1132	3
1133	1
1134	1
1135	1
13628	1
9353	15
13490	1
10237	6
1137	1
1138	18
13514	1
1139	3
1140	1
1142	2
1143	1
1144	1
1145	1
1147	1
1148	1
1149	1
1150	1
1153	1
1154	1
1155	1
1156	5
1157	2
1158	1
1159	1
1160	1
1161	1
1162	1
1163	1
1164	1
1165	1
1166	10
1798	20
1167	2
5559	15
1168	2
1169	1
13523	1
1171	1
1173	1
1487	2
1174	1
1175	1
1176	1
14691	1
1178	1
1179	2
1180	1
1181	1
1182	1
1183	1
1184	1
14314	1
1185	5
14416	1
1186	4
1187	3
1188	26
1743	66
1189	1
1190	2
1191	1
1192	1
1193	3
1194	3
1195	1
1196	1
1197	1
13511	1
1198	32
14562	1
1199	1
1200	3
1202	1
13471	1
1204	2
1270	4
1206	1
1207	1
5148	127
14639	1
1208	4
7751	87
13589	1
3900	36
1210	2
1212	3
13750	3
1213	3
1214	17
4927	3
1215	1
1216	1
1218	3
13472	2
1219	1
1220	4
13499	1
1221	1
1222	2
1223	2
5684	30
1224	5
1225	1
1226	1
1227	1
1228	5
1229	1
3952	45
14977	1
9064	36
1231	2
1232	1
14273	1
14381	1
1233	1
1234	2
1235	1
13476	1
1237	1
1238	2
1690	4
1239	1
1240	1
1241	1
1242	2
1243	1
13609	1
1244	1
1245	1
13507	1
14317	1
1247	1
1248	2
2374	67
1249	1
1250	4
1251	2
1252	1
1253	2
1254	3
1255	1
13477	1
1256	2
1257	4
13627	1
1259	2
3304	5
1346	8
3767	4
1260	1
1261	1
1262	2
14513	1
1264	1
1265	1
1266	1
13478	2
13602	1
14159	1
1267	1
1268	1
13612	5
1271	1
13828	1
1273	1
1274	1
1275	1
1276	1
1277	1
1278	7
1742	17
1279	1
1280	1
1281	1
13479	1
3044	5
1282	2
1283	2
1284	1
1285	1
13481	1
13518	2
1286	4
1287	1
1288	1
1289	4
1291	1
1292	102
1293	2
1294	4
1295	1
1296	1
1297	1
1298	1
15149	1
1299	1
1300	1
1301	1
13489	2
15026	1
10117	4
1302	1
13497	4
15460	2
1304	5
13513	1
1305	1
1306	1
1308	1
1309	1
1310	1
1311	1
13684	1
1312	1
13948	1
1313	2
1315	9
1316	26
1317	1
1318	5
1319	3
1320	1
1321	1
1322	1
1323	15
1324	1
1325	1
14980	1
14400	1
1326	1
1331	4
1327	1
1328	2
13496	3
1329	2
13840	8
1330	3
1332	3
1333	2
13502	1
1334	1
1335	1
1336	27
1337	1
1338	3
13685	1
1339	6
13535	1
1340	1
1341	1
1342	1
1343	3
1344	42
1345	1
13501	2
13780	1
1347	1
1348	1
1349	8
4277	2
1350	2
1351	1
1352	1
1353	1
1354	1
13658	1
1833	7
1355	1
1356	1
13879	3
1357	1
13884	3
13597	1
1359	4
14800	1
1360	3
1368	35
1361	1
1362	5
1363	1
1364	4
1365	1
13503	1
1366	10
1367	1
13722	1
13832	1
15431	1
1369	1
1370	1
14878	1
1397	3
1372	8
13993	1
1373	1
14488	3
1374	1
12626	6
1375	1
13536	1
1376	1
13506	1
1377	1
1378	4
1379	1
1380	1
1381	1
1382	1
1383	8
1384	2
1385	1
13508	1
1386	1
6094	2
1388	1
1389	1
1390	2
1391	1
1392	1
1394	1
1395	8
1396	1
1398	1
6232	2
13651	1
2148	8
13673	1
14268	1
1401	1
1402	3
13512	1
14396	1
1403	16
14949	5
6487	44
13520	1
1404	2
1405	1
1406	1
1407	9
1408	1
1409	1
1410	1
1411	2
1412	2
13878	3
3576	4
13622	1
1414	1
1415	1
1416	1
6525	17
1417	2
2814	7
1418	3
10755	2
1419	2
1420	1
14476	1
1421	1
1422	1
13857	1
13922	1
1423	6
1491	2
1424	1
1425	54
1672	7
1426	11
1427	1
1428	7
1429	1
1431	1
1641	4
1432	1
15463	1
1433	1
1434	1
1435	1
1436	2
13519	2
3823	2
14214	2
1437	15
1438	1
1439	1
1440	5
1441	6
1442	1
1443	2
13958	1
13561	1
1444	1
1445	1
14156	1
1446	1
1448	1
1449	1
6136	12
14654	1
1451	2
1829	12
13610	1
13565	1
1452	1
13736	1
1453	1
1454	1
1455	1
1456	1
1457	1
1458	1
1753	2
1459	4
1460	10
1461	1
1462	1
2685	71
3998	3
13524	1
1465	1
1467	1
1469	2
14353	3
1470	1
2739	24
13530	1
1503	4
1471	1
1472	2
13525	2
1473	2
1474	2
1475	1
14106	1
15166	1
1476	1
3443	72
12390	3
1477	1
1478	1
13697	1
1479	1
1480	2
1481	1
1482	9
1483	2
1484	1
1485	1
1486	4
1873	9
1488	1
1489	2
10210	105
1490	3
13532	1
13775	1
1492	1
1493	1
1671	3
13667	2
1495	3
1496	5
4499	9
1497	1
13528	1
1498	1
1499	6
13537	1
1500	1
12834	2
11798	15
2647	18
1501	8
1502	1
15467	1
1504	1
1505	1
1506	1
1507	1
1577	65
1508	1
1509	1
1510	1
1511	3
1512	1
1513	1
14292	1
1514	1
14964	1
1515	2
1516	1
1518	2
13961	1
1519	6
4462	40
1520	2
1521	2
1522	1
1523	1
13559	2
1524	28
1525	1
6018	4
1528	1
1529	15
1530	1
13546	1
1611	6
1532	1
1533	1
1534	6
5592	15
1535	1
1625	7
1536	2
1537	5
1538	1
1539	3
1540	1
14930	1
1541	2
1542	2
1543	24
1544	2
1545	1
1546	3
1547	1
1548	2
1549	1
1550	1
1551	1
1552	1
1553	1
1554	1
1555	1
1556	4
1557	1
1558	1
1559	3
1560	5
1561	2
14973	1
1568	2
13540	1
1562	1
1563	11
1564	4
1565	13
1566	1
1567	1
1569	7
14486	1
1570	7
1571	1
1572	1
1573	1
13543	1
1574	1
1575	1
1576	1
1578	1
13614	1
1579	2
1580	2
1581	1
15077	1
1582	1
1583	1
13545	1
1584	3
1585	1
1586	1
1587	1
1588	4
1589	1
1590	4
1591	1
4370	5
1592	1
1593	4
1594	1
13550	1
1595	4
1596	3
1597	1
1651	4
1599	1
1600	6
13548	1
1601	15
1602	1
1603	2
1604	1
13549	1
1605	3
1606	1
1607	1
13551	3
13837	1
1608	1
1609	2
13552	1
1612	2
1613	1
1614	1
13553	1
1615	1
14208	1
1616	2
1617	6
1618	1
1619	11
14628	1
13575	1
13554	1
1621	46
2787	2
1622	1
13586	1
1623	1
14922	1
1624	1
1626	1
1627	3
1628	1
1629	1
1630	1
1631	1
13901	1
13558	2
13555	1
1632	41
1633	1
1635	2
1637	7
1636	6
1638	2
13556	1
1639	2
13557	2
1640	1
13643	1
14181	1
1879	5
13560	1
1642	2
1643	9
1644	1
1645	1
1646	1
1647	1
12403	5
15263	1
1648	1
1649	2
1650	1
1652	1
1653	1
1655	1
1656	1
1657	2
1658	4
13564	1
13563	1
1660	2
14238	1
1661	4
1662	5
1663	1
1664	1
5131	19
1666	1
1667	1
1668	1
12794	2
1670	1
1673	1
13567	1
1674	1
1675	1
1676	1
1677	1
1678	1
1679	4
9345	14
1680	5
1682	3
2968	2
1683	3
1684	2
1685	1
13569	1
13570	1
15344	1
1686	4
13735	1
14656	1
14764	1
1687	1
13947	1
1688	1
1689	2
14588	1
1691	1
3318	143
1692	2
1693	2
13571	1
13572	1
13573	1
1694	2
1695	1
13825	1
14725	2
1696	1
14989	1
1697	2
13619	1
1698	1
1699	1
1700	1
1701	1
1702	1
2345	2
1703	1
1704	5
1705	11
1706	2
1707	1
1708	1
1709	4
1710	1
1749	6
1711	1
1712	1
1714	1
1715	2
1716	2
14142	1
14481	1
14524	1
1717	1
1718	1
1719	3
13718	1
1720	2
1721	2
1722	11
14362	1
13653	1
1723	1
13576	1
1724	1
1725	1
1726	2
1728	1
1729	10
1730	3
1731	1
14312	1
1732	1
14044	1
1733	1
1734	2
13690	1
1794	2
1735	1
1736	1
7655	3
1737	2
1738	1
1739	1
1740	1
1744	1
1745	2
1746	1
1747	3
13577	2
13578	1
1748	1
15290	1
1750	73
1751	1
1752	1
1754	2
4941	2
13580	1
13581	1
1755	8
13582	1
1756	1
1757	1
2080	3
6352	4
1758	1
1759	3
1760	1
1761	1
1762	1
1763	23
1764	1
1765	1
1766	1
14015	2
7092	4
1768	1
1769	2
1771	3
1772	6
14873	1
13773	1
1773	2
1774	1
1775	1
13585	2
1776	1
1777	17
1778	2
1779	1
1780	1
13588	2
2396	26
1781	2
15114	1
1782	1
1783	1
1784	1
1785	1
1786	10
1787	1
1788	3
1789	1
1796	2
1790	1
1791	1
1792	2
1793	2
2163	4
1795	1
1797	1
1799	1
1800	2
1801	2
1802	1
1803	1
2108	2
1805	7
1806	1
1807	1
1936	3
1808	6
1809	4
1810	1
1811	1
1812	1
13590	1
1814	3
1815	1
1816	2
1817	5
1837	4
2801	21
1818	1
1820	3
1821	1
12362	4
1822	3
1823	1
1824	1
3222	29
1825	1
1826	2
1827	1
1828	1
1830	1
1831	10
1832	1
13592	1
1834	1
1835	1
1836	1
1838	4
5563	5
1839	1
1840	36
2384	11
1841	4
1842	1
1843	1
1922	2
1844	1
1845	6
1846	2
1847	1
13593	1
1848	1
1849	1
1850	2
13967	1
1851	1
1852	7
1853	2
1854	1
1855	1
1856	1
1857	1
1858	4
1859	2
14647	1
1860	1
1861	2
1862	1
1863	1
1864	1
12087	7
1865	2
1866	3
1867	1
1868	1
1869	1
7657	3
5580	19
1870	2
1871	1
1872	5
1874	1
1875	1
1876	5
13595	1
13680	1
15265	1
10009	18
1877	1
14288	2
1878	1
13702	1
14019	1
15057	1
1880	15
1881	7
14610	1
1882	1
4070	10
1883	1
1884	5
1885	1
1886	6
4840	32
1887	1
1888	1
1889	5
1890	2
1891	1
1892	1
13598	1
13599	1
13600	1
13601	1
4956	9
1893	1
1894	1
1896	28
4115	14
1897	1
13605	1
1898	1
1899	1
1900	1
1901	9
1902	2
14927	1
13608	3
1903	1
1904	1
1905	36
2061	11
1906	3
1907	1
1959	16
1908	2
1909	1
1910	1
1911	2
1912	1
1913	4
1914	1
1915	1
13607	1
1916	3
14221	1
1917	1
1918	1
1919	1
1920	9
1921	3
14335	1
1923	2
3053	61
1924	1
1925	3
1926	1
1927	11
13698	2
1928	1
1929	1
14033	1
1930	1
13611	1
1931	1
1932	1
1933	5
1934	1
1935	1
1938	1
1939	1
1940	1
1941	1
1943	1
1944	1
1945	1
1946	1
1947	2
1948	1
3822	4
1972	9
1949	1
2425	3
2876	28
1951	2
2375	3
12274	2
1952	3
1953	2
1954	1
1955	10
1956	2
1957	4
1958	1
5726	29
1960	1
13935	1
15092	1
13620	1
1961	20
1962	1
1963	1
1964	17
1966	2
5351	53
1967	1
1968	1
13624	1
13631	1
1970	1
5929	112
1971	1
1973	1
13613	1
1974	1
1975	3
14202	1
1976	2
1977	1
1978	2
1979	3
1980	1
1981	1
1982	3
1983	1
13615	1
1984	1
1985	1
1986	1
1987	7
1988	1
14855	2
1989	1
1990	5
1991	1
14137	1
1992	1
1993	1
1994	1
1995	1
1996	1
13618	1
2252	2
1997	1
1998	3
3530	2
1999	4
2000	3
2001	1
2002	3
2003	1
13617	1
2004	1
4322	2
2005	5
2006	2
2007	1
13629	1
2008	3
2009	1
2010	1
2011	1
14552	1
14757	1
2013	1
2014	4
2015	1
14803	1
13621	1
2016	1
2017	1
2279	21
2018	4
2019	1
2020	2
2021	2
2022	10
2023	2
2024	1
2025	1
13634	1
2026	2
2027	4
2028	1
2029	1
2030	1
2031	1
2032	1
10671	9
2033	3
2034	3
2035	1
2036	6
2037	1
2038	1
13623	1
2039	1
2040	1
2041	1
2042	21
14659	2
5138	3
2043	1
2044	14
2046	6
2045	1
2047	1
13649	1
2058	13
2049	15
2050	1
2051	1
2052	1
14052	1
2053	1
2054	2
2055	1
2056	7
2057	18
2059	16
2060	1
2147	8
2062	1
2063	1
14209	1
2064	1
2065	1
2067	1
2068	1
2069	1
2070	2
2071	2
2072	3
4102	31
2073	1
13656	1
11764	3
13881	6
2074	2
2075	2
2076	1
2077	6
4751	91
2120	10
2078	4
13632	1
2079	10
14007	1
2081	1
2082	2
2084	1
2085	1
2086	1
2087	2
2088	1
2089	1
2090	4
2091	1
13646	1
2092	3
2093	1
2094	10
2206	2
2095	1
2096	1
2102	11
2097	1
2098	1
