Node	Centrality
364	0.014410022937103044
365	2.3922036407337328e-06
366	2.1764062615725075e-05
449	0.013940528133260428
740	3.8882738604647006e-05
2230	0.0004199609962960568
14158	0
367	1.5802306571244325e-05
368	0.00041777385384289464
369	0.00041631829204809485
370	0.00015330180592034037
373	4.793746307182553e-05
9854	1.8104886298426705e-06
374	3.208506724048518e-05
13338	0
375	1.7957646525745383e-06
397	3.5377366579561354e-05
4450	1.0678754951945643e-05
376	0
803	0.0027538619703279636
827	0
377	0
10374	0.00032852690603955875
378	7.908204768794619e-05
379	0
380	2.223472565959568e-06
6265	0.00021830135653000857
14286	0
14499	0
382	9.519312393788358e-07
383	1.605580412842101e-05
384	0.00120989946248723
385	7.476148753646963e-06
14008	0
386	0.0003712885488951361
387	0.00036961970623120753
727	0.05243101051915801
13413	4.6186591066873276e-05
388	2.4894932843396545e-10
13343	3.2268288158991853e-07
389	0
390	0.000370809745599439
391	0
2777	1.6316191951078236e-05
392	1.6278217383368853e-05
393	0.0012943329816031478
394	0
395	5.3529914325185356e-05
396	0
406	6.425960732883805e-07
617	1.1078961252904743e-05
2463	0.00032133262089767764
13138	1.52415600876359e-05
13426	0
3715	4.835725613225686e-05
10026	5.581752222945664e-07
13346	0
398	2.0090821971362935e-07
2500	3.1777260830060935e-06
399	1.0919188060464064e-05
400	0
401	2.2757180085830934e-06
7004	0.003985918988496738
402	0.0003696197062312075
403	0
404	0
405	0
11076	0.00031976850371693986
13357	0
14094	0
15343	0
13372	0
407	1.2050903033025415e-06
14882	0
408	0.0002373502680849905
410	1.2050903033025415e-06
2568	0.00012570254120406314
411	2.389638763204513e-06
2132	0.00034706829006748773
1969	0.0017346509869403542
2338	0.013893195008146907
412	0
413	1.8248056601989854e-52
414	1.8248056601989854e-52
415	1.6235519375687382e-05
416	0
417	3.4574320351830557e-06
418	0
4892	0.013862846515560719
419	0.00042789527206832227
1393	0.0008650375259832594
420	5.486786102616594e-05
14699	0
421	0.001084617583169645
13405	0
422	8.361707224165983e-05
424	1.0919188060464064e-05
425	0
13427	0
14576	0
14474	0
7073	0.013798288954390685
426	0
15206	0
427	4.663009203692921e-06
15361	0
5106	1.4631696846129162e-08
533	2.0358883839438727e-05
429	0.014659717626088926
1819	0.0001366340002318819
430	0
431	2.2789672277518e-05
14812	0
933	0.008916731398280614
432	0
433	0.0006942355787073083
13386	0
14533	0
434	0.0003709672666214352
435	0.15701860291825961
13669	0
439	0.0002757428919494657
13670	0
436	0
13347	0
13348	0
14650	0
437	0
438	0
441	0
442	3.361109048754766e-06
443	4.275196886737974e-06
444	2.223472565959568e-06
14418	0
445	0.00019397746312293027
5865	2.1586801883983016e-05
13533	1.4954523248328505e-08
447	0
448	0.0015081888551653
14072	0
450	0
451	1.288914359459725e-05
452	0
453	0.001469955891187462
454	0
455	0
456	8.527226007199622e-07
457	0
2066	0.0015151468650341008
8489	7.961003270529244e-07
458	0
459	0
460	0.0011310207877970092
461	6.742715718614287e-06
462	0.0003697412788623502
496	3.586774799175695e-05
463	0
465	4.8811867230008506e-05
466	0.00013804578582920121
467	0
1269	0.0016197175607571938
13367	0
470	0
13351	0
13353	0
471	3.5307971353233565e-05
1263	0.003127790105977012
4180	1.9271730588879513e-05
472	1.2668819723115815e-07
11882	0.002557045624440068
13362	0
14734	0
2763	0.008885243364264172
13350	1.2431628933333944e-05
473	0
474	0
475	0
13352	1.7980090480507038e-06
476	6.389144596136129e-05
477	0.00018137554617673183
2815	4.61335322558364e-05
478	2.3665444145056997e-05
479	0
480	3.361109048754766e-06
481	0.0003780984597494556
482	0.0001807507659725511
13354	0
483	0.0004152501493367439
13424	0
15075	0
484	3.484382099686866e-07
485	1.2040410964828308e-06
486	0
13356	0
3366	0.013867772672901235
487	2.4171525148529696e-06
488	0
489	2.3846524616891424e-05
490	0
491	0
13683	0
492	8.54593047085771e-08
493	0
13358	4.7210715877491283e-07
494	1.6112477398363861e-06
495	0
14449	0
14609	0
14914	0
14982	0
497	0
498	0.00041571782487306104
4640	0.0001771953310148017
499	0.00013368880434672903
500	0.006317206513073757
13359	0
502	0
503	0
13360	0
504	0.0012454555855049834
505	4.290225597779696e-05
506	5.82202880878311e-08
507	0.001245559640508207
3470	0
509	2.4348257745792812e-05
510	1.2578476324227516e-05
14587	6.060581618890227e-07
511	5.82202880878311e-08
512	0.00027288842569411857
1052	0.01470038664355685
861	0.0007877169750001322
5279	7.36480999688356e-05
513	0
2420	1.7963070578743385e-05
515	3.361109048754766e-06
516	0.0019285109385434867
517	0
518	0
519	6.318510594381698e-07
520	6.140540783885633e-06
1659	0.0003229287876354419
524	0.0015395180876562444
525	1.2853784368821439e-05
6107	0.0005601507635731849
13488	0
13891	0
15403	0
526	1.6235519375687382e-05
528	0.0002497155840891072
529	3.1243286605947634e-07
530	1.3661154847038454e-05
531	0
532	0.00013369218346407245
534	6.340262642868896e-07
535	0
536	1.5537611351676203e-05
538	6.404726768763717e-07
14981	0
539	3.262901549267791e-07
540	3.463277420845178e-08
541	3.141825219495926e-07
542	0.00013368880434672903
543	0.0144827787801993
544	3.808860622918397e-07
1079	0.00022597960320992535
545	3.361109048754766e-06
546	0
598	0.0006934927092483964
548	5.629465563228613e-06
14036	0
549	0.00011052912914390388
550	0
551	0
13888	0
13365	0
643	0.00079940256441589
552	0
13428	0
553	4.797195711082708e-05
13568	0
1634	0.000468424615660235
554	0.000369638131945975
555	0.015052968519818587
556	0.000257314292249009
557	3.439881224128995e-05
13846	0
14946	0
558	0
559	0.0001106144892542982
1098	0.09138718934191896
560	0
561	1.8248056601989854e-52
13366	1.8248056601989854e-52
562	0.0004871882771715566
14879	0
563	0.00018544727381752344
576	5.235694943467199e-06
13368	0
13531	0
13604	0
13672	0
14652	0
564	0.0012519835688500813
565	1.269349321429195e-05
965	0.00012356082046070907
619	1.3264288242012222e-05
566	0
1064	2.816723013312943e-06
665	1.4602306802991751e-07
567	0.00011052912914390388
13391	0.0003699050867816559
568	0
1211	7.055426082519077e-05
569	0
570	4.355180343495892e-05
571	1.4198797234113155e-05
573	1.4198797234113155e-05
574	8.221087201596872e-07
575	0
577	0.0003696197062312075
578	0
1727	0.0003797846349187458
579	5.214562796627992e-05
580	0.00011052919495425597
810	0.0020932002992899053
581	0.00043934130292908085
13373	0
582	6.340262642868896e-07
14669	1.9378952562465193e-07
15001	0
583	1.8248056601989854e-52
584	1.8248056601989854e-52
585	0
14756	0
14955	0
586	0
13724	0
587	4.183355471316384e-06
588	0.0012454555855049834
589	5.546239540153307e-07
590	0
591	0
641	0.015405375359128958
14555	0
592	0
593	0.00013372194712332522
594	0.0007857345424508958
595	0
4056	0.019511856726288492
596	0.00013368880434672903
597	0.00013368880434672903
600	2.3922036407337328e-06
601	0.00013368880434672903
602	0
12357	2.551493749476224e-06
603	0
1258	0.0004792196737430749
604	0
13397	0
13425	0
13469	0
606	0.00026806627734990326
4395	0.01443884216117649
607	0.00013368880434672903
608	8.102569382206628e-05
5170	3.85321390570811e-07
13375	0
3557	0.0004715967581564131
13465	0
1447	0.0013884709465352872
610	8.928409309114277e-05
766	0.00026988827050995344
611	2.674560423227879e-07
612	3.792698048465362e-06
1610	0.00012554888731632308
613	7.008223458811963e-07
13381	0
13439	0
13579	0
14360	0
14970	0
15397	0
12070	0.00043843956336555814
614	0
615	0
2623	0.0005010154485982258
13591	0
616	0
3218	0
3856	2.0035933470997806e-05
13379	0
628	6.0112722103658616e-05
3279	4.9434726830991506e-05
618	0.0001908714716750684
620	0
621	0.00013368880434672903
622	0.000723971584743511
623	0.00011052912914390388
624	0
13455	0
13470	0
13474	0
625	0
13487	0
977	1.4740252141441002e-07
1450	9.313070536364824e-06
14793	0
13380	0
629	0.00013368880434672903
630	3.717167468798428e-05
13383	0
631	1.101341765697383e-05
1387	3.3315254835797764e-05
632	0.014146813131426426
13384	0
13927	0
633	0
13382	0
3485	0.00020242790702682992
13938	0
14597	0
634	0
635	0.0001052578667671943
636	0.0004152501493367439
6432	0
637	7.098548317261824e-08
638	0.0004937375129717111
639	0.00037098451650790994
4629	0.001460240121446335
5439	0.0005831944441161984
651	0.0006262327417197932
13819	0
640	2.7874434627786446e-05
642	1.2426140147070665e-05
644	1.6235519375687382e-05
14773	0
645	0
13385	0
13387	0
13403	0
14698	0
646	2.9149426567954124e-05
722	3.287767723204553e-05
14237	0
6589	0.0033173910802985077
15196	0
647	0.00021913021479480417
877	9.490122980645648e-06
648	0.0012454856674448012
2333	0.0008166960033598653
14359	7.3532685045851054e-06
13458	0
649	0.00013368880434672903
650	0.00013368880434672903
652	1.242514793028063e-05
653	0
654	4.183355471316384e-06
655	0.0003697232308971561
1246	0.0003405029795608695
657	0
658	0
659	2.3939105996087977e-05
8078	0.00010235604899476759
660	1.988462091161334e-05
14254	0
14640	0
14843	0
2288	2.84986500565004e-07
661	1.2541284852173628e-05
662	4.183355471316384e-06
13390	0
663	0.005214092546580687
664	0
13625	0
13772	0
666	0.0005587638352188272
13389	0
667	0.0001340088767606523
668	0
669	3.5412760011614026e-05
15133	0
670	0.0005084680082577614
671	2.6803083300436492e-05
853	0.002169454919969409
3347	0.0004742619935751562
707	2.1354412102731933e-05
672	0
13396	0
2448	0.0008004715246677759
8377	0.0010978230757600614
674	0
718	0.0025968022271085772
13444	0
13495	0
675	4.376149337487606e-06
676	0.0008944807549307796
677	0
13798	0
678	1.2541284852173628e-05
713	0
13392	0
679	7.281533479325453e-06
680	3.1951581146442637e-06
681	0
682	1.2541284852173628e-05
683	0.00013368880434672903
13409	0
6840	0
14919	3.997874825627846e-07
13516	0.00013368880434672903
684	0.0003809353419699961
685	2.563708437389188e-09
715	5.127416874778376e-09
686	4.290225597779696e-05
2969	0.00015122445144282628
687	0.00015965787874325075
688	0.00023828976333852098
13493	0
13510	0
689	2.8516060853504856e-07
690	0
691	0
768	3.452918236178539e-05
692	8.09925844298038e-05
13394	0
5096	1.6673548741874456e-07
694	1.7567209418360748e-05
695	4.503775905455526e-08
696	3.544933286753258e-05
14830	0
697	0
698	0.00013368880434672903
699	5.557136958709805e-07
700	1.0004349745884087e-05
702	2.763197863040689e-07
703	7.055332086448432e-05
704	3.899330826788818e-05
13410	0
705	0
706	0
708	1.187696701393606e-05
710	0
711	0
1669	0.0013518981451135536
714	0.00012185667711859509
716	2.563708437389188e-09
717	4.376149337487606e-06
719	0
720	0
721	7.055332086448432e-05
13124	0
1050	0.0005751775303098823
14320	0
14358	0
3215	0.028649060547339626
723	0
724	0
725	0.00013368880434672903
726	0.00018178651162306376
13517	0
728	0
5020	0.00024942820992900164
9408	2.9749307004816706e-05
729	0
13399	0
13400	0
730	0.0003696197062312075
731	0.0003696197062312075
732	0.00013368880434672903
733	0
13821	0
734	0.0003696197062312075
13398	0
735	0.00011483623484623061
736	2.786966298938654e-07
737	0
738	0
13401	0
1172	0.013930802534947734
13892	0
739	0
3538	0.0003045551745841322
741	0.0012400484361760335
13587	0
742	0.0012454555855049834
743	0.0003696197062312075
1770	0.01380945227186425
4418	7.180373194806065e-05
2105	1.350817075999373e-05
13827	0
744	0
1767	0.00039368295325493486
745	1.8760770830197865e-07
746	0
2553	6.40015595982445e-06
748	0
749	6.342429282780526e-06
750	4.329525894177294e-07
751	0
1082	0.002992329772673846
753	0
13654	0
754	7.919698277227902e-05
755	0
1804	0.0006207377593003006
756	0
757	2.786964630891974e-07
758	3.21387457546504e-05
759	0
13527	0
15158	0
760	0.000417792151148458
761	1.195904637468007e-47
762	1.195904637468007e-47
763	0
764	0.000176038131806178
765	7.619855274906312e-05
1466	0.027510537011576817
767	4.632029777730904e-05
2803	0.028174577010134077
13406	0
769	0
777	0.003916094205496101
771	0
772	7.919968852695789e-05
773	0
774	0.00016718189744601122
775	1.8248056601989854e-52
776	1.8248056601989854e-52
778	8.176272616280986e-07
779	0
780	0
1713	7.615489925553e-05
781	1.4717551312302837e-06
782	3.610024518001768e-05
783	4.321425442786948e-05
784	0
785	4.290225597779696e-05
786	0.0003696197062312075
787	0
788	0
789	0.0004550967435914377
790	0.0012563883733278584
791	0
13408	0
792	7.095589644972436e-05
793	0.00015379557751750745
794	5.557136958709805e-07
795	7.813825715195139e-05
14925	0
15146	0
796	1.991855434320488e-05
797	0
812	5.803718269341433e-07
13594	0
798	0.00017687378083664613
799	0
800	0.00013368880434672903
801	1.8248056601989854e-52
14460	1.8248056601989854e-52
802	0.00013368880434672903
804	0.00013368880434672903
805	5.803718269341433e-07
15360	0
7848	0.0002518189379248708
13808	0
806	2.889683500404928e-05
892	0.002972506125257856
807	4.290225597779696e-05
1290	1.648337501453344e-05
808	0
809	0.0001354312416781222
811	1.352508711254978e-05
2244	0.015218030431874996
13842	0
13544	0
813	0
843	6.978408687321429e-05
13975	0
1895	0.006410796757136389
13985	0
814	1.5504362460945932e-06
816	0.0003696197062312075
817	0.0003696197062312075
818	0.00013368880434672903
14276	0
819	0
13412	0
820	9.95927717160244e-06
2193	0.002709839374283877
821	0.00013368880434672903
822	0
15453	0
823	1.2250360313512709e-05
824	0
13574	0
826	0
13467	0
11154	3.623694654216924e-07
828	0
829	1.0949423477471392e-08
13411	1.0949423477471392e-08
830	0
831	0
832	5.265075523005991e-05
13734	0
833	0.0003696197062312075
834	2.789124669460903e-07
835	0
13492	0
836	0
13792	0
837	9.95927717160244e-06
838	0.0003824558192071873
839	7.919698277227902e-05
841	1.626232027494211e-05
13414	0
842	0.0001585888965908432
844	0.0012985783359072724
13441	0
13776	2.382566357662722e-06
845	4.793746307182553e-05
846	1.5504362460945932e-06
847	0
1201	1.118834044354822e-05
848	0.00036961970623120753
849	2.1336128610968394e-07
7443	0.00013410343311846264
850	3.060761529021259e-07
851	0.0005583555372596783
1942	4.6362296094185845e-07
852	9.889021570507278e-07
15398	0
854	0.003011856296792152
1177	0.0006133737439441208
855	3.2682493281351464e-07
13630	1.2599384529049922e-06
856	0
5873	0.00028589267351834444
857	0
858	1.8248056601989854e-52
13626	1.8248056601989854e-52
13417	4.577317929755215e-05
859	5.174979191618238e-07
860	0.00033835049225662106
13480	0
862	0
2989	4.940257324458206e-05
864	0
865	0.00036961970623120753
866	0.0004601289032142771
867	0
868	0
869	3.649611320397971e-52
13443	0
13662	0
871	5.546239540153307e-07
872	3.5257799807787224e-05
873	0
13841	0
2935	0.016707008502466425
874	0
875	0.0008802127493417122
876	2.3845852279352232e-05
878	1.6332564151347693e-08
13761	0
879	1.0447476564789149e-05
3963	2.1287509199691033e-06
13541	6.286792759140543e-05
9171	0.0003415456207952235
880	2.1849522618929527e-05
881	0.0005526588697018871
11151	3.664395228772395e-05
882	0.0004152548416656054
883	0
885	7.919698277227902e-05
886	4.891771505260133e-05
887	0
2083	2.672390540209835e-05
14969	0
888	6.43776743644497e-07
14318	0
2012	4.79920558291324e-05
889	0.00040580085283581656
4372	0.013797785825984683
890	0
13583	0.0012454555855049834
891	0.0012563898890951865
3625	5.355995183723798e-05
893	0.0017727291244451359
894	0
13460	0
895	7.647306590286251e-05
3857	5.448867764189983e-05
896	0.0002678399921552886
897	0
13498	1.4290114188384196e-06
13484	1.1744824964786064e-06
13415	0
13504	0
13562	0
13939	0
899	9.0854681496394e-06
1937	0.00013368880434672903
900	0
901	9.959277171602441e-06
902	1.5674961264220663e-42
903	0
904	9.95927717160244e-06
13416	4.577317929755215e-05
905	0
14101	0
908	0.001245525935878536
906	0.0005864476979943347
4707	0.16224826157433508
907	0
13432	4.092063121587613e-07
13418	0
2127	0.0017322240290016887
13449	3.5340295159666635e-07
14471	0
909	0
910	0.015719818821746976
13419	0
911	0
13429	0
912	0.0012454555855049834
913	4.290225597779696e-05
