node	degree
650	5
651	8
652	6
653	24
654	5
655	11
661	1
662	1
663	4
664	22
665	20
666	5
667	1
668	1
669	1
670	1
671	12
672	6
673	10
674	20
675	1
676	1
677	1
678	2
679	14
680	9
681	6
682	36
683	1
684	1
685	1
686	2
687	1
688	1
689	12
690	2
691	11
692	5
693	27
694	2
695	40
696	1
697	3
698	6
699	2
700	21
701	2
702	3
703	1
704	15
705	2
707	15
708	19
709	1
710	18
711	17
714	6
715	11
716	8
717	1
718	11
721	19
723	52
724	12
725	3
726	1
727	71
730	2
731	4
732	2
733	3
734	34
735	18
736	6
737	20
738	34
739	18
740	12
741	12
742	7
743	1
129	14
744	11
745	14
746	2
747	24
748	1
749	1
752	2
753	5
754	4
757	1
758	1
759	1
762	7
763	2
764	9
765	17
771	2
772	12
773	41
774	1
775	2
777	1
778	3
779	2
782	1
783	1
784	8
785	1
794	1
795	4
796	33
804	9
805	4
806	9
807	15
808	2
809	2
810	11
811	4
812	1
813	2
814	5
815	2
816	1
820	4
821	22
822	12
823	7
824	8
789	13
825	1
819	4
827	1
826	13
828	1
829	2
830	6
831	4
832	1
833	2
834	35
835	1
836	5
837	2
838	1
839	23
843	42
844	1
845	1
846	3
847	2
842	17
848	1
850	2
851	3
852	3
856	10
857	1
858	2
859	5
860	1
861	5
862	3
863	5
864	2
865	2
866	3
867	1
868	1
869	2
870	1
871	4
872	3
873	2
878	5
879	4
880	9
881	2
882	3
883	22
887	3
888	1
889	10
890	1
891	4
892	8
893	5
894	7
895	41
896	13
897	1
898	2
899	6
900	1
901	1
902	7
903	2
904	1
905	2
906	1
907	1
908	3
909	7
910	1
911	49
912	1
913	4
914	1
920	1
921	2
922	3
923	4
926	1
927	1
928	1
930	5
931	2
932	32
933	5
934	1
935	9
936	7
938	3
939	20
940	10
943	3
944	2
945	3
946	2
947	1
948	3
949	3
950	1
951	2
952	3
953	8
954	29
955	18
956	21
957	46
958	1
959	1
960	1
961	1
962	11
963	1
965	7
966	3
967	8
968	23
969	1
973	6
974	8
975	1
976	1
977	3
981	17
982	19
983	2
986	2
987	1
988	9
989	1
990	1
991	8
992	4
993	1
994	1
995	2
996	3
997	3
998	6
999	1
1000	1
1001	2
1002	7
1003	2
1004	36
1005	20
1006	1
1007	3
1008	5
1009	4
1010	2
1011	3
1012	2
1013	3
728	12
1014	3
1016	1
1017	1
1018	12
1019	6
1020	4
1021	2
1022	9
1015	1
1023	7
1025	1
1026	1
1027	4
1028	13
1029	7
1033	1
1034	6
1035	11
1036	1
1037	1
1038	1
1039	6
1040	26
1041	1
1042	1
1043	1
1048	1
1049	1
1050	3
1051	5
1052	3
1053	21
1054	1
1055	2
1056	1
1057	10
1058	11
1059	29
1060	7
1061	8
1062	16
1063	1
1072	16
1073	17
1074	27
1075	6
1076	1
1077	2
1078	3
1079	2
1083	2
1084	2
496	48
1088	3
1089	8
1090	2
1091	1
1092	6
1093	1
1094	1
1095	3
1096	5
1097	2
1098	3
1101	5
1102	1
1103	1
1104	2
1105	1
1106	2
1107	3
1108	2
1109	2
1110	2
1111	6
1113	2
1114	2
1115	1
1116	1
1117	1
1118	9
1124	1
1125	1
1126	8
1127	4
1128	1
1129	1
1130	1
1131	1
1132	1
1133	1
1134	2
1135	5
1136	3
1141	4
1142	6
1143	3
1144	7
1145	3
1146	1
1147	1
1148	5
1150	5
1151	2
1152	18
1153	6
1154	3
1155	10
1156	3
1157	3
1159	9
1160	33
1161	11
1162	2
1163	6
1164	5
1165	4
1166	1
1167	4
1168	15
1169	10
1170	7
1171	48
1172	1
1173	6
1174	3
1175	1
1176	13
1179	3
1180	6
1181	23
1182	1
1183	2
1185	3
1186	7
1184	1
1189	14
1192	3
1193	32
1194	2
1195	7
1196	3
1199	2
1200	2
1201	2
1203	3
1204	1
1205	4
1206	5
1207	1
1208	5
1209	1
1210	7
1211	7
1212	2
1213	2
1214	2
1215	1
1216	14
776	17
1220	6
1188	40
1221	4
1222	1
1223	30
1224	23
1225	1
1226	1
1227	1
1228	1
1231	1
1232	7
1233	18
1234	1
1235	1
1236	1
1237	11
1238	1
1239	1
1240	1
1241	10
1242	5
1243	5
1244	5
1247	4
1248	7
1250	3
1251	3
1252	3
1253	1
1254	7
1255	5
1256	2
1259	2
1260	1
1261	1
1262	5
1263	13
1264	1
1265	2
1266	2
1267	2
1268	18
1271	1
1272	2
1273	1
1274	2
1275	20
1277	1
1278	1
1279	3
1280	4
1283	3
1284	1
1285	1
1286	1
1287	1
1288	1
1289	2
1292	1
1293	1
1294	3
1295	12
1296	11
1297	3
1301	2
1302	9
1303	1
1305	53
1306	3
1307	84
1308	5
1309	1
1310	27
1313	3
1314	15
1319	3
1320	5
1321	29
1322	1
1323	4
1324	5
1325	11
1330	3
1331	2
1335	1
1336	2
1337	16
1338	7
1339	1
1340	2
1341	1
1342	1
1344	2
1345	6
1346	34
1347	10
1348	12
1349	1
1350	7
1351	3
1352	2
1353	3
1354	1
1355	3
1356	1
1357	1
1358	1
1359	1
1360	3
1361	7
1362	6
1363	1
1364	1
1365	14
1366	12
1367	5
1368	6
1369	1
1370	1
1371	17
1372	11
1373	53
1376	4
1377	1
1378	2
1380	3
1381	1
1382	9
1383	8
1384	6
1385	16
1386	1
1387	1
1388	2
1389	2
1392	4
1390	13
1395	1
1396	4
1397	6
1419	1
1420	6
1421	3
1423	9
1431	7
1432	11
1433	6
1434	9
1435	1
1436	1
1437	1
1	9
1438	1
1439	3
1440	1
1441	2
1442	2
1443	48
1444	9
1445	5
1446	5
1447	8
1451	18
1453	6
1457	7
1458	5
1258	39
1461	2
1462	7
1463	2
1464	1
1466	5
1467	2
1469	8
1470	3
1471	35
1473	8
1474	2
1475	5
1476	6
1477	10
658	4
1480	18
1481	1
1482	15
1483	6
1484	1
1485	1
1486	9
1487	19
1488	1
1489	15
1490	1
1491	10
1492	7
1494	3
1495	4
1496	1
1497	10
1498	6
1499	5
1500	5
1501	1
1502	1
1505	19
1506	23
1507	8
1504	6
1508	1
1509	3
1510	8
1511	35
1512	3
1513	3
1514	5
1515	30
1516	2
1517	3
1518	2
1519	2
1520	2
1521	5
1522	6
1523	7
1524	3
1525	3
1526	3
1527	1
1528	1
1529	3
1530	1
1531	2
1532	5
1534	6
398	18
1535	59
1536	5
1537	4
1538	2
1539	9
1540	10
1541	7
1542	45
1543	7
1544	10
1545	18
1548	1
1549	6
1550	2
1551	1
1552	1
1553	5
1563	2
60	14
1564	5
1565	7
1568	3
1569	1
1570	7
1571	44
1575	1
1576	11
1577	1
1580	5
1581	2
1583	1
1584	1
1585	1
1586	1
1587	1
1589	3
1590	25
1591	18
1593	12
1594	2
1595	14
1596	2
1597	1
1598	17
1600	26
159	16
1454	13
1601	5
1599	10
1603	3
1604	2
1605	31
1608	2
1609	1
1610	1
1611	2
1612	1
1613	1
1606	4
1615	1
1616	2
1617	1
1618	5
1619	1
1620	1
1621	1
1622	1
1623	1
1624	1
1625	1
1626	1
1633	4
1634	4
1635	6
1636	2
1637	5
1638	4
1639	1
1640	1
1641	1
1642	1
1645	1
1646	6
1647	3
1651	3
1652	1
1653	1
1654	1
1655	1
1656	1
1657	1
1658	1
1659	1
1660	2
1661	1
1662	1
1663	1
1664	1
1665	3
1666	2
1669	5
1671	4
1672	4
1673	5
1674	4
1675	6
1676	5
1677	2
1678	1
1679	2
1680	3
1681	16
1682	14
1683	5
1685	1
1686	1
1687	5
1688	14
1690	1
1691	2
1694	4
1695	1
1696	9
1697	1
1698	1
1699	1
1701	1
1702	4
1700	9
1703	2
1704	32
1705	15
1706	1
1707	7
1708	7
1709	2
1710	20
1711	1
1712	11
1716	1
1717	1
1718	5
1719	2
1720	8
1721	8
1722	13
1724	1
1725	9
1726	3
1727	12
1728	5
1729	19
1730	10
1731	31
1732	1
1733	4
1734	1
1735	1
1736	1
1739	6
1740	1
1741	1
1742	1
1743	1
1744	2
1745	1
1746	1
1747	12
1748	10
1749	1
1750	2
1751	3
1752	5
1753	48
1761	4
1762	1
1763	9
1764	16
1765	8
1766	2
1767	6
1768	5
1769	3
1770	2
1771	1
1772	1
1773	1
1774	4
1775	10
1776	11
1777	13
1780	2
1781	6
1782	4
1783	1
1404	5
1786	7
1787	1
1788	11
1789	15
1790	1
1795	45
1796	48
1797	236
1798	8
1799	1
1800	17
1801	3
1802	6
1803	1
1804	2
1805	1
1806	2
1810	3
1811	4
1812	10
1813	76
1814	21
1815	12
1816	18
1820	3
1821	1
1822	5
1823	16
1826	1
1827	1
1828	1
1829	1
1832	2
1833	15
1834	4
1836	1
1837	1
1838	3
1839	7
1840	1
1841	1
1842	1
1843	4
1844	3
1845	3
1846	2
1848	2
1849	2
1850	23
1649	5
1857	5
1858	5
1859	22
1860	4
1861	14
1862	23
1863	32
1864	28
1865	15
1866	19
1867	9
1868	43
729	105
1871	31
1872	8
1873	77
1874	5
1876	3
1875	10
1877	1
1878	8
1879	5
1880	1
1881	1
1882	4
1883	1
1888	1
1889	2
1895	3
1896	3
1897	6
1898	3
1899	4
1900	27
1904	3
1905	1
1906	2
1907	4
1908	1
1911	1
1912	1
1913	1
1914	4
1915	3
1916	1
1917	25
1918	1
1919	2
1923	2
1924	1
1925	1
1926	1
1929	1
1930	1
1931	1
1932	1
1933	11
1934	5
1935	4
1936	1
1937	1
1938	1
1939	3
1941	3
1455	31
1943	4
1944	3
1945	6
1946	34
1947	14
1948	6
1949	1
1950	4
1951	11
1953	1
1954	9
1955	10
1958	1
1959	3
1960	3
1961	1
1962	3
1963	38
1964	28
1965	20
1971	1
1972	44
1973	22
1974	11
1975	2
1976	11
1977	3
1978	1
1979	1
1980	2
1981	4
1982	8
1985	1
1986	7
1987	2
1988	12
1990	3
1991	4
1992	10
1993	2
1994	3
1995	13
1996	1
1997	1
1998	3
1999	1
2000	2
2001	6
1835	79
2002	2
2003	7
2004	6
767	29
2006	1
2008	3
2009	1
2010	1
2011	1
2012	1
2013	1
2014	1
2015	1
2016	1
2017	1
2018	1
2019	1
2020	2
2021	43
2022	14
2023	8
2024	29
2027	1
2028	1
2031	3
2032	2
2033	2
2034	1
2038	1
2039	4
2040	1
2044	2
2045	2
2046	18
2047	6
2048	5
2049	1
2050	3
2051	1
2052	2
2053	4
2054	54
2055	7
2056	73
2057	63
2058	15
2059	5
2060	1
2061	6
2062	10
2063	1
2064	3
2065	38
2066	6
2067	4
2068	29
2072	3
2073	2
2074	1
2075	1
2076	22
2077	2
2078	3
2079	3
2080	48
2081	17
2084	1
2085	1
2086	2
2088	1
2089	1
2090	1
2092	7
2093	5
2094	5
2095	3
2096	1
2097	1
2098	8
2099	3
2100	15
2101	14
2102	15
2106	5
2107	2
2108	4
2109	2
2110	2
2111	3
2112	3
2113	3
2114	12
2115	11
2117	1
2118	2
2119	7
2120	6
2122	11
2123	26
2124	4
2125	48
2126	1
2127	41
2128	17
2129	13
2130	2
2131	8
2132	10
2133	28
2134	4
2135	6
2136	93
2139	2
2140	64
2141	10
2142	1
2143	9
2144	1
2145	16
2146	3
2147	3
2148	1
2149	7
2150	16
2151	1
2152	13
2153	25
2154	60
2155	1
2156	1
2157	1
2158	4
2160	14
2161	1
2162	10
756	7
2163	1
2164	30
2165	14
2166	1
2167	1
2168	4
2169	7
2170	35
2171	5
2172	3
2173	2
2174	1
2175	9
2176	34
2177	19
2178	13
2179	4
2180	26
2181	79
2182	4
2183	11
2184	13
2185	13
2186	65
2189	19
2190	15
2191	10
2192	20
2193	4
2197	17
2198	1
2202	9
2203	1
2204	3
2205	13
2206	1
2207	1
886	2
2211	9
2212	13
2213	3
2214	30
2215	1
2216	10
2217	2
2218	1
2219	5
2220	1
2221	9
2222	3
2223	8
2224	63
2225	8
2226	3
2227	1
2228	11
2229	10
2230	1
2231	48
2232	37
2233	2
2234	33
2235	33
2236	2
2237	20
2238	5
2239	19
2240	3
2241	1
2242	14
2243	21
2244	1
2245	2
2246	17
2247	1
2248	1
2249	2
2250	1
2251	2
2252	21
2253	1
2254	3
2255	11
2256	1
2257	1
2258	3
2259	8
2260	1
2261	2
2262	5
2266	1
2267	1
2275	6
2276	2
2277	9
2278	7
2280	1
2281	1
2282	1
2283	1
2284	3
2285	1
2287	15
2288	1
2289	5
2290	1
2291	4
2301	11
2302	82
2303	33
2304	35
2305	9
2306	1
2307	15
2310	1
2311	3
2312	15
2318	2
2319	11
2320	2
2321	5
2322	5
2323	3
1031	8
2324	1
2325	8
2326	2
2327	2
2328	1
2332	1
2340	1
2341	1
2342	7
2343	6
2344	18
2347	10
2349	2
2350	12
2351	1
2352	5
2353	2
2354	1
2355	3
2356	3
2357	3
2359	2
2360	2
2361	2
2362	1
2363	3
2365	1
2366	1
2367	1
2368	1
2369	1
2370	1
1968	14
2371	1
2372	1
2373	7
2376	1
2377	3
2379	24
2380	1
2381	1
2382	1
2383	3
2384	6
2385	1
2386	2
2389	1
2398	1
2399	14
2400	2
2401	14
2402	4
2403	2
972	29
971	19
2412	25
2413	3
2414	1
2415	1
2408	8
2416	8
2417	1
2418	1
2419	15
2420	4
2421	4
2422	8
2423	1
2424	2
2425	9
2426	2
2427	1
2428	1
2429	5
2431	16
2432	1
2433	2
2434	1
2435	3
2436	1
2437	1
2438	1
2439	2
2440	2
2444	1
2445	4
2449	2
2450	1
2453	6
1713	25
2456	3
2457	8
1892	9
2458	1
2459	4
2460	3
2461	1
2462	1
2463	1
2464	3
2465	1
2466	7
2467	3
2468	4
2469	10
2470	7
2471	15
2473	1
2474	1
2475	1
2477	4
2478	1
2479	13
2480	2
2481	16
2409	5
2485	2
2486	3
2487	2
2488	4
2489	10
2490	18
2492	1
2493	1
2494	2
2495	1
2496	6
2497	1
2498	1
2499	1
2501	7
2502	1
2504	1
2505	1
2506	2
2507	3
2509	2
2510	5
2511	1
11	3
2512	5
2513	6
2517	4
2518	4
2519	1
2520	1
2521	8
2522	1
2524	1
2525	24
2527	1
2528	14
2530	1
2531	1
2532	1
2533	2
2534	1
2535	1
2536	1
2537	1
2538	1
2539	2
2540	18
1852	5
2541	4
2543	1
2544	1
2545	8
2546	5
2547	2
1085	15
2548	10
2549	2
2550	5
2551	48
2552	5
2553	1
2554	9
2555	2
2556	5
2557	5
2558	7
781	1
2560	3
2561	2
2562	7
2563	4
2568	4
2569	1
2570	1
2571	1
2572	1
2573	5
2574	2
2575	3
2576	1
2577	1
2580	2
2581	2
2582	3
2583	18
2584	29
2585	5
2586	11
2587	10
2588	16
2589	30
2590	16
2591	7
2592	4
2593	18
2594	13
2595	28
2596	1
2597	17
2598	1
2600	8
2601	1
2602	1
2603	1
2604	11
2605	1
2606	2
2607	3
2608	7
2609	6
2610	6
2611	3
2612	3
2613	2
2622	1
2623	1
2624	4
2625	4
2626	24
2627	7
2628	3
2629	3
2630	2
2632	1
2633	1
2636	6
2637	3
2638	3
2639	6
2640	9
2641	70
2642	6
2643	20
2644	12
2645	73
2646	5
2647	3
2648	1
2649	6
2650	6
2651	1
2652	4
2653	11
2657	1
2658	2
2659	1
2660	1
2661	5
2662	2
2447	10
2663	5
2664	3
2665	2
2666	2
2667	1
2668	2
2669	8
2671	3
2672	2
2674	1
2675	3
2682	4
2683	3
2684	19
2685	3
2686	1
2196	7
2104	2
2687	10
2688	5
2689	2
2690	9
2691	2
2692	1
2693	6
2694	9
2695	2
2696	1
2697	1
2701	1
2702	1
2703	3
2704	2
2705	4
2709	52
2711	1
2712	4
2713	10
2714	1
2719	1
2720	3
2721	1
2722	1
2723	1
2724	1
2725	2
2726	1
2718	1
713	23
2727	1
2728	1
2729	1
2730	1
2734	14
2735	6
2736	4
2737	1
2738	2
2739	1
2751	13
2752	12
2753	3
2754	5
1921	18
2755	1
2756	3
1329	4
2757	1
2758	1
2759	1
2760	1
2761	3
2762	2
2082	2
2763	4
2764	8
2765	3
2766	1
2767	2
1379	2
2768	1
1450	6
1068	20
2769	1
2770	1
2771	3
2772	3
2773	1
2774	2
798	11
2775	5
2776	24
2777	3
2779	2
2780	3
854	26
2781	6
2782	1
2783	1
2785	5
2786	1
2787	4
1558	8
2788	6
2789	2
2791	8
1693	11
2792	20
2793	1
2794	1
2797	7
1561	7
2798	2
2799	2
2800	1
2803	32
2804	4
2805	14
2806	1
2807	4
2810	3
2333	3
2334	16
2811	1
2812	1
2813	1
2814	1
2815	3
2816	14
2817	1
2818	1
2820	2
2821	1
2822	1
2826	4
2827	2
2828	2
2829	2
2830	2
2833	13
2834	1
2835	4
2836	1
2837	1
1650	12
2842	10
2843	1
2844	1
2846	3
2847	1
2848	2
322	30
2853	2
2854	1
2860	2
2861	1
2862	1
2863	2
2864	2
2866	1
2867	1
2868	9
2869	8
2871	9
2872	2
2873	38
2874	2
2875	39
2878	1
2879	21
2880	5
2881	45
2882	3
2883	8
2884	15
2887	4
2888	11
2889	37
2890	3
2891	1
2892	20
2893	1
2894	2
2895	5
2896	3
2897	1
2898	1
2899	1
2900	1
2901	10
2902	1
2904	1
2905	12
2906	3
2907	3
2908	14
2910	12
2911	13
2912	11
2913	9
2914	10
2918	11
2919	15
2920	5
2921	4
2922	3
2923	5
2924	6
2925	7
2927	3
2928	5
2929	27
2930	8
2931	2
2932	13
2933	7
2934	22
2937	1
2406	3
2939	3
2940	20
2941	19
2942	2
2943	2
2944	4
2945	4
2946	14
2947	12
2948	4
2949	1
2950	1
2951	1
2952	1
2953	2
2954	17
2955	6
2956	3
2957	4
2962	1
2963	3
2964	4
1554	3
2965	15
2966	8
2967	2
2968	1
2969	3
2970	1
2971	1
2972	14
2973	4
2975	3
2976	6
2977	1
2978	10
2979	10
2980	1
2981	2
2990	3
2992	1
2993	3
2994	3
2995	1
2996	4
2997	16
2998	3
2999	1
3000	1
3001	1
3002	1
3003	6
3004	6
3008	3
3009	1
3010	1
3011	1
3013	3
3014	6
1555	9
3015	3
3020	7
3021	27
3022	1
3023	4
3024	1
3025	2
3026	2
3027	21
3028	2
3029	13
3030	8
3031	15
3032	1
3033	1
3034	1
3035	1
3036	2
3037	2
3038	9
3039	4
3040	11
3041	11
3042	4
3043	32
3044	18
3045	1
3046	2
3047	1
3048	23
3049	1
3050	1
3051	1
3052	1
3053	1
3054	1
3057	4
3060	1
3061	5
3062	8
3064	1
3065	4
3066	6
1409	27
3067	2
3068	1
3071	3
3072	3
3073	3
3074	2
3080	1
3081	1
3082	2
3083	2
3084	9
3086	1
3087	13
3088	1
3089	1
544	11
3092	1
1418	9
3095	2
3096	3
3097	4
3098	2
3102	1
3103	14
3106	1
3107	1
3108	1
3109	2
3110	5
3111	2
3112	2
3113	1
3114	7
3115	4
3116	9
1562	12
3117	1
3118	32
1903	9
3121	1
3122	1
3123	1
3124	2
3125	2
3126	16
3127	1
3128	23
3129	4
3130	2
3131	2
3132	11
3133	1
3134	2
3135	2
3136	23
3137	39
3138	1
3139	3
3140	2
3141	1
3142	19
3143	1
3144	3
3155	2
3156	1
3157	2
3158	2
3159	1
3160	1
3161	1
3162	1
3163	1
3164	1
3166	1
3167	1
3168	3
3169	9
3170	3
3172	25
3173	13
3174	17
3176	1
3177	4
3178	1
3179	1
3180	16
3181	22
3182	4
3183	2
3184	3
3185	2
3186	1
3187	3
3188	2
3189	4
3192	1
3193	1
3194	1
3195	1
3196	2
3199	14
3200	1
3201	2
3202	1
3207	1
3208	13
3209	1
3211	3
3212	1
3213	12
3214	1
3216	2
3217	8
3218	11
3219	1
3220	2
3221	4
3223	1
3224	1
3225	2
3227	4
3228	1
3229	1
3230	3
3231	1
3232	1
3233	4
3234	1
3235	2
3236	8
3239	9
3240	1
3241	1
3242	2
3243	1
3244	1
3245	1
3246	1
3247	2
3248	2
3249	10
3250	2
3251	6
3252	28
3253	31
3254	4
3255	11
3256	2
3257	1
3258	2
3259	4
3265	2
3266	1
3267	1
3268	5
3269	6
3270	1
3271	13
3272	2
3273	4
3274	4
3275	3
751	45
3276	9
3277	26
3278	5
3279	9
3280	13
3281	15
3282	3
3283	10
3284	10
3285	1
3286	1
3288	3
3289	2
3290	1
3291	13
3292	20
3294	4
3295	1
3296	3
3297	1
3298	2
3299	1
3300	22
3301	1
3302	2
3303	1
3304	1
3305	1
3306	49
3307	18
3308	1
3309	2
3310	20
3311	2
3313	10
3314	7
3315	2
3318	3
3319	1
3320	1
3321	1
3322	10
3317	50
3323	2
3324	96
3325	203
3326	2
3	6
3327	4
3328	18
3329	2
3330	5
3331	2
3332	4
3333	1
3334	10
3335	1
3338	2
3339	1
3340	8
3341	9
3343	2
3344	2
3345	96
3346	2
3347	16
3348	1
3349	1
3350	2
3351	6
3352	1
3353	6
3354	4
3355	4
3356	11
3357	34
3358	3
3359	6
3360	30
3361	23
3362	1
3363	1
3364	3
3365	3
3366	14
3367	11
3369	3
3370	2
3371	1
3372	3
3373	11
3374	9
3375	6
3376	7
3377	4
3384	22
3385	11
3386	2
3387	1
3388	1
3389	5
3390	9
3391	2
3392	1
3393	1
3394	6
3395	10
3396	53
3397	23
3398	1
3399	2
3400	3
3402	14
3191	32
3403	1
3404	1
3405	1
3409	1
3410	1
3406	7
2679	11
3407	9
3411	5
3412	7
3413	5
3414	30
3415	2
3416	3
3417	1
3418	1
3419	1
3421	1
3422	1
3423	33
3424	17
3425	3
3426	3
3427	3
3428	10
3429	1
3430	15
3431	4
3432	2
3433	4
3434	2
3435	15
3436	2
3437	3
3438	1
3439	4
3440	5
3441	8
3442	102
3443	4
3444	58
3445	20
3446	13
3447	14
3449	2
165	4
3450	3
3451	1
3452	2
3453	1
3454	1
3456	1
3457	1
3458	6
3459	3
3460	8
3461	1
3462	32
3463	5
3464	10
3465	1
3222	3
3466	11
3467	1
3468	1
3469	4
3470	1
3471	3
3472	1
3473	1
3474	1
3475	1
3476	1
3481	1
3482	2
3485	10
3486	1
3490	7
3491	4
3492	6
3493	10
3494	16
3495	8
2870	15
2865	10
3496	25
3497	8
3498	6
3499	6
3500	4
3501	3
3502	10
3510	5
3511	3
3512	27
3517	21
3518	4
3519	4
3521	2
3522	1
3523	4
3524	1
3525	11
918	2
1374	6
3526	12
3527	2
3528	1
3529	3
3531	3
3532	2
3533	3
3534	1
3536	1
3537	5
3538	2
3539	2
3540	2
3541	1
3542	2
3543	4
3545	2
3546	1
3547	3
3548	2
3549	1
3550	1
3551	1
3552	3
3553	4
3554	2
3556	3
3557	1
3558	43
3559	41
3560	67
3561	1
3562	2
3563	1
3564	1
3565	2
3566	1
3567	2
3568	2
3569	1
3570	1
3571	2
3572	2
3573	3
3574	1
3575	4
3579	2
3580	1
3581	1
3582	1
3583	1
3585	3
3586	3
3587	1
3588	3
3589	1
3590	11
3591	1
3592	10
3595	1
3596	1
3597	2
3598	2
3599	8
3600	4
3601	2
3603	4
3604	9
3605	2
3602	2
3606	1
3607	2
3608	3
3609	47
3615	6
3616	4
3617	2
3618	1
1401	15
3619	1
3382	80
3620	11
3621	4
3622	19
3623	1
3624	3
3625	2
3626	1
3629	1
3630	1
3631	1
3635	4
3636	5
3637	2
3639	3
1452	13
3640	1
3641	1
3645	6
3646	26
3647	15
3648	5
3649	50
3650	3
3651	3
3652	4
3653	43
3658	4
3664	1
3665	1
3668	1
3669	13
3670	5
3671	10
3672	4
3673	5
3674	1
3675	4
3676	2
3677	55
3678	2
3683	8
3684	15
3685	13
3686	2
3687	14
3688	12
3689	2
3690	2
3691	2
3692	6
3693	29
3694	16
