node	degree
8381	12
9373	3
9649	1
9650	8
9651	3
9652	1
9653	10
2433	1
9822	2
7418	10
9897	1
9903	1
799	1
6268	2
8789	2
9517	1
2723	1
8179	5
9913	1
2418	5
9336	1
3340	3
9272	1
8082	1
9120	1
4428	1
10015	1
9266	2
10016	2
8750	1
10091	1
10092	2
10093	1
10094	1
10126	1
8937	7
10127	1
10190	1
2296	8
10414	2
9549	4
9348	10
10415	1
10468	1
7420	3
10496	1
10497	1
10639	2
3983	3
10692	2
10697	1
10698	1
10699	1
10768	2
10776	1
10777	3
10263	1
10774	1
10831	1
10832	1
10837	1
10838	1
10839	2
10840	1
5072	4
10346	1
10184	5
10343	1
10173	4
10914	4
10947	1
10869	1
10948	1
10981	1
10982	1
10983	1
11041	1
11369	2
11370	2
11419	1
11420	1
11786	1
11787	1
5114	1
11903	2
7798	2
9980	2
11904	1
11905	1
11916	1
10124	1
11921	1
11922	1
11973	1
10539	1
6179	1
10295	1
10187	1
2887	1
2894	1
12088	1
11176	2
12089	1
12090	1
12091	2
12166	1
12167	2
12180	1
9144	2
12195	1
9776	8
12107	1
12335	1
8333	3
9618	1
12443	1
9876	2
12444	1
3868	1
12416	1
12467	3
1506	1
12506	1
12505	1
12511	1
13001	2
13002	5
13003	1
13456	4
13457	1
13458	1
13459	1
13632	2
3504	4
14409	1
14410	3
14453	2
14454	2
14455	2
14456	1
14878	1
14546	3
14547	4
14544	1
15020	1
15021	2
15087	1
15206	1
15207	1
16578	2
16582	3
16583	5
16584	4
16585	7
9299	10
9297	2
16993	1
16081	1
16994	2
16995	2
16996	3
16997	1
16998	1
16999	1
16135	1
17072	1
17073	4
17074	1
16689	1
17194	2
16146	8
17195	1
15735	6
15732	1
17722	2
16347	2
706	3
17723	3
16348	1
15935	1
17733	1
17734	4
17501	2
18069	2
18070	3
17197	5
18076	6
15684	1
18103	1
18104	1
7707	1
18105	4
18150	7
18151	1
18152	1
8276	1
18153	2
18154	5
18155	5
18177	1
18178	2
18179	1
18180	2
18283	1
18313	1
15828	1
16871	3
18432	2
2184	5
18451	2
7288	3
18452	2
12339	2
17679	2
18453	1
18454	1
18588	2
18589	8
17782	3
18594	2
16026	1
18595	3
18931	1
12454	4
8089	1
16706	1
17859	1
19177	1
19453	1
19454	1
15707	2
19515	1
19516	1
15351	4
19517	1
19518	1
19519	3
17647	1
18474	1
19550	1
16870	1
19603	2
19604	5
20222	1
19019	1
16500	2
21166	1
21167	1
21181	1
15542	4
17604	1
4844	5
17967	1
21184	1
21185	1
21275	2
21276	1
21277	2
18466	4
21496	3
21497	2
15924	5
16235	2
21767	1
21768	1
21942	1
21943	1
4041	4
22033	2
22034	1
15918	1
15892	1
16671	1
17033	1
17911	1
17382	1
16626	1
15982	1
16742	3
22889	1
19771	1
22890	1
20123	1
16782	1
23065	1
21180	1
23120	2
23121	1
23205	6
15899	7
23230	1
23231	1
21572	1
15831	1
15478	1
19415	1
4843	2
23796	1
23873	1
5870	1
389	1
5862	2
243	1
5473	4
18366	2
24214	2
18157	5
18368	4
24215	5
24220	1
24221	1
7106	1
24222	1
24223	1
24770	2
24831	1
17726	1
810	1
16580	1
15723	1
25435	1
16246	2
17900	2
21207	1
25799	2
25801	1
19793	1
25802	1
17306	1
26101	1
16889	1
83	1
20582	2
17155	2
16676	2
26754	1
26755	1
26913	2
15934	1
26914	1
15833	1
3339	1
27008	1
27163	1
27164	1
19127	1
27165	1
25162	1
27166	1
27167	1
27168	1
6603	1
27335	4
27336	1
27337	1
27338	1
25764	1
18138	1
16455	1
27536	1
25315	1
21774	1
16738	2
18280	2
17877	1
17985	1
28114	2
28115	2
28116	1
28681	1
28682	1
22046	1
28861	3
28862	4
28863	1
28864	2
12899	7
28865	5
28866	2
20993	1
29087	1
5027	1
24894	1
29090	1
29091	1
29092	1
29093	2
800	1
19927	1
18885	1
29619	1
18492	1
17497	1
16245	1
29620	1
25442	1
19210	1
16186	1
28741	2
29691	1
29692	1
29693	1
29694	1
18363	1
18362	2
29681	4
18159	3
29844	1
29845	1
29846	1
35481	3
14177	1
35482	1
35483	1
35484	1
35485	2
35510	1
3417	2
3681	1
35511	1
3420	3
35741	1
35801	4
35745	1
35802	4
9392	1
35683	4
36035	2
36034	2
36036	1
36204	1
35985	2
36205	1
35599	3
35749	2
35750	2
14051	2
35845	2
36976	4
36977	1
36978	1
36979	1
36980	1
36841	6
36981	1
36982	1
36835	1
36918	1
37206	3
37207	1
37208	1
37209	1
37210	1
37211	2
37058	1
37430	1
37431	1
37690	1
37691	1
37692	1
37693	2
37694	1
37695	1
37696	1
37728	1
37729	1
37730	1
33450	2
38553	3
38172	1
39095	3
39096	5
39097	4
1660	2
39294	2
39299	1
39301	5
39302	1
39338	1
39303	1
39519	3
39520	2
31605	1
39521	1
7384	15
34127	1
39940	1
39991	11
39992	2
39993	11
39418	2
40165	3
39276	1
13146	5
5018	4
5019	1
41297	3
41298	2
41661	2
41662	5
27748	1
5475	1
42200	1
3044	1
8277	1
42201	1
42202	1
31656	1
31657	1
5263	1
42436	2
42559	1
41387	5
41388	6
42615	2
41615	3
43001	1
14238	5
43002	1
43003	1
41411	1
43004	4
43154	1
43155	2
43156	2
40468	1
43638	1
41426	1
10933	2
43917	1
43918	1
43655	1
41243	1
17989	2
1759	1
31393	2
44477	4
44478	2
44479	1
21733	1
30078	2
45243	3
45244	1
45347	2
45348	1
45561	1
45562	1
7874	2
4172	1
1799	1
41390	1
121	1
42978	2
41385	1
46107	1
46108	1
46940	2
46941	1
29782	2
34865	6
13416	9
32357	4
47241	7
47478	1
32032	4
47479	3
47480	3
46696	3
47624	2
47625	1
42782	3
34467	1
48205	2
48206	1
33045	3
48429	5
33046	4
48430	5
34593	1
48438	7
48439	11
48444	7
31782	1
48374	13
9129	1
23503	4
30889	4
32346	7
46809	1
30811	4
30813	4
30812	6
5076	9
33931	1
46710	2
2661	3
2662	8
32073	1
30464	2
48928	1
49431	3
33655	1
5786	1
49539	1
49540	1
49541	3
49618	3
49723	1
13513	1
49724	3
49725	2
33868	2
31224	2
49726	2
49825	1
49826	1
49827	2
49828	1
31648	2
50038	5
30000	4
50064	3
33050	2
23807	1
50074	1
50197	2
50198	1
31494	2
50199	1
49271	4
49706	1
50214	1
50215	1
50216	1
50217	1
13545	2
50263	2
31460	2
8501	2
31462	2
50116	3
4367	3
50023	2
46446	1
50334	2
32823	16
50336	4
50337	1
50338	6
50308	4
50342	1
50343	4
48834	4
50414	1
50415	1
50416	2
50417	1
34064	4
37824	1
34384	1
49117	1
50395	1
37647	3
30566	3
33632	6
11694	6
50548	2
12209	2
49123	6
13567	2
2075	1
30888	3
50651	1
50673	1
366	4
50704	1
50705	3
49558	1
41115	1
50721	1
32824	1
50788	1
50789	2
50790	1
50333	2
31704	1
50791	2
50792	1
50793	1
50741	4
50794	1
50795	1
50796	1
50797	1
50798	1
30561	4
50799	1
50800	1
50801	2
50802	1
50803	1
50804	1
50805	3
50844	1
49607	1
50861	4
51237	3
51238	3
51239	2
51240	2
39093	3
51241	3
51340	1
51342	1
51025	1
51450	2
51494	1
50655	1
51578	1
51579	1
34065	1
52042	1
52043	1
36423	2
52314	5
52315	9
28982	1
38908	1
14684	4
53825	1
53826	2
53666	1
53827	1
54130	9
54131	1
54132	5
55679	1
35558	2
36485	5
37107	3
37134	2
36484	5
55927	1
56467	1
52631	2
52672	2
36510	1
36495	3
37096	1
56760	1
1468	6
31668	2
14988	1
48453	5
55488	4
57178	2
15017	1
32701	1
43637	1
57989	1
41568	1
58436	3
42110	1
8137	1
15601	3
46114	1
58600	1
30147	1
31755	1
31276	3
33850	1
31729	14
33452	8
58575	1
49122	1
52	1
30545	1
25527	1
50728	2
49102	1
34387	1
59064	1
49056	3
59065	1
46656	1
58631	1
49125	3
49611	1
59223	1
48466	1
59243	1
58595	1
13461	1
59442	1
59443	1
59444	1
29289	1
59445	1
59446	1
59447	1
31649	1
5116	1
59707	2
24744	3
13320	1
59771	1
35145	1
59791	2
31728	1
59792	1
59793	1
59794	3
31730	3
59795	2
33108	1
58530	2
49612	2
30488	2
59808	2
59809	1
59872	1
48286	1
33930	1
59885	1
59913	1
59914	1
32801	1
30633	7
30632	1
30634	2
60004	3
60005	3
60006	3
60007	1
60008	1
60009	1
60010	1
59182	1
32333	2
50993	1
59515	1
49306	2
46986	1
60190	1
59672	1
32268	1
32863	3
32864	7
49261	1
5369	1
5256	1
49126	1
49137	1
60467	1
60468	2
60607	1
33265	1
60679	2
60680	1
33451	2
60792	1
34230	7
12299	1
31644	1
60969	1
50056	1
12583	1
12962	1
61014	2
61015	5
61095	1
55677	3
61184	1
60374	2
35644	1
61256	1
61370	1
61371	1
61372	2
61385	1
34896	3
30962	3
61562	1
61563	1
61564	1
59410	3
12392	1
61601	1
34839	1
61602	1
61603	1
61604	1
10905	3
48316	1
1782	1
59497	2
49045	1
34250	1
61692	2
61693	1
61695	1
61696	1
48373	3
61714	2
48452	2
48431	3
13032	2
61745	4
12861	1
4441	1
48451	1
56392	1
56524	1
15179	8
56781	1
6666	1
30289	1
30971	2
62115	2
62167	2
62168	3
62221	3
62222	1
62223	1
62224	1
62341	2
62342	1
622	2
62480	1
62487	1
14135	2
62488	1
14015	1
62566	1
62611	1
7759	4
7758	1
63132	1
1271	2
5960	2
205	2
4316	1
3113	1
41961	1
62000	1
62768	1
62343	2
1713	3
52641	1
960	1
3421	1
553	2
4768	2
4766	1
63560	2
8173	1
31607	1
39619	1
39623	2
39622	3
39548	2
69932	1
39298	3
69943	3
69957	1
67864	1
65939	3
64831	2
70005	1
64835	1
70063	1
70119	1
39964	1
39965	1
39429	1
70192	1
64215	14
39658	6
70228	1
69343	2
61441	1
40086	1
70267	1
54414	1
39758	1
39952	2
69182	1
70426	1
64304	1
70427	1
70428	1
70433	2
55385	4
659	1
257	1
577	2
259	5
276	2
1208	1
4995	2
279	1
9662	1
70630	1
52234	1
70681	1
608	1
70717	3
70718	3
70719	2
70720	2
70899	1
2757	2
70900	1
70951	1
70952	1
30576	3
30577	2
50635	1
7717	1
71000	1
3271	1
71001	1
707	1
1465	2
71032	1
4892	1
963	2
2205	1
71100	1
21120	1
71101	2
21122	1
71205	1
63608	2
166	1
71298	1
71299	1
71300	1
71442	1
71456	1
70563	2
1087	2
8397	1
71507	2
10424	1
71563	1
71564	1
71611	2
71677	1
1424	1
71678	1
3517	1
2597	1
4752	1
3444	2
4741	1
4750	2
670	1
1080	1
278	1
1082	1
72842	1
7268	1
2380	1
73050	1
1381	1
73245	1
73259	1
9894	1
9655	1
73297	1
6446	1
2622	1
300	1
7967	1
2618	3
4764	1
15809	1
73570	1
73652	1
73662	1
7455	1
8888	1
2259	1
73750	1
3658	1
73972	1
73973	2
74048	2
74049	1
74050	1
52299	1
47559	3
31454	4
58920	2
49628	2
74672	1
74673	5
54620	1
74802	2
74803	1
74804	1
74805	1
74820	1
74821	1
74822	1
74823	1
74824	1
74825	2
33373	1
74831	1
56658	1
75091	5
33026	2
75090	1
75092	1
17730	1
75182	1
75183	3
55099	1
11026	2
75208	2
75209	7
75210	1
75211	1
75212	1
18166	4
75248	2
75249	3
75259	1
30960	2
75422	4
75423	2
75424	2
75425	2
34246	2
75438	2
75498	1
74810	3
75500	1
75633	1
75634	8
75755	1
75756	1
75757	1
444	2
49073	5
75802	1
55006	6
75811	3
75812	4
48688	4
75813	3
75920	1
75443	1
48136	2
76099	1
76267	1
60911	4
76494	1
75484	3
37226	5
54956	2
76495	4
76052	4
76621	5
76826	1
47660	6
76996	2
76883	1
74363	3
77157	1
77158	1
77159	1
77171	2
30853	9
77361	1
77362	1
77445	1
77503	3
58921	7
77504	8
74229	7
75291	1
77518	1
77519	2
77520	1
77577	2
77578	2
77579	2
77580	7
77581	2
77626	1
6000	1
77627	1
77628	1
77629	1
77630	1
77720	2
77723	3
36228	1
77801	4
44711	3
8273	1
7440	2
75298	1
77029	1
77028	2
34516	1
77031	1
78232	1
74981	1
78469	1
78470	3
75004	1
35665	1
78516	1
78818	2
77648	1
73889	1
78878	4
78879	1
58922	3
78933	1
78934	1
78935	1
78936	1
77517	3
77514	1
74010	3
78942	1
78980	1
78981	1
78989	1
52873	1
2682	3
78994	1
79077	1
79078	1
79079	1
79278	1
75121	2
52592	1
54815	2
52417	2
48687	1
48689	1
79542	1
79543	2
74114	1
79612	2
79613	1
75244	1
79730	1
75616	1
79817	1
77516	1
79944	1
80051	1
7907	1
80052	2
80053	1
7838	2
74923	1
75474	1
80086	1
75473	1
76301	1
80260	1
80261	1
80272	1
80273	1
80274	1
74866	2
80345	2
76283	1
58788	1
35041	1
75969	1
80448	1
80494	1
75483	3
80740	1
80942	1
76057	1
77941	1
35737	1
35570	2
35577	1
35738	1
644	1
35670	1
81266	1
36038	1
35782	1
81275	1
35279	1
35862	1
81276	1
35589	1
81368	1
52562	1
52561	1
52453	1
52483	1
35751	1
36573	1
36586	1
36433	2
36627	1
81736	4
82782	4
65988	5
83196	1
83197	1
64463	3
66835	2
63975	1
83261	1
39445	3
66554	2
65607	2
2836	1
748	2
15155	1
5775	1
2090	2
83611	2
83612	2
83679	1
69329	4
83707	1
68879	1
83708	1
17870	1
83811	1
66776	4
83937	2
12145	1
58966	1
84227	1
84272	1
84273	1
62988	1
62355	1
1640	1
84751	2
84809	1
32765	1
84883	1
84899	1
72425	1
4379	1
84924	1
61065	3
30976	1
85010	1
85011	1
11079	2
60365	2
32783	1
1448	3
31246	1
31687	1
61980	2
31285	2
48989	1
85790	1
85837	3
85838	2
85839	2
85840	4
85841	2
13847	1
8135	1
48093	1
32175	1
7846	1
33939	3
33005	1
34955	1
11985	1
37933	1
86229	1
86230	1
36894	1
57136	2
57188	3
55444	1
56550	1
36834	1
36840	1
86768	1
86611	2
53677	1
36787	1
87343	3
87498	2
75974	4
78660	2
75545	3
87572	1
87573	1
87574	1
76536	1
75095	1
74172	1
75456	1
75097	3
87721	1
87722	1
75871	6
52690	1
87474	1
88259	3
88260	3
88261	1
88432	2
79318	3
88646	2
70168	1
79674	1
79074	1
79811	1
80892	1
88769	1
59662	1
6914	1
75017	2
64833	1
89019	1
67724	1
65950	1
40018	1
89040	1
39261	1
40156	1
39478	3
39263	4
89042	2
39876	2
53715	1
53716	2
89117	2
89315	2
33016	2
89316	1
89317	1
89318	1
89225	1
75588	3
89502	3
36779	1
89503	1
89189	2
37027	3
89551	1
89552	1
61275	1
89616	1
89617	4
89215	1
89640	2
89402	2
89220	1
80196	1
46657	2
59713	1
89720	1
59714	2
59709	1
89736	2
89757	2
89758	2
89564	3
89704	3
38661	5
89779	2
89230	3
89879	1
89457	1
89876	1
78030	1
89752	1
89941	1
89505	4
89185	2
89184	2
67262	1
90070	4
36778	3
90104	1
90105	1
90106	1
89889	1
89187	1
89669	1
60035	2
89387	1
90171	1
87743	1
90191	1
64907	1
80334	1
89659	2
56894	1
90539	1
63796	2
90540	2
79780	2
54001	1
90567	1
57009	1
14969	1
52676	1
52677	1
90622	3
7524	1
7528	2
54764	2
54765	5
90906	2
89891	3
90934	1
90950	1
90951	1
63673	1
2333	1
91048	1
89524	9
90639	1
76633	1
91626	3
37516	2
50026	2
91863	2
54790	1
53040	2
90151	1
92410	1
89520	4
92730	1
92744	1
49107	1
35182	1
12846	1
34320	1
93818	1
93868	1
93874	1
93875	1
93876	1
33449	1
61749	1
61750	1
93877	1
93976	1
93977	1
89219	2
46180	1
94200	1
75096	1
54913	1
94337	1
94338	1
94339	1
74772	2
74206	1
78786	1
94387	1
89249	1
94667	1
94668	1
94669	2
94800	1
80863	1
94806	1
94807	1
94808	1
94809	1
94810	1
94811	2
94812	1
94813	1
73247	1
31673	1
89393	1
94840	1
94842	1
92823	1
79845	1
80442	1
77080	1
29209	1
76570	1
95220	1
75585	1
95221	1
95222	1
18206	1
80846	1
78096	1
4198	2
58699	1
95347	1
30532	1
95348	1
95573	3
95675	1
15834	1
17920	1
19014	1
19013	1
9917	1
2298	1
31392	1
32703	3
4062	1
32039	1
1657	1
8932	3
79759	1
33940	2
32705	1
96720	1
96721	1
34477	1
15844	2
96791	1
96792	1
96793	1
96794	1
96795	1
96796	1
96797	1
96798	1
96799	1
96800	1
96801	1
11000	1
96824	1
96950	1
97243	1
80033	1
88434	1
97415	1
50231	1
90164	3
79105	3
99988	3
34934	1
99989	1
100063	1
99888	1
89894	1
100157	1
100158	1
89523	2
100160	1
43900	1
89538	1
100163	1
33079	1
89477	1
90135	1
38660	3
66628	1
100211	1
89268	1
100257	1
89522	1
90527	1
100483	2
91243	1
36775	1
76907	1
100970	1
56376	1
62742	3
101193	1
101194	2
101195	3
101196	1
101197	4
52312	1
35743	1
101322	1
101323	1
101326	1
636	1
36617	1
54387	1
52166	1
54941	1
56772	1
101373	2
101374	1
81242	2
101375	1
92264	1
101203	1
101712	1
60917	1
98274	1
101752	1
61687	1
60170	1
98041	1
101604	2
33195	2
88695	1
101909	1
101910	1
101911	1
102071	1
52678	1
73529	1
81583	1
102796	1
102811	1
25999	2
102826	1
102827	2
7428	1
134	1
15388	1
102828	1
102829	1
102830	1
17466	2
102932	1
102933	1
41337	1
102976	1
102978	1
2916	1
22634	1
27944	1
103024	1
27006	1
16467	1
98179	1
58243	1
103047	1
103048	1
103049	1
103061	1
24626	1
29839	1
103362	1
103363	1
104291	1
81366	1
104376	1
88944	1
104433	1
104434	1
104435	1
104473	1
104474	1
56259	1
98726	1
104555	2
70434	1
104604	1
104632	2
104633	1
64214	1
104634	1
104715	1
65987	1
104743	1
68199	1
104747	1
61497	1
4716	1
39570	1
104797	1
54351	1
91903	1
37500	1
87293	1
31496	1
91973	1
30002	1
60684	1
97650	2
30578	2
105379	1
105481	1
30579	1
105348	1
105628	1
105629	1
105630	1
105631	1
30445	1
49990	1
30444	2
61621	1
105744	1
4197	1
95672	3
31039	2
26236	1
106272	1
106273	1
1467	1
98497	1
106479	1
106675	1
8305	1
106833	1
106834	1
106835	1
32477	1
106905	1
106906	1
106907	1
6605	1
106908	1
106955	1
75512	1
32463	1
95096	1
33027	1
5632	2
22270	1
5467	2
89417	1
84411	1
107044	1
85361	1
89212	2
100315	1
89909	1
79290	1
107287	1
107288	1
51022	1
49707	1
89346	1
107548	1
107549	1
7933	1
107830	1
12439	1
35395	1
107957	1
107958	1
107959	1
107963	1
59200	1
61560	1
98133	1
30435	1
30759	1
