node	kcore
18453	1
18454	1
18588	1
18589	1
17782	1
18594	1
16026	1
18595	1
18931	1
12454	1
8089	1
16706	1
17859	1
19177	1
19453	1
19454	1
15707	1
19515	1
19516	1
15351	1
19517	1
19518	1
19519	1
17647	1
18474	1
19550	1
16870	1
19603	1
19604	1
20222	1
19019	1
16500	1
21166	1
21167	1
21181	1
15542	1
17604	1
4844	1
17967	1
21184	1
21185	1
21275	1
21276	1
21277	1
18466	2
21496	2
21497	2
15924	2
16235	1
21767	1
21768	1
21942	1
21943	1
4041	1
22033	1
22034	1
15918	1
15892	1
16671	1
17033	1
17911	1
17382	1
16626	1
15982	1
16742	1
22889	1
19771	1
22890	1
20123	1
16782	1
23065	1
21180	1
23120	1
23121	1
23205	3
15899	3
23230	1
23231	1
21572	1
15831	1
15478	1
19415	1
4843	1
23796	1
23873	1
5870	1
389	1
5862	1
243	1
5473	1
18366	2
24214	2
18157	2
18368	2
24215	2
24220	1
24221	1
7106	1
24222	1
24223	1
24770	1
24831	1
17726	1
810	1
16580	1
15723	1
25435	1
16246	1
17900	1
21207	1
25799	1
25801	1
19793	1
25802	1
17306	1
26101	1
16889	1
83	1
20582	1
17155	1
16676	1
26754	1
26755	1
26913	1
15934	1
26914	1
15833	1
3339	1
27008	1
27163	1
27164	1
19127	1
27165	1
25162	1
27166	1
27167	1
27168	1
6603	1
27335	1
27336	1
27337	1
27338	1
25764	1
18138	1
16455	1
27536	1
25315	1
21774	1
16738	1
18280	1
17877	1
17985	1
28114	1
28115	1
28116	1
28681	1
28682	1
22046	1
28861	1
28862	1
28863	1
28864	1
12899	1
28865	1
28866	1
20993	1
29087	1
5027	1
24894	1
29090	1
29091	1
29092	1
29093	1
800	1
19927	1
18885	1
29619	1
18492	1
17497	1
16245	1
29620	1
25442	1
19210	1
16186	1
28741	1
29691	1
29692	1
29693	1
29694	1
18363	1
18362	1
29681	1
18159	1
29844	1
29845	1
29846	1
35481	1
14177	1
35482	1
35483	1
35484	1
35485	1
35510	1
3417	1
3681	1
35511	1
3420	1
35741	1
35801	1
35745	1
35802	1
9392	1
35683	1
36035	1
36034	1
36036	1
36204	1
35985	1
36205	1
35599	1
35749	1
35750	1
14051	1
35845	1
36976	1
36977	1
36978	1
36979	1
36980	1
36841	1
36981	1
36982	1
36835	1
36918	1
37206	1
37207	1
37208	1
37209	1
37210	1
37211	1
37058	1
37430	1
37431	1
37690	1
37691	1
37692	1
37693	1
37694	1
37695	1
37696	1
37728	1
37729	1
37730	1
33450	1
38553	1
38172	1
39095	2
39096	2
39097	1
1660	1
39294	1
39299	1
39301	1
39302	1
39338	1
39303	1
39519	1
39520	1
31605	1
39521	1
7384	3
34127	1
39940	1
39991	1
39992	1
39993	1
39418	1
40165	1
39276	1
13146	1
5018	2
5019	1
41297	1
41298	1
41661	2
41662	2
27748	1
5475	1
42200	1
3044	1
8277	1
42201	1
42202	1
31656	1
31657	1
5263	1
42436	2
42559	1
41387	1
41388	1
42615	1
41615	1
43001	1
14238	1
43002	1
43003	1
41411	1
43004	1
43154	1
43155	1
43156	1
40468	1
43638	1
41426	1
10933	1
43917	1
43918	1
43655	1
41243	1
17989	1
1759	1
31393	1
44477	1
44478	1
44479	1
21733	1
30078	1
45243	2
45244	1
45347	1
45348	1
45561	1
45562	1
7874	1
4172	1
1799	1
41390	1
121	1
42978	1
41385	1
46107	1
46108	1
46940	1
46941	1
29782	1
34865	1
13416	2
32357	2
47241	2
47478	1
32032	1
47479	1
47480	1
46696	1
47624	1
47625	1
42782	2
34467	1
48205	1
48206	1
33045	1
48429	1
33046	1
48430	1
34593	1
48438	2
48439	2
48444	2
31782	1
48374	2
9129	1
23503	2
30889	1
32346	1
46809	1
30811	2
30813	2
30812	2
5076	2
33931	1
46710	2
2661	2
2662	2
32073	1
30464	1
48928	1
49431	1
33655	1
5786	1
49539	1
49540	1
49541	2
49618	2
49723	1
13513	1
49724	1
49725	1
33868	1
31224	1
49726	1
49825	1
49826	1
49827	1
49828	1
31648	1
50038	1
30000	1
50064	1
33050	1
23807	1
50074	1
50197	1
50198	1
31494	1
50199	1
49271	1
49706	1
50214	1
50215	1
50216	1
50217	1
13545	1
50263	1
31460	1
8501	1
31462	1
50116	1
4367	1
50023	1
46446	1
50334	2
32823	2
50336	2
50337	1
50338	2
50308	2
50342	1
50343	1
48834	1
50414	1
50415	1
50416	1
50417	1
34064	1
37824	1
34384	1
49117	1
50395	1
37647	2
30566	1
33632	2
11694	1
50548	1
12209	1
49123	2
13567	2
2075	1
30888	1
50651	1
50673	1
366	2
50704	1
50705	2
49558	1
41115	1
50721	1
32824	1
50788	1
50789	1
50790	1
50333	2
31704	1
50791	1
50792	1
50793	1
50741	2
50794	1
50795	1
50796	1
50797	1
50798	1
30561	2
50799	1
50800	1
50801	1
50802	1
50803	1
50804	1
50805	2
50844	1
49607	1
50861	2
51237	2
51238	2
51239	2
51240	2
39093	2
51241	2
51340	1
51342	1
51025	1
51450	1
51494	1
50655	1
51578	1
51579	1
34065	1
52042	1
52043	1
36423	1
52314	1
52315	1
28982	1
38908	1
14684	1
53825	1
53826	1
53666	1
53827	1
54130	3
54131	1
54132	3
55679	1
35558	1
36485	2
37107	1
37134	1
36484	2
55927	1
56467	1
52631	1
52672	1
36510	1
36495	1
37096	1
56760	1
1468	2
31668	2
14988	1
48453	1
55488	2
57178	2
15017	1
32701	1
43637	1
57989	1
41568	1
58436	1
42110	1
8137	1
15601	1
46114	1
58600	1
30147	1
31755	1
31276	1
33850	1
31729	2
33452	1
58575	1
49122	1
52	1
30545	1
25527	1
50728	1
49102	1
34387	1
59064	1
49056	1
59065	1
46656	1
58631	1
49125	1
49611	1
59223	1
48466	1
59243	1
58595	1
13461	1
59442	1
59443	1
59444	1
29289	1
59445	1
59446	1
59447	1
31649	1
5116	1
59707	1
24744	1
13320	1
59771	1
35145	1
59791	1
31728	1
59792	1
59793	1
59794	2
31730	1
59795	1
33108	1
58530	1
49612	1
30488	1
59808	1
59809	1
59872	1
48286	1
33930	1
59885	1
59913	1
59914	1
32801	1
30633	2
30632	1
30634	1
60004	1
60005	1
60006	1
60007	1
60008	1
60009	1
60010	1
59182	1
32333	1
50993	1
59515	1
49306	1
46986	1
60190	1
59672	1
32268	1
32863	1
32864	1
49261	1
5369	1
5256	1
49126	1
49137	1
60467	1
60468	1
60607	1
33265	1
60679	1
60680	1
33451	1
60792	1
34230	1
12299	1
31644	1
60969	1
50056	1
12583	1
12962	1
61014	1
61015	1
61095	1
55677	1
61184	1
60374	1
35644	1
61256	1
61370	1
61371	1
61372	1
61385	1
34896	2
30962	2
61562	1
61563	1
61564	1
59410	1
12392	1
61601	1
34839	1
61602	1
61603	1
61604	1
10905	1
48316	1
1782	1
59497	1
49045	1
34250	1
61692	1
61693	1
61695	1
61696	1
48373	2
61714	2
48452	1
48431	2
13032	2
61745	2
12861	1
4441	1
48451	1
56392	1
56524	1
15179	2
56781	1
6666	1
30289	1
30971	1
62115	1
62167	1
62168	1
62221	1
62222	1
62223	1
62224	1
62341	1
62342	1
622	1
62480	1
62487	1
14135	1
62488	1
14015	1
62566	1
62611	1
7759	1
7758	1
63132	1
1271	1
5960	1
205	1
4316	1
3113	1
41961	1
62000	1
62768	1
62343	1
1713	1
52641	1
960	1
3421	1
553	1
4768	1
4766	1
63560	1
8173	1
31607	1
39619	1
39623	1
39622	1
39548	1
69932	1
39298	1
69943	1
69957	1
67864	1
65939	1
64831	1
70005	1
64835	1
70063	1
70119	1
39964	1
39965	1
39429	1
70192	1
64215	4
39658	4
70228	1
69343	1
61441	1
40086	1
70267	1
54414	1
39758	1
39952	1
69182	1
70426	1
64304	1
70427	1
70428	1
70433	1
55385	1
659	1
257	1
577	1
259	1
276	1
1208	1
4995	1
279	1
9662	1
70630	1
52234	1
70681	1
608	1
70717	1
70718	1
70719	1
70720	1
70899	1
2757	1
70900	1
70951	1
70952	1
30576	1
30577	1
50635	1
7717	1
71000	1
3271	1
71001	1
707	1
1465	1
71032	1
4892	1
963	1
2205	1
71100	1
21120	1
71101	1
21122	1
71205	1
63608	1
166	1
71298	1
71299	1
71300	1
71442	1
71456	1
70563	1
1087	1
8397	1
71507	1
10424	1
71563	1
71564	1
71611	1
71677	1
1424	1
71678	1
3517	1
2597	1
4752	1
3444	1
4741	1
4750	1
670	1
1080	1
278	1
1082	1
72842	1
7268	1
2380	1
73050	1
1381	1
73245	1
73259	1
9894	1
9655	1
73297	1
6446	1
2622	1
300	1
7967	1
2618	1
4764	1
15809	1
73570	1
73652	1
73662	1
7455	1
8888	1
2259	1
73750	1
3658	1
73972	1
73973	1
74048	1
74049	1
74050	1
52299	1
47559	1
31454	1
58920	1
49628	1
74672	1
74673	1
54620	1
74802	1
74803	1
74804	1
74805	1
74820	1
74821	1
74822	1
74823	1
74824	1
74825	1
33373	1
74831	1
56658	1
75091	1
33026	1
75090	1
75092	1
17730	1
75182	1
75183	1
55099	1
11026	1
75208	1
75209	1
75210	1
75211	1
75212	1
18166	1
75248	1
75249	1
75259	1
30960	1
75422	1
75423	1
75424	1
75425	1
34246	1
75438	1
75498	1
74810	1
75500	1
75633	1
75634	1
75755	1
75756	1
75757	1
444	1
49073	2
75802	1
55006	1
75811	2
75812	2
48688	1
75813	1
75920	1
75443	1
48136	1
76099	1
76267	1
60911	1
76494	1
75484	1
37226	1
54956	1
76495	1
76052	2
76621	2
76826	1
47660	1
76996	1
76883	1
74363	1
77157	1
77158	1
77159	1
77171	1
30853	2
77361	1
77362	1
77445	1
77503	2
58921	2
77504	2
74229	2
75291	1
77518	1
77519	1
77520	1
77577	2
77578	2
77579	2
77580	2
77581	2
77626	1
6000	1
77627	1
77628	1
77629	1
77630	1
77720	1
77723	1
36228	1
77801	1
44711	2
8273	1
7440	1
75298	1
77029	1
77028	1
34516	1
77031	1
78232	1
74981	1
78469	1
78470	1
75004	1
35665	1
78516	1
78818	1
77648	1
73889	1
78878	2
78879	1
58922	1
78933	1
78934	1
78935	1
78936	1
77517	1
77514	1
74010	1
78942	1
78980	1
78981	1
78989	1
52873	1
2682	1
78994	1
79077	1
79078	1
79079	1
79278	1
75121	1
52592	1
54815	1
52417	1
48687	1
48689	1
79542	1
79543	1
74114	1
79612	1
79613	1
75244	1
79730	1
75616	1
79817	1
77516	1
79944	1
80051	1
7907	1
80052	1
80053	1
7838	1
74923	1
75474	1
80086	1
75473	1
76301	1
80260	1
80261	1
80272	1
80273	1
80274	1
74866	2
80345	1
76283	1
58788	1
35041	1
75969	1
80448	1
80494	1
75483	1
80740	1
80942	1
76057	1
77941	1
35737	1
35570	1
35577	1
35738	1
644	1
35670	1
81266	1
36038	1
35782	1
81275	1
35279	1
35862	1
81276	1
35589	1
81368	1
52562	1
52561	1
52453	1
52483	1
35751	1
36573	1
36586	1
36433	1
36627	1
81736	2
82782	2
65988	2
83196	1
83197	1
64463	1
66835	1
63975	1
83261	1
39445	1
66554	1
65607	1
2836	1
748	1
15155	1
5775	1
2090	2
83611	2
83612	2
83679	1
69329	1
83707	1
68879	1
83708	1
17870	1
83811	1
66776	4
83937	1
12145	1
58966	1
84227	1
84272	1
84273	1
62988	1
62355	1
1640	1
84751	1
84809	1
32765	1
84883	1
84899	1
72425	1
4379	1
84924	1
61065	2
30976	1
85010	1
85011	1
11079	1
60365	1
32783	1
1448	1
31246	1
31687	1
61980	2
31285	2
48989	1
85790	1
85837	2
85838	2
85839	2
85840	2
85841	2
13847	1
8135	1
48093	1
32175	1
7846	1
33939	2
33005	1
34955	1
11985	1
37933	1
86229	1
86230	1
36894	1
57136	1
57188	1
55444	1
56550	1
36834	1
36840	1
86768	1
86611	1
53677	1
36787	1
87343	2
87498	2
75974	2
78660	2
75545	2
87572	1
87573	1
87574	1
76536	1
75095	1
74172	1
75456	1
75097	1
87721	1
87722	1
75871	2
52690	1
87474	1
88259	2
88260	2
88261	1
88432	2
79318	2
88646	1
70168	1
79674	1
79074	1
79811	1
80892	1
88769	1
59662	1
6914	1
75017	1
64833	1
89019	1
67724	1
65950	1
40018	1
89040	1
39261	1
40156	1
39478	1
39263	1
89042	1
39876	1
53715	1
53716	1
89117	1
89315	1
33016	1
89316	1
89317	1
89318	1
89225	1
75588	1
89502	1
36779	1
89503	1
89189	1
37027	1
89551	1
89552	1
61275	1
89616	1
89617	1
89215	1
89640	1
89402	1
89220	1
80196	1
46657	1
59713	1
89720	1
59714	1
59709	1
89736	1
89757	2
89758	2
89564	2
89704	2
38661	1
89779	1
89230	1
89879	1
89457	1
89876	1
78030	1
89752	1
89941	1
89505	1
89185	1
89184	1
67262	1
90070	1
36778	1
90104	1
90105	1
90106	1
89889	1
89187	1
89669	1
60035	1
89387	1
90171	1
87743	1
90191	1
64907	1
80334	1
89659	1
56894	1
90539	1
63796	1
90540	1
79780	1
54001	1
90567	1
57009	1
14969	1
52676	1
52677	1
90622	1
7524	1
7528	1
54764	1
54765	1
90906	1
89891	1
90934	1
90950	1
90951	1
63673	1
2333	1
91048	1
89524	1
90639	1
76633	1
91626	1
37516	2
50026	2
91863	1
54790	1
53040	1
90151	1
92410	1
89520	1
92730	1
92744	1
49107	1
35182	1
12846	1
34320	1
93818	1
93868	1
93874	1
93875	1
93876	1
33449	1
61749	1
61750	1
93877	1
93976	1
93977	1
89219	1
46180	1
94200	1
75096	1
54913	1
94337	1
94338	1
94339	1
74772	1
74206	1
78786	1
94387	1
89249	1
94667	1
94668	1
94669	1
94800	1
80863	1
94806	1
94807	1
94808	1
94809	1
94810	1
94811	1
94812	1
94813	1
73247	1
31673	1
89393	1
94840	1
94842	1
92823	1
79845	1
80442	1
77080	1
29209	1
76570	1
95220	1
75585	1
95221	1
95222	1
18206	1
80846	1
78096	1
4198	1
58699	1
95347	1
30532	1
95348	1
95573	1
95675	1
15834	1
17920	1
19014	1
19013	1
9917	1
2298	1
31392	1
32703	2
4062	1
32039	1
1657	1
8932	2
79759	1
33940	2
32705	1
96720	1
96721	1
34477	1
15844	1
96791	1
96792	1
96793	1
96794	1
96795	1
96796	1
96797	1
96798	1
96799	1
96800	1
96801	1
11000	1
96824	1
96950	1
97243	1
80033	1
88434	1
97415	1
50231	1
90164	1
79105	1
99988	1
34934	1
99989	1
100063	1
99888	1
89894	1
100157	1
100158	1
89523	1
100160	1
43900	1
89538	1
100163	1
33079	1
89477	1
90135	1
38660	1
66628	1
100211	1
89268	1
100257	1
89522	1
90527	1
100483	1
91243	1
36775	1
76907	1
100970	1
56376	1
62742	1
101193	1
101194	1
101195	1
101196	1
101197	1
52312	1
35743	1
101322	1
101323	1
101326	1
636	1
36617	1
54387	1
52166	1
54941	1
56772	1
101373	1
101374	1
81242	1
101375	1
92264	1
101203	1
101712	1
60917	1
98274	1
101752	1
61687	1
60170	1
98041	1
101604	1
33195	1
88695	1
101909	1
101910	1
101911	1
102071	1
52678	1
73529	1
81583	1
102796	1
102811	1
25999	1
102826	1
102827	1
7428	1
134	1
15388	1
102828	1
102829	1
102830	1
17466	1
102932	1
102933	1
41337	1
102976	1
102978	1
2916	1
22634	1
27944	1
103024	1
27006	1
16467	1
98179	1
58243	1
103047	1
103048	1
103049	1
103061	1
24626	1
29839	1
103362	1
103363	1
104291	1
81366	1
104376	1
88944	1
104433	1
104434	1
104435	1
104473	1
104474	1
56259	1
98726	1
104555	1
70434	1
104604	1
104632	1
104633	1
64214	1
104634	1
104715	1
65987	1
104743	1
68199	1
104747	1
61497	1
4716	1
39570	1
104797	1
54351	1
91903	1
37500	1
87293	1
31496	1
91973	1
30002	1
60684	1
97650	2
30578	1
105379	1
105481	1
30579	1
105348	1
105628	1
105629	1
105630	1
105631	1
30445	1
49990	1
30444	1
61621	1
105744	1
4197	1
95672	2
31039	2
26236	1
106272	1
106273	1
1467	1
98497	1
106479	1
106675	1
8305	1
106833	1
106834	1
106835	1
32477	1
106905	1
106906	1
106907	1
6605	1
106908	1
106955	1
75512	1
32463	1
95096	1
33027	1
5632	1
22270	1
5467	1
89417	1
84411	1
107044	1
85361	1
89212	1
100315	1
89909	1
79290	1
107287	1
107288	1
51022	1
49707	1
89346	1
107548	1
107549	1
7933	1
107830	1
12439	1
35395	1
107957	1
107958	1
107959	1
107963	1
59200	1
61560	1
98133	1
30435	1
30759	1
